bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 482,"Relating to allowing the holder of a brewpub license to sell beer, ale, and malt liquor to certain wholesalers, distributors, and qualified persons outside the state.",29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 796,Relating to the purchase of certain insurance coverage and the performance of related risk management services for the Texas State University System and the component institutions of that system.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 804,Relating to the forms of payment that the operator of a vehicle storage facility must accept.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 972,Relating to reporting of expenditures by persons registered as lobbyists.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 975,Relating to charitable raffles conducted by certain professional sports team charitable foundations; creating a criminal offense.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 1018,Relating to the prohibition of certain alcoholic beverages; creating an offense.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 1034,Relating to registration of a motor vehicle alleged to have been involved in a violation detected by a photographic traffic signal enforcement system.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 1039,Relating to the sale by package stores of containers of liquor with a capacity of less than six fluid ounces.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 1094,Relating to workers' compensation death benefit eligibility for certain spouses of first responders killed in the line of duty.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 1179,Relating to the duties of certain law enforcement officials under procedures regulating the making or transfer of firearms.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 1310,Relating to canine encounter training for peace officers.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 1348,Relating to the approval of certain alcoholic beverages by the Texas Alcoholic Beverage Commission.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 1353,Relating to a certificate of merit in certain actions against certain licensed or registered professionals.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
HB 1401,Relating to the issuance of bonds by certain municipalities jointly operating an airport to fund a public pension fund.,29493,Charlie Geren,author,84R,2945,Rep. Charlie Geren,Charlie Geren
