bill_name,caption,filer_id,filer_name,function,session
HB 58,Relating to the punishment for an offense for which a person's criminal responsibility is based on the conduct of another person who is nonresponsible due to age.,13805,Juan Hinojosa,author,77R
HB 236,Relating to the applicability of the death penalty to a capital offense committed by a person with mental retardation.,13805,Juan Hinojosa,author,77R
HB 364,Relating to the creation of the offense of interfering with an emergency telephone call.,13805,Juan Hinojosa,author,77R
HB 365,Relating to the punishment for a capital offense.,13805,Juan Hinojosa,author,77R
HB 366,Relating to postconviction DNA testing.,13805,Juan Hinojosa,author,77R
HB 367,Relating to the creation of an offense prohibiting certain firearm sales at gun shows.,13805,Juan Hinojosa,author,77R
HB 368,Relating to the procedure for accepting a plea of guilty or nolo contendere from certain misdemeanants.,13805,Juan Hinojosa,author,77R
HB 369,"Relating to the creation of the offense of using, carrying, or exhibiting a firearm during the commission of certain offenses and to the sentencing of a defendant convicted of the offense.",13805,Juan Hinojosa,author,77R
HB 370,"Relating to the fees imposed by certain counties for the preservation, restoration, and management of certain county records.",13805,Juan Hinojosa,author,77R
HB 514,Relating to a defense to certain gambling-related offenses for gaming activity conducted by an Indian tribe.,13805,Juan Hinojosa,author,77R
HB 838,Relating to the application of the open meetings law and the public information law to the governing body of an economic development corporation.,13805,Juan Hinojosa,author,77R
HB 839,Relating to time served under community supervision as a credit against a sentence executed after revocation of community supervision.,13805,Juan Hinojosa,author,77R
HB 840,Relating to a defendant's waiver of arraignment.,13805,Juan Hinojosa,author,77R
HB 841,Relating to acceptance of filings of documents by facsimile transmission.,13805,Juan Hinojosa,author,77R
HB 893,Relating to an additional fee to support trauma centers to be collected when a motor vehicle is registered.,13805,Juan Hinojosa,author,77R
HB 894,Relating to requiring certain governmental bodies to consistently post notice of an open meeting at the same designated location.,13805,Juan Hinojosa,author,77R
HB 1102,Relating to the liability of a criminal defendant and the defendant's sureties on a personal bond or bail bond and to certain procedures in connection with a bond forfeiture.,13805,Juan Hinojosa,author,77R
HB 1327,Relating to the 139th District Court giving preference to family law matters.,13805,Juan Hinojosa,author,77R
HB 1474,Relating to establishing procedures for the preservation of evidence containing DNA and postconviction DNA testing.,13805,Juan Hinojosa,author,77R
HB 1642,Relating to equal rights in the enjoyment of public accommodations; providing a penalty.,13805,Juan Hinojosa,author,77R
HB 1643,Relating to the creation of an offense prohibiting racial or ethnic profiling by peace officers.,13805,Juan Hinojosa,author,77R
HB 1745,Relating to the period during which a person arrested is required to be taken before a magistrate and to the appointment and compensation of counsel to represent indigent persons accused of crime.,13805,Juan Hinojosa,author,77R
HB 1905,Relating to a cause of action that a health care liability claim is brought in bad faith.,13805,Juan Hinojosa,author,77R
HB 2022,Relating to the punishment for the offense of evading arrest or detention.,13805,Juan Hinojosa,author,77R
HB 2023,Relating to the creation of an additional judicial district in Hidalgo County.,13805,Juan Hinojosa,author,77R
HB 2024,Relating to the number of justices for the Thirteenth Court of Appeals District.,13805,Juan Hinojosa,author,77R
HB 2192,Relating to the regulation of bail bond sureties; providing a penalty.,13805,Juan Hinojosa,author,77R
HB 2193,Relating to grievance procedures for certain municipal police officers and firefighters.,13805,Juan Hinojosa,author,77R
HB 2296,Relating to the establishment of high schools for the study of advanced technology by certain school districts.,13805,Juan Hinojosa,author,77R
HB 2350,Relating to reports submitted to the Commission on Law Enforcement Officer Standards and Education.,13805,Juan Hinojosa,author,77R
HB 2351,Relating to requiring the corroboration of certain testimony in a criminal case involving controlled substances.,13805,Juan Hinojosa,author,77R
HB 2352,Relating to evidence of innocence in criminal trials.,13805,Juan Hinojosa,author,77R
HB 2567,Relating to the creation of the offense of extortion.,13805,Juan Hinojosa,author,77R
HB 2568,Relating to the unlawful possession of a firearm by a felon.,13805,Juan Hinojosa,author,77R
HB 2696,"Relating to the duties of peace officers, law enforcement agencies, and attorneys representing the state in asset forfeiture proceedings.",13805,Juan Hinojosa,author,77R
HB 3246,Relating to the authority of the court of criminal appeals to review certain trial court findings regarding a defendant's competency to be executed.,13805,Juan Hinojosa,author,77R
HB 3247,Relating to the collection of money by certain prosecuting attorneys.,13805,Juan Hinojosa,author,77R
HB 3248,Relating to the creation of the County Criminal Court at Law of Hidalgo County.,13805,Juan Hinojosa,author,77R
HB 3249,Relating to the requirement that certain persons released on parole or mandatory supervision use a deep-lung breath analysis mechanism on any motor vehicle operated by the person.,13805,Juan Hinojosa,author,77R
HB 3250,Relating to the application of the offense prohibiting certain solicitations regarding professional employment to attorneys.,13805,Juan Hinojosa,author,77R
HB 3491,Relating to the training of law enforcement officers and recruits on dual arrests and the determination of predominant aggressors in family violence situations.,13805,Juan Hinojosa,author,77R
HB 3492,Relating to the promotion process for police officers in certain municipalities.,13805,Juan Hinojosa,author,77R
HB 3500,Relating to certain municipal firefighters and police officers entitled to additional wages; providing a civil penalty.,13805,Juan Hinojosa,author,77R
HB 3501,Relating to information that a professional liability insurance carrier or the Texas Board of Medical Examiners may require a physician to provide.,13805,Juan Hinojosa,author,77R
HB 3531,Relating to the regulation of bail bond sureties; providing a penalty.,13805,Juan Hinojosa,author,77R
HB 3696,"Relating to the creation of the County Court at Law No. 5 of Hidalgo County, to redesignating the County Court at Law No. 3 of Hidalgo County as the Probate Court of Hidalgo County, and to the jurisdiction of the statutory county courts in Hidalgo County.",13805,Juan Hinojosa,author,77R
HCR 251,Directing the South Texas Independent School District to establish a school for advanced technology.,13805,Juan Hinojosa,author,77R
HR 211,"Honoring Edinburg, Texas, on being named an All-America City.",13805,Juan Hinojosa,author,77R
HR 317,"In memory of Arnulfo Rodriguez, Jr.",13805,Juan Hinojosa,author,77R
HR 659,Honoring Samuel Bernabe of the Rio Grande Valley as the 2001 Migrant Student of the Year.,13805,Juan Hinojosa,author,77R
HR 726,Congratulating Daniel Martinez of Edinburg for being named a distinguished finalist in the 2001 Prudential Spirit of Community Awards.,13805,Juan Hinojosa,author,77R
HR 1023,"Recognizing the Honorable Fidencio M. Guerra, Sr., of McAllen for his public service.",13805,Juan Hinojosa,author,77R
HR 1285,"Suspending limitations on conference committee jurisdiction, S.B. No. 1119.",13805,Juan Hinojosa,author,77R
HR 1405,Honoring Lydia Handy Ochoa of Edinburg for her outstanding success.,13805,Juan Hinojosa,author,77R
HR 1441,"Honoring the Texas chapters of the American Civil Liberties Union, the National Council of La Raza, and the National Association for the Advancement of Colored People, the Mexican American Legal Defense and Education Fund, and the League of United Latin American Citizens.",13805,Juan Hinojosa,author,77R
HB 5,Relating to the deterrence of conduct involving the operation of a motor vehicle while under the influence of an alcoholic beverage; providing a penalty.,13805,Juan Hinojosa,author,77R
HB 132,Relating to the prosecution of the offense of harassment.,13805,Juan Hinojosa,author,77R
HB 151,Relating to the prosecution of the offense of harassment.,13805,Juan Hinojosa,author,77R
HB 178,Relating to longevity pay for certain assistant prosecutors.,13805,Juan Hinojosa,author,77R
HB 218,Relating to the membership of a local workforce development board.,13805,Juan Hinojosa,author,77R
HB 230,Relating to priority status for the admission of certain veterans to workforce development programs.,13805,Juan Hinojosa,author,77R
HB 310,Relating to the establishment and operation of veterans cemeteries.,13805,Juan Hinojosa,author,77R
HB 349,Relating to procedures adopted by a state entity to ensure an employment preference for veterans.,13805,Juan Hinojosa,author,77R
