bill_name,caption,filer_id,filer_name,function,session
HR 122,Honoring Sun Metro on its receipt of a 2011 Outstanding Public Transportation System award by the American Public Transportation Association.,None,Dee Margo,author,821
HR 123,Congratulating retired Brigadier General Richard A. Behrenhausen and Elizabeth Behrenhausen of El Paso on their 50th wedding anniversary.,None,Dee Margo,author,821
HR 224,In memory of U.S. Army Colonel (Ret.) James Lloyd Hayden of El Paso.,None,Dee Margo,author,821
HR 255,Congratulating Dr. Herbert H. Ortega on his receipt of the 2011 Distinguished Service Award from the Rotary Club of El Paso.,None,Dee Margo,author,821
HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,None,Dee Margo,coauthor,821
HCR 5,Urging Congress to take appropriate action to ensure acceptable treatment of the public by personnel of the Transportation Security Administration.,None,Dee Margo,coauthor,821
HB 3461,Relating to transferring adult education and literacy programs to the Texas Higher Education Coordinating Board from the Texas Education Agency.,None,Dee Margo,author,82R
HB 3462,Relating to the board of hospital managers of the El Paso County Hospital District.,None,Dee Margo,author,82R
HR 210,Commending Jose F. Cardenas of El Paso for his distinguished service on the Texas Board of Professional Engineers.,None,Dee Margo,author,82R
HR 878,Honoring Dell Thomas Holmsley of El Paso on his 71st birthday.,None,Dee Margo,author,82R
HR 925,In memory of Sondra Dailey of El Paso.,None,Dee Margo,author,82R
HR 1015,Congratulating Jaime Barceleau of El Paso on receiving the 2011 Lifetime Achievement Award from the Rio Grande Branch of the National Association of Social Workers.,None,Dee Margo,author,82R
HR 1055,In memory of Frank Feuille IV of El Paso.,None,Dee Margo,author,82R
HR 1088,Congratulating Elaine Rosen of El Paso on her retirement as owner and operator of More Than Baskets.,None,Dee Margo,author,82R
HR 1103,In memory of Gilda Marie Gonzalez of El Paso.,None,Dee Margo,author,82R
HR 1233,In memory of Colonel Milton Leland Haskin of El Paso.,None,Dee Margo,author,82R
HR 1329,Congratulating Elizabeth Reeves on her selection as Miss Texas Intercontinental 2011.,None,Dee Margo,author,82R
HR 1330,Congratulating Betty L. Shuvalov on her retirement from the Texas House of Representatives.,None,Dee Margo,author,82R
HR 1468,In memory of Roy Franklin Lewis of El Paso.,None,Dee Margo,author,82R
HR 1469,In memory of Igor Kaleri of El Paso.,None,Dee Margo,author,82R
HR 1570,In memory of Dorr M. Miller of El Paso.,None,Dee Margo,author,82R
HR 1638,Congratulating Ida M. Steadman on her retirement as principal cellist of the El Paso Symphony Orchestra.,None,Dee Margo,author,82R
