bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,25105,Charlie Howard,coauthor,821,3315,Rep. Charlie F. Howard,Charlie Howard
HCR 5,Urging Congress to take appropriate action to ensure acceptable treatment of the public by personnel of the Transportation Security Administration.,25105,Charlie Howard,coauthor,821,3315,Rep. Charlie F. Howard,Charlie Howard
HB 874,Relating to the provision of information by tax officials related to ad valorem tax rates.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 875,Relating to the identification of certain defendants as foreign nationals who were not lawfully admitted to the United States or whose lawful status has expired and to their release on bail.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 876,"Relating to the filing of personal financial disclosure statements by municipal officers and candidates, members of the boards of trustees of school districts, and directors of sports and community venue districts.",25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 877,Relating to the definition of controlling interest for purposes of the franchise tax.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 878,Relating to the participation of governmental entities and other employers in a federal work authorization verification program; establishing an unlawful employment practice.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 879,Relating to the limitation on increases in the appraised value of a residence homestead for ad valorem tax purposes.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 890,Relating to certain custom vehicles and street rods.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 891,Relating to the computation of cost of goods sold for purposes of the franchise tax by certain affiliated taxable entities.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 892,Relating to the creation of the offense of unlawful transport of an illegal alien.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 893,Relating to the meetings of certain property owners' associations.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 894,Relating to the composition of the board of directors of the Gulf Coast Water Authority.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 895,Relating to certain project powers and duties of the Fort Bend County Levee Improvement District No. 7.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 896,Relating to auxiliary members of an appraisal review board.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 897,Relating to restrictions on the automatic renewal of contracts.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
HB 898,Relating to certain requirements relating to the issuance of a marriage license or the recording of a declaration of informal marriage and to the maintenance of marriage and divorce indexes by the bureau of vital statistics.,25105,Charlie Howard,author,82R,3315,Rep. Charlie F. Howard,Charlie Howard
