bill_name,caption,filer_id,filer_name,function,session
HR 112,Commending the Honorable Gibson D. (Gib) Lewis on his long and distinguished tenure as speaker of the Texas House of Representatives and extending sincere appreciation to him for his many years of outstanding service on behalf of the legislature and the citizens of Texas.,20979,John Willy,coauthor,724
HR 1,Honoring Ernie Pyles on the occasion of his retirement.,20979,John Willy,author,722
HR 158,In memory of Dr. B. G. Peck.,20979,John Willy,author,721
HB 29,Relating to implementation of annual legislative sessions and to political contributions made during a legislative session.,20979,John Willy,author,72R
HB 30,Relating to exempting from ad valorem taxation certain property of organizations of members or veterans of the armed forces.,20979,John Willy,author,72R
HB 140,Relating to the requirement that bidders on certain county contracts furnish a bidder's bond.,20979,John Willy,author,72R
HB 141,Relating to certain federal-state agreements under the federal Migratory Bird Conservation Act and to acquisition of conservation easements.,20979,John Willy,author,72R
HB 283,Relating to raffles conducted under the Charitable Raffle Enabling Act.,20979,John Willy,author,72R
HB 289,Relating to the expulsion of public school students for carrying knives.,20979,John Willy,author,72R
HB 1098,Relating to the taxation and movement of manufactured homes; providing a criminal penalty.,20979,John Willy,author,72R
HB 1188,"Relating to the offense of aggravated assault on an employee of a county, municipal, or private jail or an employee of the institutional division of the Texas Department of Criminal Justice, or a member of the Texas Board of Criminal Justice.",20979,John Willy,author,72R
HB 1340,Relating to the authority of the Angleton-Danbury Hospital District to provide office facilities for staff physicians and granting the authority to issue bonds.,20979,John Willy,author,72R
HB 1437,Relating to the Texas peace officers' memorial and to memorial ceremonies within the Capitol Complex.,20979,John Willy,author,72R
HB 1625,Relating to the authority of counties in economically distressed areas to adopt model rules regarding adequate drinking water and sewer facilities in residential areas and related matters.,20979,John Willy,author,72R
HB 1626,Relating to county responsibility for indigent health care and certain indigent health care services.,20979,John Willy,author,72R
HB 1627,Relating to a performance bond required of county contractors.,20979,John Willy,author,72R
HB 1628,Relating to restrictions on the sale or purchase of certain metal products by secondhand metal dealers.,20979,John Willy,author,72R
HB 1648,Relating to the licensing of water well pump installers; providing a penalty.,20979,John Willy,author,72R
HB 1881,Relating to the qualifications for structures to obtain windstorm and hail insurance from the Texas Catastrophe Property Insurance Association.,20979,John Willy,author,72R
HB 1882,Relating to the authority of the Board of Directors of the Angleton-Danbury Hospital District to contract for management and consulting services.,20979,John Willy,author,72R
HB 1883,Relating to water and sewer facilities requirements for residential areas in certain counties.,20979,John Willy,author,72R
