bill_name,caption,filer_id,filer_name,function,session
HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,64484,Barbara Nash,coauthor,821
HCR 5,Urging Congress to take appropriate action to ensure acceptable treatment of the public by personnel of the Transportation Security Administration.,64484,Barbara Nash,coauthor,821
HB 2285,Relating to reimbursement of costs incurred for the collection of certain blood specimens as a condition of community supervision.,64484,Barbara Nash,author,82R
HB 2601,Relating to the removal of political signs from private property; providing a penalty.,64484,Barbara Nash,author,82R
HB 2606,Relating to permissible political expenditures by a corporation or labor organization.,64484,Barbara Nash,author,82R
HB 2706,Relating to a study of child abuse or neglect committed by a foster child against another foster child.,64484,Barbara Nash,author,82R
HB 3004,Relating to prepaid funeral benefits contracts and the prepaid funeral contract guaranty fund.,64484,Barbara Nash,author,82R
HR 1488,"In memory of Lawrence Alvin Allen, Sr., of Houston.",64484,Barbara Nash,author,82R
HR 1489,Commemorating the 50th anniversary of Six Flags Over Texas in Arlington.,64484,Barbara Nash,author,82R
HR 1756,In memory of U.S. Marine Staff Sergeant Jeremy D. Smith of Arlington.,64484,Barbara Nash,author,82R
HB 359,"Relating to discipline in public schools, including the use of certain disciplinary methods and the prosecution of certain children for school-related offenses.",64484,Barbara Nash,author,82R
HB 916,Relating to corporal punishment in public schools.,64484,Barbara Nash,author,82R
HB 1145,Relating to projects funded through the Texas emissions reduction plan.,64484,Barbara Nash,author,82R
HB 1253,Relating to certain modifications of a health benefit plan.,64484,Barbara Nash,author,82R
HB 1405,Relating to provision by a health benefit plan of prescription drug coverage specified by formulary and to modifications of that coverage.,64484,Barbara Nash,author,82R
HB 1681,Relating to the composition of the Finance Commission of Texas.,64484,Barbara Nash,author,82R
HB 2167,Relating to the definition of a postsecondary program in regard to non-baccalaureate career schools and colleges.,64484,Barbara Nash,author,82R
HCR 116,In memory of the Reverend Clinton Roderick Dobson of Arlington.,64484,Barbara Nash,author,82R
HR 126,Congratulating Danny F. Vance of Arlington on his retirement from the Trinity River Authority of Texas.,64484,Barbara Nash,author,82R
HR 140,"Recognizing February 1, 2011, as CASA Day at the Capitol and commending Texas Court Appointed Special Advocates volunteers.",64484,Barbara Nash,author,82R
HB 5,Relating to the Interstate Health Care Compact.,64484,Barbara Nash,coauthor,82R
