bill_name,caption,filer_id,filer_name,function,session
HB 200,Relating to the regulation of groundwater.,None,Jim Keffer,author,84R
HB 1275,Relating to the audit of river authorities by the state auditor's office.,None,Jim Keffer,author,84R
HB 1290,Relating to the sunset review of river authorities.,None,Jim Keffer,author,84R
HB 1755,Relating to the designation of Loop 567 in Granbury as the Deputy Sergeant Lance McLean Memorial Highway.,None,Jim Keffer,author,84R
HB 1966,Relating to an account or bond for construction retainage under certain contracts.,None,Jim Keffer,author,84R
HB 1967,Relating to a supplemental payment for retirees of the Teacher Retirement System of Texas and the unfunded actuarial liabilities allowed under that system.,None,Jim Keffer,author,84R
HB 1972,Relating to certain exemptions from the requirement to obtain a permit from a groundwater conservation district.,None,Jim Keffer,author,84R
HB 1974,Relating to the use of certain surplus state revenue to phase out the franchise tax.,None,Jim Keffer,author,84R
HB 2002,Relating to the recycling of county surplus or salvage property.,None,Jim Keffer,author,84R
HB 2064,"Relating to the installation of certain telephone or telegraph corporation facilities on or across public roads, streets, or water.",None,Jim Keffer,author,84R
HB 2077,Relating to immunity of a governmental entity for damage to certain utility facilities.,None,Jim Keffer,author,84R
HB 2147,Relating to secret ballots in a property owners' association election or vote.,None,Jim Keffer,author,84R
HB 2148,Relating to voting methods in a property owners' association election or vote.,None,Jim Keffer,author,84R
HB 2178,Relating to waiving a Parks and Wildlife Department fee for certain veterans and other military personnel taking the hunter education course.,None,Jim Keffer,author,84R
HB 2207,Relating to the foreclosure sale of property subject to an oil or gas lease.,None,Jim Keffer,author,84R
HB 2256,"Relating to the transfer of functions relating to the rates and services of certain gas utilities, propane distribution system retailers, and submetering from the Railroad Commission of Texas to the Public Utility Commission of Texas.",None,Jim Keffer,author,84R
HB 2308,Relating to the consideration by the Texas Commission on Environmental Quality of the economic impact of an appropriation of state water in determining whether to grant an application for the appropriation.,None,Jim Keffer,author,84R
HB 2338,Relating to excepting certain appropriations from computations regarding the constitutional limitation on the rate of growth of appropriations.,None,Jim Keffer,author,84R
HB 2486,Relating to the right of a person to enter the person's residence or former residence accompanied by a peace officer to recover certain personal property; creating an offense.,None,Jim Keffer,author,84R
HB 2516,Relating to the certification of municipal police officers to enforce commercial motor vehicle safety standards.,None,Jim Keffer,author,84R
HB 2561,Relating to the allocation of congestion rents in the ERCOT wholesale market.,None,Jim Keffer,author,84R
HB 2595,Relating to the use of municipal initiative and referendum to restrict property rights.,None,Jim Keffer,author,84R
HB 2715,Relating to the confidentiality of certain information related to the operation of a municipally owned utility.,None,Jim Keffer,author,84R
HB 2716,Relating to the confidentiality of certain information related to the operation of certain municipally owned utilities.,None,Jim Keffer,author,84R
HB 2767,"Relating to the powers, duties, and administration of groundwater conservation districts; amending provisions that authorize fees.",None,Jim Keffer,author,84R
HB 2988,Relating to the authority of the Railroad Commission of Texas to adopt certain rules related to ratemaking procedures and to the status of previously adopted rules.,None,Jim Keffer,author,84R
HB 3086,Relating to the sale of beer and ale by certain manufacturers for off-premises consumption.,None,Jim Keffer,author,84R
HB 3187,Relating to assessments for water and energy improvements in municipalities and counties; changing a fee.,None,Jim Keffer,author,84R
HB 3288,Relating to regulation of congestion charges in the electricity market.,None,Jim Keffer,author,84R
HB 3363,"Relating to authorizing local government programs to provide assessments for residential water and energy improvements in designated regions, including authorizing the issuance of obligations to provide financing for the programs; authorizing a fee.",None,Jim Keffer,author,84R
HB 3553,Relating to the definition of peace officer for purposes of intercepting or collecting information in relation to certain communications in an investigation of criminal conduct.,None,Jim Keffer,author,84R
HB 3597,Relating to exports of groundwater from a groundwater conservation district.,None,Jim Keffer,author,84R
HB 3749,Relating to the recovery of certain natural gas distribution utility ratemaking proceeding expenses; adding provisions subject to a criminal penalty.,None,Jim Keffer,author,84R
HB 3803,Relating to defining the occurrence of an interregional conflict between regional water plans.,None,Jim Keffer,author,84R
HB 3813,Relating to the purpose and operation of groundwater conservation districts.,None,Jim Keffer,author,84R
HB 3970,Relating to an optional bad weather policy for public schools.,None,Jim Keffer,author,84R
HB 3989,Relating to the determination of the appraised value of property for purposes of an ad valorem tax protest or appeal.,None,Jim Keffer,author,84R
HB 4025,"Relating to funding to counties for transportation infrastructure projects located in areas of the state affected by increased oil and gas production, including money from county energy transportation reinvestment zones.",None,Jim Keffer,author,84R
HJR 106,Proposing a constitutional amendment excepting certain appropriations for reducing state debt from the constitutional limitation on the rate of growth of appropriations.,None,Jim Keffer,author,84R
