bill_name,caption,filer_id,filer_name,function,session
SB 186,Relating to the franchise tax and alternative revenue sources and spending priorities for this state; repealing the franchise tax.,None,Brandon Creighton,author,84R
SB 187,Relating to a defense to prosecution of the offense of Medicaid fraud.,None,Brandon Creighton,author,84R
SB 192,Relating to the designation of a portion of State Highway 73 as the Texas Game Warden Michael C. Pauling Memorial Highway.,None,Brandon Creighton,author,84R
SB 193,Relating to the issuance of specialty license plates to honor recipients of certain military medals.,None,Brandon Creighton,author,84R
SB 228,Relating to an exemption from the sales tax for firearms and hunting supplies for a limited period.,None,Brandon Creighton,author,84R
SB 229,Relating to the unlawful seizure of a firearm by a governmental officer or employee; providing penalties.,None,Brandon Creighton,author,84R
SB 330,Relating to the computation of the franchise tax.,None,Brandon Creighton,author,84R
SB 331,Relating to the use of certain surplus state revenue to provide for a rebate of state franchise taxes.,None,Brandon Creighton,author,84R
SB 437,Relating to the method of payment for regulated material purchased by a metal recycling entity.,None,Brandon Creighton,author,84R
SB 455,Relating to special three-judge district courts convened to hear certain cases.,None,Brandon Creighton,author,84R
SB 569,Relating to the presumption of abandonment of certain tangible personal property held by a county.,None,Brandon Creighton,author,84R
SB 643,Relating to proceedings held in auxiliary facilities outside certain county seats.,None,Brandon Creighton,author,84R
SB 644,Relating to health insurance identification cards issued by qualified health plan issuers.,None,Brandon Creighton,author,84R
SB 676,Relating to the determination of the market value of property for ad valorem tax purposes.,None,Brandon Creighton,author,84R
SB 677,Relating to the savings incentive program for state agencies.,None,Brandon Creighton,author,84R
SB 703,Relating to the tow rotation list in certain counties.,None,Brandon Creighton,author,84R
SB 704,Relating to dedicating certain state revenue to the purpose of retiring state debt for transportation improvements.,None,Brandon Creighton,author,84R
SB 761,Relating to the taxation of fireworks.,None,Brandon Creighton,author,84R
SB 834,Relating to procedures required before certain condominium associations file a suit or initiate an arbitration proceeding for a defect or design claim.,None,Brandon Creighton,author,84R
SB 841,Relating to rates of and certificates of convenience and necessity for certain non-ERCOT electric utilities.,None,Brandon Creighton,author,84R
SB 926,Relating to the compelled production of certain customer records by a financial institution.,None,Brandon Creighton,author,84R
SB 941,Relating to the standard of review for a determination of standing in a contested case hearing conducted by the Texas Commission on Environmental Quality.,None,Brandon Creighton,author,84R
SB 946,"Relating to the creation of the Montgomery County Municipal Utility District No. 145; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",None,Brandon Creighton,author,84R
SB 978,Relating to public information regarding workers' compensation insurance rate filings.,None,Brandon Creighton,author,84R
SB 979,Relating to individual indemnity health insurance.,None,Brandon Creighton,author,84R
SB 1005,"Relating to the creation of the Montgomery County Municipal Utility District No. 144; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",None,Brandon Creighton,author,84R
SB 1019,Relating to abatement of public nuisances on undeveloped land in the unincorporated area of a county.,None,Brandon Creighton,author,84R
SB 1020,Relating to the designation of the trustee of an express trust as a beneficiary of a trust account or a P.O.D. payee of a P.O.D. account.,None,Brandon Creighton,author,84R
SB 1021,Relating to reporting requirements for certain unclaimed property.,None,Brandon Creighton,author,84R
SB 1081,Relating to the disclosure of certain information under a consolidated insurance program.,None,Brandon Creighton,author,84R
SB 1093,Relating to credit to certain ceding insurers for reinsurance ceded to certain assuming insurers.,None,Brandon Creighton,author,84R
SB 1094,Relating to health benefit plan coverage for abuse-deterrent opioid analgesic drugs.,None,Brandon Creighton,author,84R
SB 1137,"Relating to improvement projects of the Sabine-Neches Navigation District of Jefferson County, Texas; providing authority to issue anticipation notes and time warrants.",None,Brandon Creighton,author,84R
SB 1230,Relating to the availability of certain school district financial information on certain districts' Internet websites.,None,Brandon Creighton,author,84R
SB 1387,Relating to the creation and operations of health care provider participation programs in certain municipalities.,None,Brandon Creighton,author,84R
SB 1514,Relating to the establishment of limited purpose public junior college districts by certain independent school districts.,None,Brandon Creighton,author,84R
SB 1596,Relating to authorizing certain private schools to charge fees for processing or handling certain payments or payment transactions.,None,Brandon Creighton,author,84R
SB 1723,Relating to the purchase of certain insurance by public school districts.,None,Brandon Creighton,author,84R
SB 1724,Relating to the storage and recovery of water in aquifers; authorizing fees and surcharges.,None,Brandon Creighton,author,84R
