bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 196,Relating to the adoption of standards for the practice of air conditioning and refrigeration contracting.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 217,Relating to the regulation of plumbing.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 695,Relating to the regulation of certain occupations by the Texas Real Estate Commission; providing penalties.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1068,Relating to the performance on certain assessment instruments of students who attend public magnet school campuses.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1297,Relating to the collection of retroactive child support.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1298,Relating to the punishment of certain assaults committed against employees of primary or secondary schools.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1550,Relating to the punishment for theft committed against elderly individuals.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1551,Relating to motor vehicle liability insurance for certain emergency medical services vehicles.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1552,Relating to an order of legal separation in a marriage.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1553,Relating to supervision of public school students pending placement in an alternative education program.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1554,Relating to the punishment of the offense of assault.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1555,Relating to the unlawful possession of a firearm by a felon.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1556,Relating to insurance coverage for certain dental procedures.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1557,Relating to the exemption from ad valorem taxation of property of certain retirement communities that qualify as charitable organizations.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 1593,Relating to the subpoena authority of the Texas State Board of Examiners of Psychologists.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2077,Relating to the authority of a child support master to hear certain cases.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2078,Relating to a court order of retroactive child support.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2079,Relating to school district policy concerning possession of paging devices by students.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2080,Relating to community service leave for state agency employees.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2081,Relating to the creation of a commutation process for certain seriously ill inmates.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2703,Relating to school district special education advocacy programs.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2704,Relating to the cost of education adjustment for a school district that participates in the social security retirement program.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2705,Relating to the use of a spell checker during the TASP test by students with learning disabilities.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2706,Relating to a legislative leave time bank for certain peace officers and firefighters.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2707,Relating to prekindergarten programs for public school students.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2708,Relating to conditions of employment for an employee of certain sheriff's departments.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2910,Relating to using prekindergarten grants to educate students who qualify for a school district's Title I program.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 2911,Relating to refund or retention by a landlord of a security deposit under a commercial lease.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 3234,Relating to the regulation of bingo.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 3235,Relating to the Pan American Games trust fund and revenue dedicated to that fund.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 3236,Relating to exceptions to the regulation of plumbing.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 3255,Relating to authorizing certain bingo games involving more than one organization that is licensed to conduct bingo games.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 3461,"Relating to truancy and the authority of justice, municipal, and certain juvenile courts in relation to children; providing criminal penalties.",24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HB 3462,Relating to the importation of wine for personal use.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
HCR 294,Instructing the enrolling clerk of the house to make technical corrections to H.B. No. 217.,24709,Arthur Art Reyna,author,77R,4245,"Rep. Arthur ""Art"" Reyna",Arthur Reyna
