bill_name,caption,filer_id,filer_name,function,session
HB 26,"Relating to state economic development measures, including administration of the Texas Enterprise Fund, creation of the Economic Incentive Oversight Board and the governor's university research initiative, abolishment of the Texas emerging technology fund, and renaming the Major Events trust fund to the Major Events Reimbursement Program.",None,Angie Chen Button,author,84R
HB 27,"Relating to state economic development measures, including administration of the Texas Enterprise Fund, the abolishment of the Texas emerging technology fund, and the disposition of balances from the Texas emerging technology fund.",None,Angie Chen Button,author,84R
HB 28,Relating to an audit by the state auditor of certain programs and funds providing economic development incentives to entities and other persons.,None,Angie Chen Button,author,84R
HB 213,Relating to lobbying by former members of the legislature; creating an offense.,None,Angie Chen Button,author,84R
HB 358,Relating to the inclusion of the costs of accepting credit and debit cards in the cost of goods sold for purposes of computing the franchise tax.,None,Angie Chen Button,author,84R
HB 637,Relating to a deduction under the franchise tax for certain contracts with the federal government.,None,Angie Chen Button,author,84R
HB 739,Relating to requiring governmental entities to participate in the federal electronic verification of employment authorization program or E-verify.,None,Angie Chen Button,author,84R
HB 1318,Relating to the eligibility of presidential general election debates for distributions from a Major Events trust fund.,None,Angie Chen Button,author,84R
HB 1326,Relating to designating English as the official language of this state.,None,Angie Chen Button,author,84R
HB 1853,Relating to the removal of a tenant's personal property after a writ of possession has been issued in an eviction suit.,None,Angie Chen Button,author,84R
HB 1857,Relating to the signature requirement for a sales tax permit application filed electronically.,None,Angie Chen Button,author,84R
HB 2075,"Relating to an increase in the amount of the residence homestead exemption from ad valorem taxation by a school district, a reduction of the limitation on the total amount of ad valorem taxes that may be imposed by a school district on the homestead of an elderly or disabled person to reflect the increased exemption amount, and the protection of school districts against the resulting loss in local revenue.",None,Angie Chen Button,author,84R
HB 2096,Relating to the temporary exemption of certain tangible personal property related to certain multi-user data centers from the sales and use tax.,None,Angie Chen Button,author,84R
HB 2136,Relating to the exemption of inventory of certain retail businesses from ad valorem taxation by a school district.,None,Angie Chen Button,author,84R
HB 2694,Relating to an exemption from the sales tax for certain items sold by small businesses in this state during a limited period.,None,Angie Chen Button,author,84R
HB 3111,Relating to the rate of interest on certain tax refunds.,None,Angie Chen Button,author,84R
HB 3174,Relating to the application of the sales and use tax to certain computer program transactions.,None,Angie Chen Button,author,84R
HJR 101,Proposing a constitutional amendment increasing the amount of the residence homestead exemption from ad valorem taxation for public school purposes and providing for a reduction of the limitation on the total amount of ad valorem taxes that may be imposed for those purposes on the homestead of an elderly or disabled person to reflect the increased exemption amount.,None,Angie Chen Button,author,84R
HJR 102,Proposing a constitutional amendment authorizing the legislature to exempt from ad valorem taxation by one or more political subdivisions of this state a person's inventory held for sale at retail.,None,Angie Chen Button,author,84R
HR 162,Recognizing the Texas Computer Education Association on the occasion of its 35th annual convention.,None,Angie Chen Button,author,84R
HR 342,"Recognizing February 12, 2015, as Rowlett Day at the State Capitol.",None,Angie Chen Button,author,84R
HR 530,"Recognizing February 25, 2015, as Garland Chamber of Commerce Day at the State Capitol.",None,Angie Chen Button,author,84R
HR 579,Congratulating William Dollar on his retirement as city manager of Garland.,None,Angie Chen Button,author,84R
HR 580,"Recognizing March 4, 2015, as Richardson/Telecom Corridor Legislative Day.",None,Angie Chen Button,author,84R
HR 581,In memory of May Louise Sweeden of Richardson.,None,Angie Chen Button,author,84R
HR 692,Honoring the Fort Bend Global Initiative for its contributions to Fort Bend County.,None,Angie Chen Button,author,84R
HR 746,Recognizing Garland Chamber of Commerce Day at the State Capitol.,None,Angie Chen Button,author,84R
HR 1288,"Commemorating the 45th anniversary of Earth Day on April 22, 2015.",None,Angie Chen Button,author,84R
HR 1289,"Commemorating Earth Day on April 22, 2016.",None,Angie Chen Button,author,84R
HR 1711,Commemorating the dedication of an Official Texas Historical Marker recognizing the Travis College Hill Addition in Garland.,None,Angie Chen Button,author,84R
HR 2027,Recognizing May 2015 as Asian-Pacific American Heritage Month.,None,Angie Chen Button,author,84R
HR 2242,Commemorating the 40th anniversary of the end of the war in Vietnam.,None,Angie Chen Button,author,84R
HR 2948,Commending Dr. David E. Daniel on his service as president of The University of Texas at Dallas and congratulating him on his appointment as deputy chancellor and chief operating officer of The University of Texas System.,None,Angie Chen Button,author,84R
HB 565,Relating to powers of private toll project entities.,None,Angie Chen Button,author,84R
HB 590,Relating to the creation of research technology corporations for the development and commercialization of technologies owned by institutions of higher education or by certain medical centers with members that are institutions of higher education; providing for tax exemptions; providing a penalty.,None,Angie Chen Button,author,84R
HB 681,"Relating to the eligibility for service retirement annuities of certain persons, including elected officials convicted of certain crimes.",None,Angie Chen Button,author,84R
HB 1155,Relating to the creation of the Recruit Texas Program to facilitate the relocation to or expansion in this state of employers offering complex or high-skilled employment opportunities.,None,Angie Chen Button,author,84R
HB 1156,Relating to the establishment of an electronic information and application system for state and local incentives for economic development purposes.,None,Angie Chen Button,author,84R
HB 1194,Relating to authorizing the issuance of revenue bonds for capital projects at The University of Texas at Dallas.,None,Angie Chen Button,author,84R
HB 1926,Relating to the operations of a municipally owned utility or municipal power agency; affecting a provision that is subject to criminal penalties; providing authority to issue bonds.,None,Angie Chen Button,author,84R
HB 3547,Relating to a voluntary veteran's employment preference for private employers.,None,Angie Chen Button,author,84R
HB 3556,Relating to the development of the Interstate Highway 635 East project in Dallas County.,None,Angie Chen Button,author,84R
HCR 35,Designating the cowboy hat as the official State Hat of Texas.,None,Angie Chen Button,author,84R
HCR 116,"Paying tribute to the memory of Thomas J. Lee, the first Asian American to serve in the Texas Legislature.",None,Angie Chen Button,author,84R
HJR 93,Proposing a constitutional amendment to authorize the legislature to limit the maximum appraised value of real property for ad valorem tax purposes to 105 percent or more of the appraised value of the property for the preceding tax year.,None,Angie Chen Button,author,84R
HR 183,Commemorating the 100th anniversary of certified public accountancy as a licensed profession in Texas.,None,Angie Chen Button,author,84R
HR 480,Congratulating Joshua Chari of the Lloyd V. Berkner High School STEM Academy in Richardson on his exceptional scholastic achievements.,None,Angie Chen Button,author,84R
HR 486,Congratulating Don Allen Poovey on his retirement from Rowlett Fire Rescue.,None,Angie Chen Button,author,84R
HR 513,"Commemorating the Lunar New Year on February 19, 2015.",None,Angie Chen Button,author,84R
HR 1560,"Recognizing April 8, 2015, as Vietnamese American Day at the State Capitol.",None,Angie Chen Button,author,84R
HR 2377,"Recognizing May 6, 2015, as Asian Real Estate Association of America Day at the State Capitol.",None,Angie Chen Button,author,84R
HR 2500,Commemorating the 27th anniversary of the Sister State relationship between the State of Texas and Taiwan and expressing support for the establishment of a Texas trade office in Taiwan and for the expansion of Taiwan's role in the international community.,None,Angie Chen Button,author,84R
HR 2757,In memory of Janine Foster Woody of Dallas.,None,Angie Chen Button,author,84R
HR 2841,Congratulating Dr. Charles Ku on his receipt of a 2015 Profiles in Leadership Award.,None,Angie Chen Button,author,84R
HB 5,Relating to strategic fiscal reviews of state agencies and programs.,None,Angie Chen Button,coauthor,84R
HB 8,Relating to the deposit of money received from the federal government and the authority of the comptroller concerning related funds and accounts.,None,Angie Chen Button,coauthor,84R
HB 10,"Relating to certain criminal and civil consequences of trafficking of persons, compelling prostitution, and certain other related criminal offenses; to the prevention, prosecution, and punishment of those offenses, and to compensation paid to victims of those offenses.",None,Angie Chen Button,coauthor,84R
