bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 21,"Relating to authorizing patients with certain terminal illnesses to access certain investigational drugs, biological products, and devices that are in clinical trials.",67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 942,"Relating to the storage of certain hazardous chemicals; transferring enforcement of certain reporting requirements, including the imposition of criminal, civil, and administrative penalties, from the Department of State Health Services to the Texas Commission on Environmental Quality; amending provisions subject to a criminal penalty; reenacting a criminal offense.",67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 944,Relating to the authority of a person who is licensed to carry a handgun to openly carry the handgun; providing penalties.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 1146,Relating to persons who may operate a public water supply system.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 1147,Relating to the operation of all-terrain vehicles and recreational off-highway vehicles.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 1148,Relating to the investment training requirement for certain municipal officers.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 1608,Relating to the fee charged by a county clerk for issuing noncertified copies of certain documents.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 1926,Relating to the operations of a municipally owned utility or municipal power agency; affecting a provision that is subject to criminal penalties; providing authority to issue bonds.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 1934,Relating to the Beef Promotion and Research Council of Texas.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 2202,Relating to requirements for certain farm vehicles when operating on a highway.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 2311,Relating to the failure to handle certain animals in accordance with rules of the Texas Animal Health Commission; amending provisions subject to a criminal penalty.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 2420,Relating to a franchise tax credit for wages paid to certain employees by certain new businesses located in small municipalities.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 2471,Relating to the period during which breeder deer may be transferred for release.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 2507,Relating to a sales and use tax exemption for certain equipment used for digital audio broadcasting.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 2513,Relating to the provision of automatic location identification and automatic tier two facility identification as part of the 9-1-1 system.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 2629,"Relating to unauthorized persons at public or private institutions of higher education in this state and to trespass, damage, or defacement occurring on the grounds of those institutions; amending provisions subject to a criminal penalty and creating offenses.",67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 3063,Relating to the compensation of the board of directors of the Brazos Valley Groundwater Conservation District.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 3779,Relating to providing certain persons with resources for notifying the voter registrar of a death and related procedures.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 3783,"Relating to the prosecution of the criminal offense of obstructing a street, railroad crossing, or public highway.",67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HB 4144,Relating to civil liability of the board of directors of the Brazos Valley Groundwater Conservation District.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
HCR 142,Recalling H.B. No. 1926 from the Senate for further consideration.,67801,Kyle Kacal,author,84R,2445,Rep. Kyle J. Kacal,Kyle Kacal
