bill_name,caption,filer_id,filer_name,function,session
SB 146,Relating to the regulation of the practice of naturopathic medicine; providing penalties.,20261,Gregory Luna,author,76R
SB 158,Relating to the creation and organization of certain courts in Bexar County.,20261,Gregory Luna,author,76R
SB 159,Relating to the creation of five judicial districts composed of Bexar County.,20261,Gregory Luna,author,76R
SB 165,Relating to the creation of the Bexar County Probate Court No. 3.,20261,Gregory Luna,author,76R
SB 198,Relating to the computation of average daily attendance in certain school districts that experience a decline in attendance.,20261,Gregory Luna,author,76R
SB 476,Relating to inclusion of special education students in certain public education decisions.,20261,Gregory Luna,author,76R
SB 491,Relating to legal services provided to school districts.,20261,Gregory Luna,author,76R
SB 525,Relating to compensation and benefits for members of the state military forces and their dependents.,20261,Gregory Luna,author,76R
SB 526,Relating to providing tuition payment assistance to certain members of the state military forces attending public or private institutions of higher education.,20261,Gregory Luna,author,76R
SB 622,Relating to funding for schools with an extended year program.,20261,Gregory Luna,author,76R
SB 695,Relating to minimum salaries for public school classroom teachers and librarians.,20261,Gregory Luna,author,76R
SB 722,Relating to the establishment of a high technology training program by the Texas State Technical College System.,20261,Gregory Luna,author,76R
SB 952,Relating to the referral of cases to certain magistrates.,20261,Gregory Luna,author,76R
SB 953,Relating to vacating a judgment in a delinquent tax suit.,20261,Gregory Luna,author,76R
SB 1189,Relating to the waiver of a trial by jury.,20261,Gregory Luna,author,76R
SB 1819,Relating to the identification of technical education programs that are needed to maintain and improve the state's economic and technological competitiveness.,20261,Gregory Luna,author,76R
SCR 42,Recognizing the Centro Alameda/Centro de Artes Latino Museum as the official Texas State Latino Museum.,20261,Gregory Luna,author,76R
SR 15,Congratulating Dr. Samuel A. Kirkpatrick of San Antonio.,20261,Gregory Luna,author,76R
SR 83,Congratulating Jacob Alexander Schwarz of San Antonio.,20261,Gregory Luna,author,76R
SR 84,Congratulating Klint Irving Dailey of San Antonio.,20261,Gregory Luna,author,76R
SR 85,In memory of Janie Borrego Hernandez of San Antonio.,20261,Gregory Luna,author,76R
SR 201,In memory of Rudolfo A. Casas of San Antonio.,20261,Gregory Luna,author,76R
SR 262,In memory of Sylvia Gloria Larralde.,20261,Gregory Luna,author,76R
SR 295,In memory of Anissa Marie Cantu of San Antonio.,20261,Gregory Luna,author,76R
SR 384,In memory of Harold C. Todd of New Braunfels.,20261,Gregory Luna,author,76R
SR 393,Congratulating Amelia Duran of San Antonio.,20261,Gregory Luna,author,76R
SR 394,In memory of Elvira R. Felan of San Antonio.,20261,Gregory Luna,author,76R
SR 431,In memory of Sarah Waldeen Martindale of San Antonio.,20261,Gregory Luna,author,76R
SR 432,In memory of Maria Morales of San Antonio.,20261,Gregory Luna,author,76R
SR 528,"Congratulating Colonel James M. ""Marc"" Enger of the United States Air Force.",20261,Gregory Luna,author,76R
SR 529,In memory of Felix R. Solis of San Antonio.,20261,Gregory Luna,author,76R
SR 530,"Congratulating Chief Master Sergeant Lerue Warren Hinton, Jr., of the United States Air Force.",20261,Gregory Luna,author,76R
SR 676,In memory of Virginia Urbina Jones of San Antonio.,20261,Gregory Luna,author,76R
SR 730,In memory of Gerardo Toscano of San Antonio.,20261,Gregory Luna,author,76R
SR 731,In memory of Raul S. Murguia of San Antonio.,20261,Gregory Luna,author,76R
SR 768,In memory of Adolph C. Herrera of Bexar County.,20261,Gregory Luna,author,76R
SR 769,Congratulating Matthew Gregory Boothe of San Antonio.,20261,Gregory Luna,author,76R
SR 770,Congratulating Derrick Merrill Boothe of San Antonio.,20261,Gregory Luna,author,76R
SR 836,"Congratulating Charles R. ""Chuck"" Moore.",20261,Gregory Luna,author,76R
SR 853,In memory of Isaura Saenz of San Antonio.,20261,Gregory Luna,author,76R
SR 854,"Congratulating George W. ""Bill"" Shively, Jr., of San Antonio.",20261,Gregory Luna,author,76R
SR 855,Congratulating Gary West of San Antonio.,20261,Gregory Luna,author,76R
SR 912,Congratulating Barton Escamilla of San Antonio.,20261,Gregory Luna,author,76R
SR 913,"Congratulating David Lopez, Jr.",20261,Gregory Luna,author,76R
SR 914,Congratulating Tzintzuni I. Garcia of San Antonio.,20261,Gregory Luna,author,76R
SR 915,Congratulating Michael J. De La Vega of San Antonio.,20261,Gregory Luna,author,76R
SR 916,"In memory of John J. Santos, Jr., of San Antonio.",20261,Gregory Luna,author,76R
SR 950,"Memorializing the federal government to ensure that modern scientific procedures be employed in conducting the 2000 census, and that accurate population figures be provided to the states as the official federal decennial census.",20261,Gregory Luna,author,76R
SR 1011,In memory of Jesus V. Garcia of San Antonio.,20261,Gregory Luna,author,76R
SR 1027,"In memory of Louis G. Yznaga, Sr., of San Antonio.",20261,Gregory Luna,author,76R
SR 1071,In memory of Samuel Wong of San Antonio.,20261,Gregory Luna,author,76R
SR 1222,In memory of Michael J. De Marco of San Antonio.,20261,Gregory Luna,author,76R
SB 1,Relating to the promotion of public school students based on satisfactory performance on certain assessment instruments and to programs to assist students in achieving satisfactory performance.,20261,Gregory Luna,coauthor,76R
SB 37,"Relating to student financial aid, including the consolidation or repeal of student aid and grant programs and the creation of grant programs to provide financial assistance to students at institutions of higher education who meet certain academic, citizenship, financial need, and other requirements.",20261,Gregory Luna,coauthor,76R
SB 107,Relating to the designation of March 31 as Cesar Chavez Day.,20261,Gregory Luna,coauthor,76R
SB 120,Relating to telephone solicitation; providing penalties.,20261,Gregory Luna,coauthor,76R
SB 275,Relating to the investigation and prosecution of an offense motivated by bias or prejudice and to other remedies for and protections against certain hateful acts.,20261,Gregory Luna,coauthor,76R
SB 313,Relating to the number of authorized defense projects within a defense readjustment zone.,20261,Gregory Luna,coauthor,76R
SB 330,Relating to the transfer and operation of the Communities In Schools program.,20261,Gregory Luna,coauthor,76R
SB 445,Relating to a child health plan for certain low-income children.,20261,Gregory Luna,coauthor,76R
SB 456,Relating to facilitating and supporting efforts of certain municipalities to promote economic development by hosting the Pan American Games and the Olympic Games; providing a penalty.,20261,Gregory Luna,coauthor,76R
SB 495,Relating to the powers and duties of the Office of Defense Affairs and Texas Strategic Military Planning Commission.,20261,Gregory Luna,coauthor,76R
SB 1455,"Relating to compensatory, intensive, and accelerated education in public schools.",20261,Gregory Luna,coauthor,76R
SB 1561,Relating to students who drop out of public school.,20261,Gregory Luna,coauthor,76R
SB 1562,Relating to educational services for public school students subject to disciplinary action or otherwise at risk of dropping out of school.,20261,Gregory Luna,coauthor,76R
SB 1902,"Relating to the provision of tuition and fee exemptions, stipends, and scholarships for certain former prisoners of war from Texas attending a public college or university.",20261,Gregory Luna,coauthor,76R
SCR 27,Honoring Major General and Mrs. Billie Gene Hollowell on the special occasion of their marriage.,20261,Gregory Luna,coauthor,76R
SR 159,"Declaring February 9, 1999, as Kidney Day at the Capitol.",20261,Gregory Luna,coauthor,76R
SR 181,"Recognizing February 14-20, 1999, as National LULAC Week in Texas.",20261,Gregory Luna,coauthor,76R
SB 11,Relating to the enforcement of a child support obligation in a suit to terminate the parent-child relationship.,20261,Gregory Luna,author,75R
SB 12,Relating to the certification of peace officers as special officers for mental health assignment.,20261,Gregory Luna,author,75R
SB 165,Relating to the interest on delinquent child support payments.,20261,Gregory Luna,author,75R
SB 257,Relating to the regulation of the practice of naturopathic medicine; providing penalties.,20261,Gregory Luna,author,75R
SB 462,Relating to the residency requirement for admission into the public schools of a school district.,20261,Gregory Luna,author,75R
SB 471,Relating to public school admission and attendance.,20261,Gregory Luna,author,75R
SB 649,Relating to the computation of the number of students in weighted average daily attendance under the Foundation School Program.,20261,Gregory Luna,author,75R
SB 650,Relating to the computation of the number of students in weighted average daily attendance under the Foundation School Program.,20261,Gregory Luna,author,75R
SB 659,Relating to the guaranteed yield amount of state funds under the foundation school program.,20261,Gregory Luna,author,75R
SB 660,Relating to the operation of a county sick leave pool program.,20261,Gregory Luna,author,75R
SB 850,Relating to the student union building fees at The University of Texas at San Antonio.,20261,Gregory Luna,author,75R
SB 1020,Relating to the powers and duties of a public school attendance officer.,20261,Gregory Luna,author,75R
SB 1115,Relating to certain administrative penalties under the Texas Workers' Compensation Act.,20261,Gregory Luna,author,75R
SB 1116,"Relating to the creation, funding, powers, and duties of the Office of Public Workers' Compensation Counsel.",20261,Gregory Luna,author,75R
SB 1117,Relating to certain professional qualifications for ombudsmen under the workers' compensation system.,20261,Gregory Luna,author,75R
SB 1118,Relating to qualifications for service as a designated doctor under the workers' compensation system.,20261,Gregory Luna,author,75R
SB 1144,Relating to grants made by the commissioner of education to certain school districts.,20261,Gregory Luna,author,75R
SB 1145,Relating to the operation of a vehicle with a child in the open bed of the vehicle or in the open bed of a trailer being towed by the vehicle; providing a penalty.,20261,Gregory Luna,author,75R
SB 1158,Relating to regional education service centers.,20261,Gregory Luna,author,75R
SB 1221,Relating to restricting written reports required from public school employees.,20261,Gregory Luna,author,75R
SB 1222,Relating to time management and service by certain employees in public schools.,20261,Gregory Luna,author,75R
SB 1289,Relating to the personnel records of certain law enforcememt officers and fire protection personnel; providing a criminal penalty.,20261,Gregory Luna,author,75R
SB 1308,Relating to standards for public school facilities and the public school facilities assistance program.,20261,Gregory Luna,author,75R
SB 1324,Relating to a bill of review by a civil court.,20261,Gregory Luna,author,75R
SB 1414,Relating to grants made by the commissioner of education to certain school districts.,20261,Gregory Luna,author,75R
SB 1415,Relating to the addition of certain professional school personnel to the state minimum salary schedule.,20261,Gregory Luna,author,75R
SB 1916,Relating to public school finance.,20261,Gregory Luna,author,75R
SB 1917,Relating to the distribution of funds for extended year programs under the compensatory education allotment.,20261,Gregory Luna,author,75R
SB 1918,Relating to the operation and administration of the Texas School for the Deaf.,20261,Gregory Luna,author,75R
SB 1919,Relating to the operation and administration of the Texas School for the Blind and Visually Impaired.,20261,Gregory Luna,author,75R
SB 1958,Relating to the creation of three county courts at law in Bexar County.,20261,Gregory Luna,author,75R
SCR 49,Congratulating the coach and players of San Antonio's Fox Tech.,20261,Gregory Luna,author,75R
SCR 56,Congratulating the San Antonio Fox Tech Buffaloes on winning the 1997 4A state basketball championship.,20261,Gregory Luna,author,75R
SCR 112,Honoring Guadalupe Arias Garcia on the occasion of her 75th birthday.,20261,Gregory Luna,author,75R
SJR 21,"Proposing a constitutional amendment appropriating money for grants to public school districts to acquire, construct, equip, or repair certain school facilities.",20261,Gregory Luna,author,75R
SR 47,Congratulating Daren Twain Tharp of San Antonio.,20261,Gregory Luna,author,75R
SR 52,Congratulating Frances Marie Ramirez and Edgar Antonio Romero.,20261,Gregory Luna,author,75R
SR 69,In memory of Carmen Munoz Pompa.,20261,Gregory Luna,author,75R
SR 70,"In memory of Dr. Juan M. Balditt, Sr.",20261,Gregory Luna,author,75R
SR 71,In memory of Celestina O. Garza.,20261,Gregory Luna,author,75R
SR 72,"In memory of Joe Olivares, Sr.",20261,Gregory Luna,author,75R
SR 269,In memory of Trinidad Alatorre Orozco of San Antonio.,20261,Gregory Luna,author,75R
SR 321,In memory of Minnie Keilmann Rodriguez of San Antonio.,20261,Gregory Luna,author,75R
SR 361,Welcoming Robert Gilmore to San Antonio.,20261,Gregory Luna,author,75R
SR 409,In memory of Oscar Andres Elizondo of San Antonio.,20261,Gregory Luna,author,75R
SR 439,In memory of James A. Howden of San Antonio.,20261,Gregory Luna,author,75R
SR 490,In memory of Richard Edward Mundine of San Antonio.,20261,Gregory Luna,author,75R
SR 790,In memory of John C. Rodrigeuz of San Antonio.,20261,Gregory Luna,author,75R
SR 809,In memory of Arthur Del Rose of San Antonio.,20261,Gregory Luna,author,75R
SR 862,In memory of Raul Aldrete of San Antonio.,20261,Gregory Luna,author,75R
SB 657,Relating to the creation of intermunicipal commuter rail districts; authorizing a tax; granting authority to issue bonds and power of eminent domain.,20261,Gregory Luna,author,75R
SB 935,Relating to the financing of community venues and related infrastructure in certain municipalities or counties; authorizing the imposition of certain local taxes and the issuance of local bonds; providing penalties.,20261,Gregory Luna,author,75R
SB 987,Relating to alternative uses for money in the compensation to victims of crime fund.,20261,Gregory Luna,author,75R
SB 1686,"Relating to the regulation of certain political contributions, political expenditures, and political advertising; providing criminal penalties.",20261,Gregory Luna,author,75R
SR 271,Honoring Herminia Flores San Miguel on her 100th birthday.,20261,Gregory Luna,author,75R
SR 634,Recognizing the celebration of Cinco de Mayo in Texas.,20261,Gregory Luna,author,75R
SB 34,"Relating to the parent-child relationship, suits affecting the parent-child relationship, and the protection of children.",20261,Gregory Luna,coauthor,75R
SB 79,Relating to certain insurance covering church property; providing a penalty.,20261,Gregory Luna,coauthor,75R
SB 97,"Relating to the prosecution, punishment, and sentencing of a defendant charged with the offense of stalking.",20261,Gregory Luna,coauthor,75R
SB 102,Relating to the creation and use of an emergency medical services and trauma care system fund.,20261,Gregory Luna,coauthor,75R
SB 120,"Relating to the designation of a portion of United States Highway 87 in Bexar County as the Bishop Ernest T. Dixon, Jr., Memorial Parkway.",20261,Gregory Luna,coauthor,75R
SB 226,Relating to defense economic readjustment zones; authorizing the issuance of bonds.,20261,Gregory Luna,coauthor,75R
SB 227,Relating to a grant for a local area adversely affected by a reduction in defense-related activity.,20261,Gregory Luna,coauthor,75R
SB 253,Relating to the selection of telecommunications utilities by customers.,20261,Gregory Luna,coauthor,75R
SB 266,Relating to the establishment of a program in the Texas Department of Commerce to secure certain loans made to small and medium-sized businesses and nonprofit organizations.,20261,Gregory Luna,coauthor,75R
SB 394,Relating to the application process for state loan and loan guaranty programs.,20261,Gregory Luna,coauthor,75R
SB 425,Relating to intensive reading instruction for certain public school students.,20261,Gregory Luna,coauthor,75R
SB 519,Relating to the issuance of charters for open-enrollment charter schools by the State Board of Education.,20261,Gregory Luna,coauthor,75R
SB 624,Relating to the regulation of therapeutic optometry.,20261,Gregory Luna,coauthor,75R
SB 828,Relating to the policies of state agencies regarding work and family issues.,20261,Gregory Luna,coauthor,75R
SB 872,Relating to the retirement system for firefighters and police officers in certain municipalities.,20261,Gregory Luna,coauthor,75R
SB 951,Relating to the coordination of tenant services programs.,20261,Gregory Luna,coauthor,75R
SB 1060,"Relating to the management of certain funds by the Veterans' Land Board, to the creation of veterans homes, and to the Veterans' Land Board's entering into bond enhancement agreements for certain bonds.",20261,Gregory Luna,coauthor,75R
SB 1336,Relating to encumbrances that may be fixed on homestead property.,20261,Gregory Luna,coauthor,75R
SB 1362,Relating to the implementation of certain policies and procedures to prohibit employment discrimination by certain entities.,20261,Gregory Luna,coauthor,75R
SB 1571,Relating to ratemaking proceedings for certain utilities.,20261,Gregory Luna,coauthor,75R
SCR 12,In memory of the Honorable Frank Tejeda.,20261,Gregory Luna,coauthor,75R
SCR 63,Honoring George Gervin.,20261,Gregory Luna,coauthor,75R
SJR 38,Proposing a constitutional amendment permitting an encumbrance to be fixed on homestead property for an obligation to pay  certain property owners' association fees without permitting the forced sale of the homestead.,20261,Gregory Luna,coauthor,75R
SR 8,Honoring Betty King as Secretary of the Senate.,20261,Gregory Luna,coauthor,75R
SR 84,Honoring the National Women's Memorial Project.,20261,Gregory Luna,coauthor,75R
SR 599,Congratulating Vinny Del Negro of the San Antonio Spurs basketball team.,20261,Gregory Luna,coauthor,75R
SR 600,Congratulating Avery Johnson of the San Antonio Spurs basketball team.,20261,Gregory Luna,coauthor,75R
HB 209,Relating to monthly benefits for surviving spouses of deceased members of the Teacher Retirement System of Texas.,20261,Gregory Luna,sponsor,75R
HB 506,Relating to a bill of review by a civil court.,20261,Gregory Luna,sponsor,75R
HB 623,Relating to certification of public school educators.,20261,Gregory Luna,sponsor,75R
HB 880,Relating to the witnessing provisions of the Natural Death Act.,20261,Gregory Luna,sponsor,75R
HB 1572,Relating to disposal of certain property by a charitable organization.,20261,Gregory Luna,sponsor,75R
HB 2145,Relating to removal of certain persons from the pool of prospective jurors.,20261,Gregory Luna,sponsor,75R
HB 2156,Relating to counties contracting for the combination of lists for a jury pool.,20261,Gregory Luna,sponsor,75R
HB 2353,Relating to rural rail transportation districts.,20261,Gregory Luna,sponsor,75R
