bill_name,caption,filer_id,filer_name,function,session
HB 213,Relating to the records of the conviction or adjudication of a minor.,None,Eddie De La Garza,author,74R
HB 214,Relating to the adjudication and disposition of children for delinquent conduct that violates a penal law of this state of the grade of felony.,None,Eddie De La Garza,author,74R
HB 351,Relating to an establishment by two or more school districts in a county of an alternative school for students expelled from regular class.,None,Eddie De La Garza,author,74R
HB 352,Relating to the creation of additional judicial districts.,None,Eddie De La Garza,author,74R
HB 429,Relating to the use of proceeds derived from criminal asset forfeiture for gang suppression programs.,None,Eddie De La Garza,author,74R
HB 430,Relating to conditions of parole and release to mandatory supervision for inmates serving sentences for certain sex offenses.,None,Eddie De La Garza,author,74R
HB 439,"Relating to drug-free and weapon-free zones and to the imposition of penalties for the possession, delivery, manufacture, or possession with the intent to deliver or manufacture a controlled substance in drug-free zones or on school buses and penalties for certain offenses involving weapons committed in weapon-free zones.",None,Eddie De La Garza,author,74R
HB 440,Relating to decreasing the age of criminal responsibility for offenses committed by minors under the Alcoholic Beverage Code.,None,Eddie De La Garza,author,74R
HB 489,Relating to continuation of group health insurance coverage after termination of group contract.,None,Eddie De La Garza,author,74R
HB 490,Relating to juvenile court jurisdiction over and disposition of certain children younger than 10 years of age.,None,Eddie De La Garza,author,74R
HB 491,Relating to denial of or limitation on health insurance coverage because of a preexisting condition.,None,Eddie De La Garza,author,74R
HB 522,Relating to establishing the amount of bail in a criminal case.,None,Eddie De La Garza,author,74R
HB 523,Relating to stolen vehicle checkpoints near the Mexico border and the jurisdiction of a magistrate to hear a stolen property disposition hearing.,None,Eddie De La Garza,author,74R
HB 524,Relating to the execution of a warrant for the arrest of a principal of a bail bond by a surety of the bond or a designated agent of the surety.,None,Eddie De La Garza,author,74R
HB 525,Relating to the requisites of a petition for the writ of habeas corpus.,None,Eddie De La Garza,author,74R
HB 526,Relating to the regulation of polygraph examiners.,None,Eddie De La Garza,author,74R
HB 527,Relating to the prosecution of a capital felony committed by a person with mental retardation.,None,Eddie De La Garza,author,74R
HB 528,Relating to the advertisement of special competence or legal specialization by certain attorneys.,None,Eddie De La Garza,author,74R
