bill_name,caption,filer_id,filer_name,function,session
SB 5,"Relating to the allocation to the state highway fund and the available school fund of certain motor vehicle sales, use, and rental tax revenue and to the uses of the revenue allocated to the state highway fund.",35962,Robert Nichols,author,84R
SB 156,Relating to the limitation on increases in the appraised value of a residence homestead for ad valorem taxation.,35962,Robert Nichols,author,84R
SB 178,Relating to prohibiting the use of eminent domain to take private property for recreational purposes.,35962,Robert Nichols,author,84R
SB 275,"Relating to authorizing the issuance of revenue bonds for a Science, Technology, Engineering, and Mathematics Education and Research Center at Stephen F. Austin State University.",35962,Robert Nichols,author,84R
SB 323,Relating to authorizing the issuance of revenue bonds for a multipurpose education building at Lamar State College--Orange.,35962,Robert Nichols,author,84R
SB 324,Relating to the small-sized district adjustment under the Foundation School Program.,35962,Robert Nichols,author,84R
SB 333,Relating to the Montgomery County Hospital District.,35962,Robert Nichols,author,84R
SB 347,Relating to the governing board of the Trinity Valley Community College District.,35962,Robert Nichols,author,84R
SB 372,Relating to the abolishment of the Orange County child support office and to the divorce and contempt fees paid in Orange County.,35962,Robert Nichols,author,84R
SB 464,Relating to eliminating provisions authorizing or requiring public institutions of higher education to set aside portions of tuition for student financial assistance and other purposes.,35962,Robert Nichols,author,84R
SB 561,Relating to the designation of Farm-to-Market Road 1293 in Hardin County as the Game Warden Wesley W. Wagstaff Memorial Highway.,35962,Robert Nichols,author,84R
SB 562,Relating to annual permits to move certain equipment; authorizing a fee.,35962,Robert Nichols,author,84R
SB 638,Relating to the transfer of certain state property from the Texas Department of Transportation to the Shepherd Independent School District; requiring the payment of certain transaction fees.,35962,Robert Nichols,author,84R
SB 732,Relating to the exemption from ad valorem taxation of farm products.,35962,Robert Nichols,author,84R
SB 918,Relating to the procedure for claiming an exemption from ad valorem taxation of the property of a veteran's organization.,35962,Robert Nichols,author,84R
SB 1043,Relating to the regulation of motor vehicles by the Texas Department of Motor Vehicles and the Department of Public Safety; creating a criminal offense; providing a penalty; authorizing fees.,35962,Robert Nichols,author,84R
SB 1171,"Relating to the operation of certain oversize or overweight vehicles transporting timber, timber products, or forestry equipment on certain public roadways.",35962,Robert Nichols,author,84R
SB 1172,Relating to the issuance of obligations payable from and secured by the Texas Mobility Fund.,35962,Robert Nichols,author,84R
SB 1173,Relating to commercial driver's licenses and commercial learner's permits and the operation of commercial motor vehicles; creating a criminal offense; amending provisions subject to a criminal penalty; authorizing fees.,35962,Robert Nichols,author,84R
SB 1294,Relating to certain limitations on design-build contracts for transportation infrastructure projects.,35962,Robert Nichols,author,84R
SB 1457,Relating to bad faith claims of patent infringement; providing a civil penalty.,35962,Robert Nichols,author,84R
SB 1458,Relating to entities operating railroads in this state.,35962,Robert Nichols,author,84R
SB 1849,Relating to the deposit of certain amounts to the credit of the Texas emissions reduction plan fund.,35962,Robert Nichols,author,84R
SB 1850,Relating to a sales tax exemption for the rental of equipment used in the construction or improvement of a road or highway for a governmental entity.,35962,Robert Nichols,author,84R
SB 1851,Relating to the premises covered by mixed beverage permits for certain county-owned facilities.,35962,Robert Nichols,author,84R
SB 1852,Relating to the adoption of an amendment procedure for restrictive covenants affecting real property in certain residential subdivisions.,35962,Robert Nichols,author,84R
SB 1948,Relating to certain holders of motor home manufacturer's and dealer's licenses.,35962,Robert Nichols,author,84R
SB 2025,"Relating to the creation of the Montgomery County Municipal Utility District No. 147; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",35962,Robert Nichols,author,84R
SB 2026,"Relating to the creation of the Montgomery County Municipal Utility District No. 150; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",35962,Robert Nichols,author,84R
SB 2027,"Relating to the creation of the Montgomery County Municipal Utility District No. 149; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",35962,Robert Nichols,author,84R
SB 2028,"Relating to the creation of the Montgomery County Municipal Utility District No. 151; granting a limited power of eminent domain; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",35962,Robert Nichols,author,84R
SB 2043,"Relating to the creation of Valley Ranch Medical Center Management District; providing authority to issue bonds; providing authority to impose assessments, fees, or taxes.",35962,Robert Nichols,author,84R
SB 2044,"Relating to the creation of Valley Ranch Town Center Management District; providing authority to issue bonds; providing authority to impose assessments, fees, or taxes.",35962,Robert Nichols,author,84R
SB 2049,Relating to qualifications of members of the board of directors of the Lone Star Groundwater Conservation District.,35962,Robert Nichols,author,84R
SJR 5,"Proposing a constitutional amendment dedicating a portion of the revenue derived from the state sales and use tax and the tax imposed on the sale, use, or rental of a motor vehicle to the state highway fund.",35962,Robert Nichols,author,84R
SJR 14,Proposing a constitutional amendment to authorize the legislature to limit the maximum appraised value of a residence homestead for ad valorem tax purposes to 105 percent or less of the appraised value of the property for the preceding tax year and to permit the voters of a county to establish a higher limitation not to exceed 110 percent on the maximum appraised value of a residence homestead in the county.,35962,Robert Nichols,author,84R
SJR 62,Proposing a constitutional amendment dedicating certain revenue sources to be used for the acquisition of rights-of-way for and the construction and maintenance of public roadways.,35962,Robert Nichols,author,84R
SR 30,Recognizing the 100th anniversary of the Texas A&M Forest Service.,35962,Robert Nichols,author,84R
SR 77,Celebrating the 100th anniversary of the Texas A&M AgriLife Extension Service.,35962,Robert Nichols,author,84R
SR 84,"Recognizing Leadership Southeast Texas Day on February 3, 2015.",35962,Robert Nichols,author,84R
SR 93,Welcoming residents of Cedar Creek Lake area of Henderson County on the occasion of Cedar Creek Lake Day.,35962,Robert Nichols,author,84R
SR 129,"Recognizing February 11, 2015, as Lufkin-Angelina County Day.",35962,Robert Nichols,author,84R
SR 153,Welcoming the Texas Aggregates and Concrete Association to the State Capitol.,35962,Robert Nichols,author,84R
SR 200,Recognizing Gloria Bonita Guinn Jennings on the occasion of her retirement.,35962,Robert Nichols,author,84R
SR 201,Recognizing the Cherokeean Herald in Rusk on the occasion of its 165th anniversary.,35962,Robert Nichols,author,84R
SR 202,"Recognizing February 18 and 19, 2015, as Nacogdoches-SFA Days.",35962,Robert Nichols,author,84R
SR 203,Recognizing Michael W. Alford on the occasion of his retirement.,35962,Robert Nichols,author,84R
SR 204,"Celebrating February 18, 2015, as Athens Day.",35962,Robert Nichols,author,84R
SR 205,In memory of the life of William Riley Boyd Jr.,35962,Robert Nichols,author,84R
SR 206,In memory of W. I. Davis Jr.,35962,Robert Nichols,author,84R
SR 245,"Recognizing February 25 and 26, 2015, as Palestine Day.",35962,Robert Nichols,author,84R
SR 246,Recognizing the Texas Forestry Association on the occasion of its seedling giveaway.,35962,Robert Nichols,author,84R
SR 292,"Recognizing March 1 through 3, 2015, as Golden Triangle Days.",35962,Robert Nichols,author,84R
SR 324,"Recognizing March 5, 2015, as Shelby County Day.",35962,Robert Nichols,author,84R
SR 358,Recognizing The 100 Club for its support of first responders.,35962,Robert Nichols,author,84R
SR 466,Recognizing Jerry Huffman on the occasion of his retirement.,35962,Robert Nichols,author,84R
SR 467,Recognizing United Pentecostal Church of Weches on the occasion of its 90th anniversary.,35962,Robert Nichols,author,84R
SR 553,Recognizing the honorees of the American Legion Department of Texas District 2 Spring Convention.,35962,Robert Nichols,author,84R
SR 554,In memory of Paul Ragsdale.,35962,Robert Nichols,author,84R
SR 600,Recognizing Jerry Nickerson on the occasion of his retirement.,35962,Robert Nichols,author,84R
SR 637,"Recognizing April 29, 2015, as Don't Mess With Texas Day.",35962,Robert Nichols,author,84R
SR 638,In memory of Fredna Ruth West.,35962,Robert Nichols,author,84R
SR 714,Recognizing the Lufkin High School boys' soccer team for winning a state championship.,35962,Robert Nichols,author,84R
SR 755,In memory of Clyde Jordan.,35962,Robert Nichols,author,84R
SR 997,"Recognizing May 26, 2015, as John Wayne Day.",35962,Robert Nichols,author,84R
SR 1029,Recognizing the Texas Hobo Cook-Off & Gypsy Jamboree.,35962,Robert Nichols,author,84R
SR 1035,"Suspending limitations on conference committee jurisdiction, S.J.R. No. 5.",35962,Robert Nichols,author,84R
SR 1049,In memory of Rance William Humphreys.,35962,Robert Nichols,author,84R
SB 1,Relating to certain restrictions on the imposition of ad valorem taxes and to the duty of the state to reimburse certain political subdivisions for certain revenue loss; making conforming changes.,35962,Robert Nichols,author,84R
SB 7,Relating to the computation of and to decreasing the rates of the franchise tax.,35962,Robert Nichols,author,84R
SB 8,Relating to the total revenue exemption for the franchise tax.,35962,Robert Nichols,author,84R
SB 11,Relating to the carrying of handguns on the campuses of and certain other locations associated with institutions of higher education; providing a criminal penalty.,35962,Robert Nichols,author,84R
