bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HJR 15,Proposing a constitutional amendment requiring the state to pay at least 50 percent of the cost of maintaining and operating the public school system and prohibiting the comptroller from certifying legislation containing an appropriation unless the requirement is met.,51650,Bob Griggs,coauthor,793,3010,Rep. Bob E. Griggs,Bob Griggs
HR 21,Honoring Harris Methodist H.E.B. Hospital in Bedford for donating automatic external defibrillators to all Northeast Tarrant County high schools and to Tarrant County College Northeast.,51650,Bob Griggs,author,792,3010,Rep. Bob E. Griggs,Bob Griggs
HB 189,Relating to increases in the tax on cigarettes and other tobacco products and to the allocation of those increases.,51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HB 1522,Relating to the operation and movement of motorcycles during periods of traffic congestion.,51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HR 61,"Honoring Frank Metts, Jr., of North Richland Hills on the occasion of his retirement from the city council.",51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HR 500,"Recognizing the week of March 7-11, 2005, as Texas School Lunch Week.",51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HB 713,Relating to the punishment for forgery committed against an elderly person.,51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HB 714,Relating to the punishment for criminal simulation committed against an elderly person.,51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HB 715,Relating to the punishment for credit card or debit card abuse committed against an elderly person.,51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HB 716,Relating to the punishment for false statements to obtain property or credit committed against an elderly person.,51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HB 717,Relating to the punishment for fraudulent use or possession of an elderly person's identifying information.,51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HB 1579,Relating to certain retired school employees and the powers and duties of the Teacher Retirement System of Texas.,51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HR 1220,"Honoring Judge Jack Pope, on the occasion of his 92nd birthday, for his dedicated service to the State of Texas.",51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HR 1369,"Honoring Bobby Morrow on the golden anniversary of his three gold medal victories in the Olympic Games in Melbourne, Australia.",51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
HR 1520,Honoring David Leeson on his receipt of a 2004 Pulitzer Prize for his photojournalistic coverage of the invasion of Iraq.,51650,Bob Griggs,author,79R,3010,Rep. Bob E. Griggs,Bob Griggs
