bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,19923,Wayne Christian,coauthor,821,2525,Rep. Wayne Christian,Wayne Christian
HB 523,Relating to authorizing the issuance of revenue bonds for a molecular science building at Stephen F. Austin State University.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 551,Relating to the eligibility of members of the State Board of Education to participate in a state employees group benefits program.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 560,"Relating to electronic textbooks, state-developed open-source textbooks, and other instructional materials for public schools.",19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 561,Relating to a hospital district's use of tax revenue to finance the performance of an abortion.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 566,Relating to the murder of certain individuals protected under a court order as a capital offense.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 651,Relating to certain restrictions on funds administered by the Department of Agriculture.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 652,Relating to the appointment of county auditors.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 653,Relating to student loan repayment assistance for speech-language pathologists or audiologists employed by a public school or as faculty members of certain graduate programs at public institutions of higher education.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 672,Relating to initial claims under the unemployment compensation system.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 674,Relating to the dissolution of certain bail bond boards.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 693,Relating to where a justice of the peace court is held.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 799,Relating to where certain justice of the peace courts may be held.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 863,"Relating to the creation of the Timber Springs Municipal Management District; providing authority to impose a tax, levy an assessment, and issue bonds.",19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 915,Relating to the authority of advanced practice registered nurses to make medical diagnoses and to prescribe and order prescription drugs and devices.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 986,"Relating to certain amounts payable by the Texas Life, Accident, Health, and Hospital Service Insurance Guaranty Association.",19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 1043,Relating to creating an offense for engaging in certain conduct relating to cockfighting.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 1092,Relating to the exemption from certain construction requirements for volunteer fire departments in certain counties.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 1109,Relating to the time at which life begins.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 1190,Relating to the continuing education requirements for optometrists and therapeutic optometrists.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 1372,Relating to the appointment of a tenant representative as a commissioner of a municipal housing authority.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
HB 1506,Relating to unemployment compensation eligibility and chargebacks regarding certain persons who are victims or whose immediate family members are victims of sexual assault.,19923,Wayne Christian,author,82R,2525,Rep. Wayne Christian,Wayne Christian
