bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 534,Relating to acceptable forms of identification for voting.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 535,Relating to acceptable forms of identification for voting.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 536,Relating to acceptable forms of identification for voting for persons who are 65 years of age or older.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 699,Relating to requiring public institutions of higher education to establish a policy on campus sexual assault.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 965,Relating to the classification of exotic and nongame animals.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 1402,"Relating to the creation of the Coates Ranch Municipal Utility District No. 1; providing authority to issue bonds; providing authority to impose assessments, fees, and taxes.",67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 2405,Relating to the notice given by a property owner prohibiting a concealed handgun license holder from carrying a handgun on certain property.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 2410,Relating to the annual audit of the books and records of the Maverick County Hospital District.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 2564,Relating to prohibiting a publisher or manufacturer from requiring a school district or open-enrollment charter school to place a minimum order of instructional materials.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 2818,Relating to the designation of portions of State Highway 17 and United States Highway 67 as the Alfred Q. Valenzuela Memorial Highway.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 2852,Relating to municipal fees charged to public school districts for water and sewer service.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 2856,Relating to acceptable forms of identification for voting.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 2890,Relating to the annual state salary supplement for certain county judges.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 3772,"Relating to the use of municipal hotel occupancy tax revenue to construct, enhance, upgrade, and maintain arenas, sports facilities, and fields in certain municipalities.",67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 4023,Relating to the mineral use of land that has been subdivided for energy development resulting in the generation of electricity.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HB 4123,"Relating to the creation of the Val Verde County Groundwater Conservation District; providing authority to issue bonds; providing authority to impose fees, surcharges, and taxes.",67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HCR 120,"Urging Congress to reauthorize the Water Resources Development Act of 2007, Section 5056, and to appropriate sufficient funds so that efforts to solve the salt problem in the Amistad International Reservoir can continue.",67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HCR 145,Recognizing the secretary of the army for the work on the Amistad International Reservoir and the effort to continue to find funds to carry out work related to Section 4006 of the Water Resources Reform and Development Act of 2014.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HJR 22,Proposing a constitutional amendment to authorize the Kickapoo Traditional Tribe of Texas to conduct gaming by executing a gaming agreement with this state; providing for licensing of persons under the agreement; limiting certain taxes and fees.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 216,"Recognizing February 3, 2015, as Big Bend Telephone Day at the State Capitol.",67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 363,Recognizing Pecos County Day at the State Capitol.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 364,Recognizing Loving County Day at the State Capitol.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 365,Recognizing Culberson County Day at the State Capitol.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 366,Recognizing Hudspeth County Day at the State Capitol.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 367,Recognizing Reeves County Day at the State Capitol.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 368,Recognizing Val Verde County-Del Rio Day at the State Capitol.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 369,Recognizing Brewster County Day at the State Capitol.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 370,"Recognizing February 17, 2015, as Eagle Pass-Maverick County Day at the State Capitol.",67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
HR 371,Recognizing Presidio County Day at the State Capitol.,67786,Poncho Nevárez,author,84R,2505,Rep. Poncho Nevarez,Poncho Nevarez
