bill_name,caption,filer_id,filer_name,function,session
HB 11,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education; making an appropriation.,31204,Dan Branch,author,833
HR 60,"Congratulating Dr. Charles L. Branch, Sr., and Sylvia Lee Boswell Branch on the occasion of their 60th wedding anniversary.",31204,Dan Branch,author,833
HB 5,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education; making an appropriation.,31204,Dan Branch,author,832
HR 150,Commemorating the sesquicentennial of the death of Sam Houston.,31204,Dan Branch,author,832
HR 131,In memory of Richard W. Snyder of Dallas.,31204,Dan Branch,author,832
HCR 3,Directing the governor of the State of Texas to award the Texas Legislative Medal of Honor posthumously to Audie Murphy.,31204,Dan Branch,coauthor,832
HCR 16,"Designating July 18, 2013, as Nelson Mandela International Day in Texas.",31204,Dan Branch,coauthor,832
HB 10,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education.,31204,Dan Branch,author,831
HR 188,In memory of Stanley Allen Wilson of Dallas Fire-Rescue.,31204,Dan Branch,author,831
HR 231,Congratulating the TracyLocke advertising agency of Dallas on its 100th anniversary.,31204,Dan Branch,author,831
HR 232,In memory of Robert David Rogers of Dallas.,31204,Dan Branch,author,831
HB 70,Relating to appropriating money to the Texas A&M Forest Service to assist volunteer fire departments during the next state fiscal biennium.,31204,Dan Branch,coauthor,831
HB 73,Relating to appropriating money to the Texas A&M Forest Service to be used to assist volunteer fire departments during the current state fiscal biennium.,31204,Dan Branch,coauthor,831
HB 25,Relating to success-based funding for certain public institutions of higher education.,31204,Dan Branch,author,83R
HB 29,Relating to requiring certain general academic teaching institutions to offer a fixed tuition price plan to undergraduate students.,31204,Dan Branch,author,83R
HB 30,"Relating to measures to facilitate the transfer, academic progress, and timely graduation of students in public higher education; authorizing a fee.",31204,Dan Branch,author,83R
HB 31,Relating to certain requirements applicable to meetings of the governing board of a general academic teaching institution or a state university system.,31204,Dan Branch,author,83R
HB 1061,Relating to the repeal of the statutory authority for the State Medical Education Board.,31204,Dan Branch,author,83R
HB 1491,Relating to the temporary licensing of a dentist who performs voluntary charity care.,31204,Dan Branch,author,83R
HB 1748,Relating to the punishment for defendants who commit certain aggravated sexual assaults.,31204,Dan Branch,author,83R
HB 1843,Relating to limitations on the automatic admission of undergraduate students to general academic teaching institutions.,31204,Dan Branch,author,83R
HB 1844,Relating to the official name of The University of Texas Southwestern Medical Center.,31204,Dan Branch,author,83R
HB 2036,Relating to the creation of a commission to identify future higher education and workforce needs of this state and make related recommendations to address those needs by the state's bicentennial.,31204,Dan Branch,author,83R
HB 2059,Relating to requiring general academic teaching institutions to study and report the feasibility of certain administrative staff budget reductions.,31204,Dan Branch,author,83R
HB 2060,Relating to the elimination of straight-party voting.,31204,Dan Branch,author,83R
HB 2753,Relating to excellence funding for health-related institutions of higher education.,31204,Dan Branch,author,83R
HB 2754,Relating to certain responsibilities of education research centers and to a joint advisory board for education research centers.,31204,Dan Branch,author,83R
HB 2755,Relating to student financial assistance for certain students of WGU Texas or similar online nonprofit colleges or universities.,31204,Dan Branch,author,83R
HB 2756,Relating to the equalized wealth level and the guaranteed yield under the school finance system.,31204,Dan Branch,author,83R
HB 2760,Relating to partnerships between the Texas State Technical College System and public junior colleges.,31204,Dan Branch,author,83R
HB 2765,Relating to the creation of the Texas competitive knowledge fund to support excellence at qualifying institutions of higher education.,31204,Dan Branch,author,83R
HB 2770,Relating to the investment of a portion of the economic stabilization fund balance.,31204,Dan Branch,author,83R
HB 2775,Relating to the exclusion of certain commercial lease revenue in determining a taxable entity's total revenue for purposes of the franchise tax.,31204,Dan Branch,author,83R
HB 3518,"Relating to long-term statewide planning to achieve the goals of the state's master plan for higher education, ""Closing the Gaps.""",31204,Dan Branch,author,83R
HB 3519,Relating to providing information to entering undergraduate students at general academic teaching institutions to promote timely graduation.,31204,Dan Branch,author,83R
HB 3520,Relating to the designation of a segment of U.S. Highway 75 in Dallas County as the George W. Bush Expressway.,31204,Dan Branch,author,83R
HB 3653,Relating to a limitation on the amount of school property tax revenue that is subject to recapture under the public school finance system.,31204,Dan Branch,author,83R
HB 3654,Relating to the cost of an attendance credit under the public school finance system.,31204,Dan Branch,author,83R
HB 3692,Relating to the support of certain resident physicians and physician residency programs.,31204,Dan Branch,author,83R
HB 3693,Relating to the authority of the Board for Lease of University Lands to delegate certain powers and duties of the board.,31204,Dan Branch,author,83R
HB 3804,Relating to written electronic communications between members of a governmental body.,31204,Dan Branch,author,83R
HCR 1,Directing the Texas Facilities Commission to rename the State Insurance Building Annex in the Capitol Complex the John G. Tower State Office Building.,31204,Dan Branch,author,83R
HCR 48,"In memory of George Pierce Cullum, Jr., of Dallas.",31204,Dan Branch,author,83R
HCR 73,Directing the Texas Facilities Commission to rename the State Insurance Building Annex in the Capitol Complex the John G. Tower State Office Building.,31204,Dan Branch,author,83R
HCR 100,Commending retired Texas Supreme Court chief justice Jack Pope for his service and congratulating him on his 100th birthday.,31204,Dan Branch,author,83R
HJR 79,Proposing a constitutional amendment to eliminate an obsolete requirement for a State Medical Education Board and a State Medical Education Fund.,31204,Dan Branch,author,83R
HJR 104,Proposing a constitutional amendment requiring any increase in a franchise tax rate to be approved by three-fourths of all the members elected to each house of the legislature.,31204,Dan Branch,author,83R
HJR 120,Proposing a constitutional amendment requiring any increase in a franchise tax rate to be approved by two-thirds of all the members elected to each house of the legislature.,31204,Dan Branch,author,83R
HJR 122,Proposing a constitutional amendment relating to the determination of a quorum of the senate or house of representatives.,31204,Dan Branch,author,83R
HR 9,In memory of Margaret Ann Dunlap Thompson of Dallas.,31204,Dan Branch,author,83R
HR 22,"Congratulating President William Powers, Jr., of The University of Texas at Austin on his receipt of the John G. Fleming Memorial Prize for Torts Scholarship and on his election as vice chair of the Association of American Universities.",31204,Dan Branch,author,83R
HR 23,"Congratulating President William Powers, Jr., of The University of Texas at Austin on his election as vice chair of the Association of American Universities.",31204,Dan Branch,author,83R
HR 293,"Recognizing February 5, 2013, as Community College Student Day at the State Capitol.",31204,Dan Branch,author,83R
HR 509,"Recognizing February 27, 2013, as United Way Day at the State Capitol.",31204,Dan Branch,author,83R
HR 702,"Recognizing March 6, 2013, as City of Dallas Day at the State Capitol.",31204,Dan Branch,author,83R
HR 758,"Commemorating the 178th anniversary of the adoption of the Texas Declaration of Independence on March 2, 2014.",31204,Dan Branch,author,83R
HR 860,Commemorating the 177th anniversary of the Battle of San Jacinto.,31204,Dan Branch,author,83R
HR 891,Congratulating the Honorable Jack Pope on the occasion of his 100th birthday.,31204,Dan Branch,author,83R
HR 989,In memory of Dallas businessman Vance Charles Miller.,31204,Dan Branch,author,83R
HR 1139,Congratulating Walter Elcock of Dallas on his retirement from Bank of America and recognizing him as an honorary Texan.,31204,Dan Branch,author,83R
HR 1356,Commending the Dallas 2024 Committee for working to bring the Summer Olympic and Paralympic Games to Texas.,31204,Dan Branch,author,83R
HR 1357,Honoring Brad Watson for his successful career in broadcast news at WFAA in Dallas-Fort Worth.,31204,Dan Branch,author,83R
HR 1405,In memory of Phyllis Scott McGee Geiger of Dallas.,31204,Dan Branch,author,83R
HR 1564,Honoring Big Thought on its receipt of a 2013 Texas Medal of Arts Award in the category of Art Education.,31204,Dan Branch,author,83R
HR 1871,"Recognizing May 3, 2013, as GenTX Day at the State Capitol.",31204,Dan Branch,author,83R
HR 1980,Recognizing the contributions of Scientific Sessions to cardiovascular science.,31204,Dan Branch,author,83R
HR 2246,In memory of sports broadcaster Pat Summerall.,31204,Dan Branch,author,83R
HR 2247,Congratulating the Reverend Mark Craig on his retirement as senior minister of Highland Park United Methodist Church.,31204,Dan Branch,author,83R
HR 2272,Congratulating Mizzen and Main on the occasion of the company's first anniversary.,31204,Dan Branch,author,83R
HR 2422,In memory of Bob Perry of Houston.,31204,Dan Branch,author,83R
HR 2754,Congratulating Mary Suhm on her retirement as the city manager of Dallas.,31204,Dan Branch,author,83R
HR 2979,Honoring former senator Kay Bailey Hutchison for her service to the citizens of Texas.,31204,Dan Branch,author,83R
HB 551,Relating to the payment of tuition for public high school students who participate in college credit programs.,31204,Dan Branch,author,83R
HB 695,Relating to funding state highway markers.,31204,Dan Branch,author,83R
HB 773,Relating to the recitation of the pledges of allegiance to and display of the United States and state flags at and the observation of a moment of silence at open-enrollment charter schools and other public schools.,31204,Dan Branch,author,83R
HB 774,Relating to applying credit earned by a student at a general academic teaching institution to an associate's degree at a lower-division institution of higher education previously attended by the student.,31204,Dan Branch,author,83R
HB 832,Relating to the abatement of mosquitoes in stagnant water located on certain uninhabited residential property.,31204,Dan Branch,author,83R
HB 858,Relating to methods used by an animal shelter to euthanize a dog or cat.,31204,Dan Branch,author,83R
HB 953,Relating to a franchise tax credit for research and development activities performed in conjunction with institutions of higher education; authorizing a tax credit.,31204,Dan Branch,author,83R
HB 1000,Relating to the creation of a new university in South Texas within The University of Texas System.,31204,Dan Branch,author,83R
HB 1314,Relating to the unlawful seizure of a firearm by a governmental officer or employee; providing penalties.,31204,Dan Branch,author,83R
HB 1752,Relating to creating the Texas Teacher Residency Program.,31204,Dan Branch,author,83R
HB 2051,Relating to the authority of public institutions of higher education to make certain investments to support technology commercialization.,31204,Dan Branch,author,83R
HB 2103,Relating to education research centers and the sharing of educational data between state agencies; redesignating certain fees as charges.,31204,Dan Branch,author,83R
HB 2238,Relating to the name of Texas State University--San Marcos.,31204,Dan Branch,author,83R
HB 2253,Relating to compensation for commissioned peace officers employed by the attorney general.,31204,Dan Branch,author,83R
HB 2662,Relating to a personal financial literacy credit for high school programs.,31204,Dan Branch,author,83R
HB 2824,Relating to the Texas High Performance Schools Consortium.,31204,Dan Branch,author,83R
HB 3005,Relating to the authority of the Texas Workforce Commission to use certain unemployment compensation funds for reemployment activities.,31204,Dan Branch,author,83R
HB 3662,Relating to the Texas Workforce Innovation Needs Program; authorizing a fee.,31204,Dan Branch,author,83R
HCR 97,Designating the North Central Texas Council of Governments Metropolitan Planning Area as the official Texas Connectivity Hub.,31204,Dan Branch,author,83R
HJR 74,Proposing a constitutional amendment prohibiting the taxation of the sale or use of certain food and medicine.,31204,Dan Branch,author,83R
HR 2,Providing for the election of the speaker of the house.,31204,Dan Branch,author,83R
HR 214,"Recognizing May 2, 2013, as National Day of Prayer in Texas.",31204,Dan Branch,author,83R
HR 661,Commending the volunteer organization For the Love of the Lake on its work to preserve and enhance White Rock Lake Park in Dallas.,31204,Dan Branch,author,83R
HR 663,Commemorating the 60th anniversary of St. Thomas Aquinas Catholic Church in Dallas.,31204,Dan Branch,author,83R
HR 880,Honoring the Preston West Republican Women on the occasion of Dallas County Council of Republican Women Legislative Day at the State Capitol.,31204,Dan Branch,author,83R
HR 1070,"In memory of Darrell K Royal, former head football coach at The University of Texas at Austin.",31204,Dan Branch,author,83R
HR 1081,Congratulating James D. Spaniolo on his retirement as president of The University of Texas at Arlington.,31204,Dan Branch,author,83R
HR 1103,Commending the Lake Highlands Republican Women for their notable service.,31204,Dan Branch,author,83R
HR 1118,Honoring the Dallas County Council of Republican Women for their exceptional service to Dallas County.,31204,Dan Branch,author,83R
HR 1333,"Congratulating Dr. Wright Lassiter, Jr., on his forthcoming retirement as chancellor of the Dallas County Community College District.",31204,Dan Branch,author,83R
HR 1592,Honoring Jan Patterson on her contributions to the political process in Texas.,31204,Dan Branch,author,83R
HR 1876,Recognizing May 2013 as Asian-Pacific American Heritage Month.,31204,Dan Branch,author,83R
HR 2345,Honoring Children's Medical Center on its 100th anniversary.,31204,Dan Branch,author,83R
HB 4,Relating to the administration of the Texas Water Development Board and the funding of water projects by the board and other entities; authorizing the issuance of revenue bonds.,31204,Dan Branch,coauthor,83R
HB 6,"Relating to the creation and re-creation of funds and accounts, the dedication and rededication of revenue, and the exemption of unappropriated money from use for general governmental purposes.",31204,Dan Branch,coauthor,83R
