bill_name,caption,filer_id,filer_name,function,session
HR 60,"Honoring Dr. Perry L. Adkisson, Chancellor of the Texas A & M University System.",20516,Rick Perry,author,716
SB 5,Relating to courses offered by branch campuses of junior colleges located in certain counties.,20516,Rick Perry,sponsor,716
HR 158,Commending Donnell Brown.,20516,Rick Perry,author,714
HB 73,Relating to the application of the professional prosecutors law to certain prosecutors; making an appropriation.,20516,Rick Perry,author,713
HCR 11,Honoring Happy Hill Farm Academy/Home.,20516,Rick Perry,author,713
HJR 5,Proposing a constitutional amendment relating to the denial of bail to a person charged with sexual assault.,20516,Rick Perry,author,713
HJR 6,Proposing a constitutional amendment relating to the denial of bail to certain persons charged with sexual assault or aggravated sexual assault.,20516,Rick Perry,author,713
HJR 10,Proposing a constitutional amendment declaring that the condemnation of property to provide a public access road to land that does not have a public access road constitutes and serves a public use and purpose.,20516,Rick Perry,author,713
HR 119,Congratulating the Santo High School boys' basketball team.,20516,Rick Perry,author,713
HB 133,"Relating to abolishing certain district courts, creating additional district courts, and the election of district court judges in certain counties.",20516,Rick Perry,coauthor,713
HJR 5,Proposing a constitutional amendment relating to the denial of bail to a person charged with sexual assault.,20516,Rick Perry,author,712
HB 28,Relating to the acquisition of land and facilities by a municipality; authorizing the issuance of municipal bonds.,20516,Rick Perry,coauthor,711
HB 42,Relating to admissions to and programs at The University of Texas at Dallas.,20516,Rick Perry,coauthor,711
HB 138,Relating to the computation of the official grade point average of a student enrolled in a state-supported institution of higher education.,20516,Rick Perry,author,71R
HB 428,Relating to a reduced oil production tax rate for oil from certain enhanced recovery projects; providing a civil penalty.,20516,Rick Perry,author,71R
HB 539,Relating to payment of member contributions to the Judicial Retirement System of Texas Plan Two.,20516,Rick Perry,author,71R
HB 628,"Relating to regulation of certain policies, risk classifications, and rates for individual accident and sickness insurance.",20516,Rick Perry,author,71R
HB 629,Relating to regulation of premium rates for certain individual accident and sickness insurance policies.,20516,Rick Perry,author,71R
HB 708,"Relating to the creation, administration, and operation of the fire department emergency program under the jurisdiction of the Fire Department Emergency Board.",20516,Rick Perry,author,71R
HB 893,Relating to the development of travel logs and billing procedures for use by agencies that operate state aircraft.,20516,Rick Perry,author,71R
HB 894,Relating to the development of a manual for the operation of aircraft by state agencies.,20516,Rick Perry,author,71R
HB 895,"Relating to the storage, maintenance, and fueling of state-operated aircraft in Austin.",20516,Rick Perry,author,71R
HB 896,Relating to the development of an annual aircraft utilization form and reporting procedures for use by agencies that operate state aircraft.,20516,Rick Perry,author,71R
HB 897,Relating to the State Aircraft Pooling Board and its facilities and employees and to procedures for the utilization of state-operated aircraft.,20516,Rick Perry,author,71R
HB 898,Relating to persons who pilot state-operated aircraft.,20516,Rick Perry,author,71R
HB 899,Relating to the reporting of the seizure and forfeiture of aircraft.,20516,Rick Perry,author,71R
HB 1133,Relating to compliance with the Interstate Compact on the Placement of Children.,20516,Rick Perry,author,71R
