bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 68,"Relating to the creation of a Texas resident driver's permit, provisional Texas resident driver's permit, and Texas resident driver's instruction permit; creating an offense.",19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 448,Relating to the registration of voters at a polling place and related procedures.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 449,Relating to the coverage by certain health benefit plans of mammograms performed by certain health care providers.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 450,Relating to the establishment of veterans resource centers at certain institutions of higher education.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 451,Relating to an optometry career program at the University of Houston.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 452,Relating to pretrial hearings in criminal cases in certain courts.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 453,Relating to prohibition of certain insurance discrimination.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 990,"Relating to a program to provide financial incentives to students who agree to teach bilingual education, English as a second language, or Spanish in certain public schools.",19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 1346,Relating to the representation of certain indigent applicants for a writ of habeas corpus.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 1557,Relating to creation of a search and rescue task force in each disaster field response region.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 1821,"Relating to eligibility for membership and funding of benefits for certain law enforcement, custodial, and other peace officers.",19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 2094,"Relating to compliance with rules, bylaws, and written policies adopted by a school district's board of trustees.",19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 2870,Relating to the regulation of firefighters and fire departments by the Texas Commission on Fire Protection.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 2945,Relating to the use of the juvenile case manager fund.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 3160,Relating to an exception to the period of filing an application for the grant of letters testamentary or of administration of a decedent's estate.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 3338,"Relating to the appointment of counsel for indigent defendants arrested for, charged with, or taking appeal from a conviction of an assault punishable by fine only.",19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 3394,Relating to a direct action against an insurer and insured by third parties and required provisions of a liability insurance policy.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 3573,Relating to the composition of the board of trustees of the Employees Retirement System of Texas.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 3574,Relating to a study on early detection and early intervention in cases of children with autism spectrum disorders.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 3578,Relating to the date on which certain criminal defendants are eligible to file a petition for an order of nondisclosure.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 3579,Relating to certain criminal history record information; authorizing a fee.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 3580,Relating to the procedure for an application for a writ of habeas corpus after a plea of guilty or nolo contendere.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
HB 3585,Relating to identification documents for title and vehicle registration applications.,19681,Roberto Alonzo,author,84R,2125,Rep. Roberto R. Alonzo,Roberto Alonzo
