bill_name,caption,filer_id,filer_name,function,session
HR 76,"In memory of U.S. Army Corporal Eduardo Pedregon of El Paso, who gave his life while fighting in the Korean War.",None,Chente Quintanilla,author,821
HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,None,Chente Quintanilla,coauthor,821
HB 344,Relating to the use of customs brokers to obtain a refund of sales and use taxes.,None,Chente Quintanilla,author,82R
HB 403,Relating to voter eligibility and registration in El Paso County Water Improvement District No. 1.,None,Chente Quintanilla,author,82R
HB 404,Relating to voter eligibility and registration in El Paso County Water Improvement District No. 1.,None,Chente Quintanilla,author,82R
HB 405,"Relating to the storage, transportation, and disposal of tires; providing criminal penalties.",None,Chente Quintanilla,author,82R
HB 406,Relating to local regulation of the possession and consumption of alcoholic beverages on certain formerly licensed or permitted premises.,None,Chente Quintanilla,author,82R
HB 407,Relating to the grounds for a hearing concerning action on certain alcoholic beverage permits and licenses.,None,Chente Quintanilla,author,82R
HB 616,Relating to local regulation of the possession and consumption of alcoholic beverages on certain formerly licensed or permitted premises.,None,Chente Quintanilla,author,82R
HB 1383,Relating to the territory of the El Paso County Water Control and Improvement District No. 4.,None,Chente Quintanilla,author,82R
HB 1464,Relating to voter eligibility and registration in El Paso County Water Improvement District No. 1.,None,Chente Quintanilla,author,82R
HB 1894,Relating to customs brokers.,None,Chente Quintanilla,author,82R
HB 2009,Relating to postponement of jury service in certain counties.,None,Chente Quintanilla,author,82R
HB 2369,Relating to the accreditation of training programs and examinations for certain emergency medical services personnel.,None,Chente Quintanilla,author,82R
HB 2740,Relating to the amount of temporary income benefits to which an injured employee is entitled under the workers' compensation system.,None,Chente Quintanilla,author,82R
HB 2745,Relating to workers' compensation supplemental income benefits.,None,Chente Quintanilla,author,82R
HJR 43,Proposing a constitutional amendment authorizing the legislature to legalize and regulate the conduct of gaming in this state in counties that by local option election approve the conduct of that gaming.,None,Chente Quintanilla,author,82R
HR 418,Honoring the West Texas Area Health Education Center Program.,None,Chente Quintanilla,author,82R
HR 874,Congratulating Edward and Eric Nunez for achieving the rank of Eagle Scout.,None,Chente Quintanilla,author,82R
HR 1184,Congratulating Martha Serna on her selection as the 2010-2011 Texas Adult Educator of the Year by the Texas Association for Literacy and Adult Education.,None,Chente Quintanilla,author,82R
HR 2066,In memory of Matilde Apodaca of Socorro.,None,Chente Quintanilla,author,82R
HR 2162,"In memory of Alfonso ""Poncho"" Cardenas of El Paso.",None,Chente Quintanilla,author,82R
HR 2375,Congratulating Jesse Guerra on winning the UIL 2A state singles tennis championship.,None,Chente Quintanilla,author,82R
HB 325,Relating to providing access to an ultrasound before an abortion.,None,Chente Quintanilla,author,82R
HB 713,Relating to the creation of an appellate judicial system for the Eighth Court of Appeals District.,None,Chente Quintanilla,author,82R
HB 840,"Relating to the authority of the El Paso County Hospital District to appoint, contract for, or employ physicians, dentists, and other health care providers.",None,Chente Quintanilla,author,82R
HB 2707,"Relating to the holding of an interest in certain alcoholic beverage licenses, permits, or premises by certain persons whose alcoholic beverage license or permit has been revoked.",None,Chente Quintanilla,author,82R
HCR 152,"Designating the first full week of May as Texas Teacher Appreciation Week for a 10-year period, 2012 to 2021.",None,Chente Quintanilla,author,82R
HR 284,"Recognizing February 16 and 17, 2011, as El Paso Days at the State Capitol.",None,Chente Quintanilla,author,82R
HR 306,Expressing support for the conservation of Castner Range.,None,Chente Quintanilla,author,82R
HR 690,"Honoring Rose Medina, Thomas Black, A D Towing and Recovery, Arrow Towing, the El Paso Fire Department, A & P Plumbing Unlimited, and Villarreal & Sons Electric of El Paso for rendering assistance during the February 2011 storm.",None,Chente Quintanilla,author,82R
HR 769,Congratulating the swim team of Cathedral High School in El Paso on winning the 2010-2011 TAPPS Division 1 state championship.,None,Chente Quintanilla,author,82R
HR 1260,Honoring Ciudad Juarez Mayor Hector Agustin Murguia Lardizabal on his visit to the State Capitol.,None,Chente Quintanilla,author,82R
HR 1775,Honoring Donald Leon Williams for his service as chair of the Black El Paso Democrats.,None,Chente Quintanilla,author,82R
HB 7,"Relating to the prosecution, punishment, and certain criminal and civil consequences of offenses involving or related to the trafficking of persons and to certain protections for victims of those offenses.",None,Chente Quintanilla,coauthor,82R
HB 8,Relating to prohibiting certain private transfer fees and the preservation of private real property rights; providing penalties.,None,Chente Quintanilla,coauthor,82R
HB 11,Relating to reports filed with the comptroller regarding certain alcoholic beverage sales; providing a penalty.,None,Chente Quintanilla,coauthor,82R
HB 15,Relating to informed consent to an abortion.,None,Chente Quintanilla,coauthor,82R
HB 75,Relating to the regulation of raw milk and raw milk products.,None,Chente Quintanilla,coauthor,82R
HB 85,Relating to the state's or a state governmental entity's provision of support for the performance of an abortion or abortion-related services.,None,Chente Quintanilla,coauthor,82R
HB 238,"Relating to the issuance of ""Choose Life"" license plates and the creation of the Choose Life account in the general revenue fund.",None,Chente Quintanilla,coauthor,82R
HB 500,Relating to state-adopted assessment instruments administered to  public school students.,None,Chente Quintanilla,coauthor,82R
HB 670,Relating to the elimination of smoking in certain workplaces and public places; providing penalties.,None,Chente Quintanilla,coauthor,82R
HB 681,Relating to an employee's transportation and storage of certain firearms or ammunition while on certain property owned or controlled by the employee's employer.,None,Chente Quintanilla,coauthor,82R
HB 750,Relating to the carrying of concealed handguns on certain premises of or locations associated with schools or institutions of higher education.,None,Chente Quintanilla,coauthor,82R
HB 1013,Relating to the powers and duties of the Texas Medical Board and the regulation of certain persons licensed by the board.,None,Chente Quintanilla,coauthor,82R
HB 1353,Relating to speed limits.,None,Chente Quintanilla,coauthor,82R
HB 1938,Relating to the regulation of body imaging scanning equipment in airports; providing criminal and civil penalties.,None,Chente Quintanilla,coauthor,82R
HB 3104,Relating to precious metal coins.,None,Chente Quintanilla,coauthor,82R
HCR 80,Expressing strong opposition to unwarranted and unreasonable searches of air passengers by the Transportation Security Administration and urging the administration to cease such searches immediately.,None,Chente Quintanilla,coauthor,82R
HCR 126,In memory of the Honorable Edmund Kuempel of Seguin.,None,Chente Quintanilla,coauthor,82R
HCR 158,Urging the federal government to grant a conditional green card to certain noncitizens to allow them to enlist in the United States armed forces and urging the federal government to award citizenship to these immigrants upon the completion of four years of honorable military service.,None,Chente Quintanilla,coauthor,82R
HJR 22,Proposing a constitutional amendment to prohibit the state or a governmental entity in the state from providing support for the performance of an abortion or abortion-related services.,None,Chente Quintanilla,coauthor,82R
HJR 48,Proposing a constitutional amendment authorizing the legislature to exempt from ad valorem taxation the residence homestead of the surviving spouse of a 100 percent or totally disabled veteran in an amount equal to the amount of the residence homestead exemption to which the disabled veteran was entitled on the same property.,None,Chente Quintanilla,coauthor,82R
SB 615,Relating to requiring a retail seller of motor vehicle tires to render certain tires unusable and to the regulation of scrap tires; providing civil penalties.,None,Chente Quintanilla,sponsor,82R
SB 765,Relating to the territory of the El Paso County Water Control and Improvement District No. 4.,None,Chente Quintanilla,sponsor,82R
SB 832,Relating to voter eligibility and registration in El Paso County Water Improvement District No. 1.,None,Chente Quintanilla,sponsor,82R
SB 1195,Relating to postponement of jury service in certain counties.,None,Chente Quintanilla,sponsor,82R
SB 604,Relating to the execution of lawful process by county jailers.,None,Chente Quintanilla,sponsor,82R
SB 605,Relating to the creation of an appellate judicial system for the Eighth Court of Appeals District.,None,Chente Quintanilla,sponsor,82R
SB 776,Relating to customs brokers.,None,Chente Quintanilla,sponsor,82R
SB 1910,Relating to the delay of the transition to competition in the Western Electricity Coordinating Council service area and to net metering and energy efficiency goals and programs for utilities in that area.,None,Chente Quintanilla,sponsor,82R
SB 24,"Relating to the prosecution, punishment, and certain criminal and civil consequences of offenses involving or related to the trafficking of persons and to certain protections for victims of those offenses.",None,Chente Quintanilla,cosponsor,82R
SB 257,"Relating to the issuance of ""Choose Life"" license plates and the creation of the Choose Life account in the general revenue fund.",None,Chente Quintanilla,cosponsor,82R
HR 25,Congratulating the Socorro High School baseball team on winning the 2009 University Interscholastic League 5A state championship.,None,Chente Quintanilla,author,811
HB 356,Relating to the penalty for certain traffic offenses committed while using a wireless communication device.,None,Chente Quintanilla,author,81R
HB 357,Relating to the sale of lottery tickets at a location at which a person holds an alcoholic beverage permit.,None,Chente Quintanilla,author,81R
HB 735,Relating to inclusion by individuals regulated by this state of the individual's license or certificate of registration number on certain documents; providing a civil penalty.,None,Chente Quintanilla,author,81R
HB 736,Relating to authorizing certain counties to regulate nuisances.,None,Chente Quintanilla,author,81R
HB 737,Relating to the duty to notify local governmental entities about the existence of proposed hazardous liquid pipeline projects.,None,Chente Quintanilla,author,81R
HB 738,Relating to the penalty for an offense committed during the inattentive operation of a motor vehicle.,None,Chente Quintanilla,author,81R
HB 739,Relating to certain continuing education requirements for insurance agents who sell Medicare-related products.,None,Chente Quintanilla,author,81R
HB 740,Relating to the installation of nitrous oxide systems on vehicles intended for use on public roads.,None,Chente Quintanilla,author,81R
HB 805,Relating to the definitions of police vehicle and authorized emergency vehicle for the purposes of certain traffic laws.,None,Chente Quintanilla,author,81R
