bill_name,caption,filer_id,filer_name,function,session
HB 48,Relating to the creation of a commission to review convictions after exoneration and to prevent wrongful convictions.,None,Ruth Jones Mcclendon,author,84R
HB 53,Relating to the age of criminal responsibility and to certain substantive and procedural matters related to that age.,None,Ruth Jones Mcclendon,author,84R
HB 61,Relating to a single common course numbering system for public institutions of higher education in this state.,None,Ruth Jones Mcclendon,author,84R
HB 65,Relating to disease control pilot programs to reduce the risk of certain communicable diseases; authorizing fees.,None,Ruth Jones Mcclendon,author,84R
HB 69,Relating to the creation of the Juvenile Court Jurisdiction Task Force.,None,Ruth Jones Mcclendon,author,84R
HB 127,Relating to the issuance of specialty license plates to honor recipients of the Commendation Medal.,None,Ruth Jones Mcclendon,author,84R
HB 371,Relating to certain extensions of consumer credit facilitated by a credit access business for certain military personnel or their dependents.,None,Ruth Jones Mcclendon,author,84R
HB 383,Relating to unprotected road users; providing penalties; creating an offense.,None,Ruth Jones Mcclendon,author,84R
HB 392,Relating to authorizing an optional county fee for vehicle registration to fund certain transportation projects.,None,Ruth Jones Mcclendon,author,84R
HB 393,"Relating to the registration fee for motor vehicles with a gross weight of 6,000 pounds or less.",None,Ruth Jones Mcclendon,author,84R
HB 394,Relating to the information in ad valorem tax appraisal records that may not be posted on the Internet by an appraisal district.,None,Ruth Jones Mcclendon,author,84R
HB 395,Relating to the rates of the state motor fuel taxes and to the use of additional revenue derived from those taxes; increasing the rates of certain taxes.,None,Ruth Jones Mcclendon,author,84R
HB 396,"Relating to the state minimum wage, including adjustments based on the consumer price index and authorization for a county or municipality to establish a local minimum wage.",None,Ruth Jones Mcclendon,author,84R
HB 457,"Relating to the Texas emissions reduction plan, including the use of money in the Texas emissions reduction plan fund for rail projects.",None,Ruth Jones Mcclendon,author,84R
HB 532,"Relating to the ability of a nonexempt employee to participate in certain academic, extracurricular, and developmental activities of the employee's child.",None,Ruth Jones Mcclendon,author,84R
HB 649,Relating to the disclosure to a state agency of certain information used or considered in the performance of a contract or agreement with the agency.,None,Ruth Jones Mcclendon,author,84R
HB 1255,Relating to the authority of the Texas Facilities Commission to  manage a construction project at the site of the G. J. Sutton State Office Complex in Bexar County.,None,Ruth Jones Mcclendon,author,84R
HB 1311,Relating to the confidentiality of personal information concerning certain employees currently or formerly involved in the Texas juvenile justice system.,None,Ruth Jones Mcclendon,author,84R
HB 1434,Relating to the assignment of certain behavioral health professionals and school counselors to a public school campus.,None,Ruth Jones Mcclendon,author,84R
HB 1491,Relating to the publication of confidential criminal and juvenile justice records of certain juveniles; providing civil penalties.,None,Ruth Jones Mcclendon,author,84R
HB 1549,Relating to nonsubstantive corrections in statutes to references to the Texas Youth Commission and Texas Juvenile Probation Commission.,None,Ruth Jones Mcclendon,author,84R
HB 1586,"Relating to the operation and administration of the Texas Juvenile Justice Department and its facilities, to the operation of post-adjudication secure correctional facilities for juvenile offenders, and to the commitment and placement of juvenile offenders.",None,Ruth Jones Mcclendon,author,84R
HB 1956,Relating to authorizing the issuance of revenue bonds to fund capital projects at The University of Texas Health Science Center at San Antonio.,None,Ruth Jones Mcclendon,author,84R
HB 3184,"Relating to the establishment, operation, and funding of victim-offender mediation programs; authorizing fees.",None,Ruth Jones Mcclendon,author,84R
HB 3686,Relating to the dedication of certain fee revenue to automobile burglary and theft prevention and establishing a trust fund for the deposit of that revenue.,None,Ruth Jones Mcclendon,author,84R
HB 4114,"Relating to the publication, republication, or other dissemination of mug shots and other information regarding the involvement of an individual in the criminal justice system; increasing a civil penalty.",None,Ruth Jones Mcclendon,author,84R
HR 617,"Recognizing February 24, 2015, as VIVA San Antonio Day at the State Capitol.",None,Ruth Jones Mcclendon,author,84R
HR 710,Honoring the Texas Cultural Trust and the recipients of the 2015 Texas Medal of Arts Awards.,None,Ruth Jones Mcclendon,author,84R
HR 892,Commending the City of San Antonio for its effort to gain World Heritage Site designation for its five Spanish missions.,None,Ruth Jones Mcclendon,author,84R
HR 1444,Recognizing April 2015 as Minority Cancer Awareness Month.,None,Ruth Jones Mcclendon,author,84R
HR 3169,Commending Sandy M. Herrera for her service as a McClendon Legislative Scholar in the office of State Representative Dawnna Dukes.,None,Ruth Jones Mcclendon,author,84R
HR 3170,Commending Rohit Chandan for his service as a McClendon Legislative Scholar in the office of State Representative Toni Rose.,None,Ruth Jones Mcclendon,author,84R
HR 3171,Commending Katrina Parkey for her service as a McClendon Legislative Scholar in the office of Speaker Joe Straus.,None,Ruth Jones Mcclendon,author,84R
HR 3172,Honoring Heather Riddle for her service as a McClendon Scholar in the office of Speaker Joe Straus during the 84th Texas Legislature.,None,Ruth Jones Mcclendon,author,84R
HR 3173,Honoring Eduardo Zerbe for his service as a McClendon Scholar in the office of State Representative Ruth Jones McClendon during the 84th Texas Legislature.,None,Ruth Jones Mcclendon,author,84R
HR 3174,Honoring Roderick Taylor for his service as a McClendon Scholar in the office of State Representative Armando Martinez during the 84th Texas Legislature.,None,Ruth Jones Mcclendon,author,84R
HB 298,"Relating to measures to facilitate the transfer, academic progress, and timely graduation of students in public higher education.",None,Ruth Jones Mcclendon,author,84R
HB 319,"Relating to the establishment, operation, and funding of victim-offender mediation programs.",None,Ruth Jones Mcclendon,author,84R
HB 1205,Relating to the age of criminal responsibility and to certain substantive and procedural matters related to that age.,None,Ruth Jones Mcclendon,author,84R
HB 1324,Relating to the establishment and operation of a motor-bus-only lane pilot program in certain counties.,None,Ruth Jones Mcclendon,author,84R
HB 3089,Relating to fire protection sprinkler systems in certain residential high-rise buildings in certain counties; creating a criminal offense.,None,Ruth Jones Mcclendon,author,84R
HB 3349,Relating to the retirement system in certain municipalities for firefighters and police officers.,None,Ruth Jones Mcclendon,author,84R
HB 3823,Relating to rate-setting and data collection processes under the program of all-inclusive care for the elderly.,None,Ruth Jones Mcclendon,author,84R
HR 100,"In memory of Julia Alexandra Bass, former journal clerk of the Texas House of Representatives.",None,Ruth Jones Mcclendon,author,84R
HR 2043,Congratulating Freddy James Anderson of San Antonio on his induction into the Prairie View Interscholastic League Coaches Association Hall of Fame.,None,Ruth Jones Mcclendon,author,84R
HR 2802,Commending Linda Christofilis for her years of service to the State of Texas.,None,Ruth Jones Mcclendon,author,84R
HB 76,Relating to electronic voter registration.,None,Ruth Jones Mcclendon,coauthor,84R
HB 82,"Relating to the allocation of the proceeds from taxes imposed on the sale, storage, or use of sporting goods.",None,Ruth Jones Mcclendon,coauthor,84R
HB 483,Relating to the establishment and administration of a state bullion depository; authorizing fees.,None,Ruth Jones Mcclendon,coauthor,84R
HB 507,Relating to a civil action to collect a civil penalty for possession of certain small amounts of marihuana and an exception to prosecution for possession of associated drug paraphernalia.,None,Ruth Jones Mcclendon,coauthor,84R
HB 1100,Relating to a gold standard full-day prekindergarten program provided by public school districts.,None,Ruth Jones Mcclendon,coauthor,84R
HB 1199,Relating to deceptive representations or other conduct concerning certain synthetic substances as a violation of the Deceptive Trade Practices-Consumer Protection Act.,None,Ruth Jones Mcclendon,coauthor,84R
HB 1200,"Relating to civil liability of a person who produces, distributes, sells, or provides or aids in the production, distribution, sale, or provision of certain synthetic substances to another person for damages caused by the other person.",None,Ruth Jones Mcclendon,coauthor,84R
HB 2186,Relating to suicide prevention training for educators in public schools.,None,Ruth Jones Mcclendon,coauthor,84R
HB 2263,Relating to warrants or orders issued to obtain location information from wireless communications devices and to public access to law enforcement or prosecutor requests for certain related location or communication information.,None,Ruth Jones Mcclendon,coauthor,84R
HB 3171,Relating to repealing civil asset forfeiture provisions and establishing criminal asset forfeiture in this state.,None,Ruth Jones Mcclendon,coauthor,84R
HCR 63,Urging the U.S. Congress to expedite natural gas exports.,None,Ruth Jones Mcclendon,coauthor,84R
HCR 116,"Paying tribute to the memory of Thomas J. Lee, the first Asian American to serve in the Texas Legislature.",None,Ruth Jones Mcclendon,coauthor,84R
HJR 33,Proposing a constitutional amendment relating to the appropriation of the net revenue received from the imposition of the state sales and use tax on sporting goods.,None,Ruth Jones Mcclendon,coauthor,84R
HJR 43,Proposing a constitutional amendment prohibiting the taxation of the sale or use of certain prescription medicine.,None,Ruth Jones Mcclendon,coauthor,84R
HB 17,Relating to the rates of the state gasoline and diesel fuel taxes and to the use of any additional revenue derived from those taxes.,None,Ruth Jones Mcclendon,author,833
HB 34,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education.,None,Ruth Jones Mcclendon,author,832
HR 64,Commemorating the 30th anniversary of the San Antonio Ethnic Art Society.,None,Ruth Jones Mcclendon,author,832
HB 40,Relating to health education curriculum and instruction in public schools.,None,Ruth Jones Mcclendon,author,832
HB 59,Relating to the creation of a commission to investigate and prevent the wrongful convictions of indigent defendants and to identify other related errors and defects in the criminal process.,None,Ruth Jones Mcclendon,author,831
HB 86,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education.,None,Ruth Jones Mcclendon,author,831
HR 255,"In memory of Daniel G. San Miguel, Jr., of San Antonio.",None,Ruth Jones Mcclendon,author,831
HCR 6,Approving the item of appropriation to the Public Integrity Unit in Travis County made by the General Appropriations Act for the 2014-2015 state fiscal biennium notwithstanding the objections of the governor.,None,Ruth Jones Mcclendon,coauthor,831
HB 82,Relating to a single common course numbering system for public institutions of higher education in this state.,None,Ruth Jones Mcclendon,author,83R
HB 83,Relating to the implementation of county solid waste management programs in the extraterritorial jurisdiction of a municipality.,None,Ruth Jones Mcclendon,author,83R
HB 84,Relating to the establishment and operation of a motor-bus-only lane pilot program in certain counties.,None,Ruth Jones Mcclendon,author,83R
HB 166,Relating to the creation of a commission to investigate convictions after exoneration and to prevent wrongful convictions.,None,Ruth Jones Mcclendon,author,83R
HB 167,"Relating to the establishment, operation, and funding of victim-offender mediation programs; authorizing a fee.",None,Ruth Jones Mcclendon,author,83R
HB 205,Relating to the allocation of outpatient mental health services and beds in certain mental health facilities and the commitment of certain persons to receive mental health services.,None,Ruth Jones Mcclendon,author,83R
HB 1069,Relating to the classification of certain misdemeanor and felony theft offenses.,None,Ruth Jones Mcclendon,author,83R
HB 1367,Relating to county regulation of sound levels; providing a criminal penalty; authorizing a fee.,None,Ruth Jones Mcclendon,author,83R
HB 1369,"Relating to the ability of a nonexempt employee to participate in certain academic, extracurricular, and developmental activities of the employee's child.",None,Ruth Jones Mcclendon,author,83R
HB 1474,Relating to the selection of and requirements for serving as a member of the board of trustees of the Teacher Retirement System of Texas.,None,Ruth Jones Mcclendon,author,83R
HB 1515,Relating to the assumption of the powers and duties relating to driver's licenses and personal identification cards by the Texas Department of Motor Vehicles and the authority of a county to provide driver's licenses and other identification certificate services.,None,Ruth Jones Mcclendon,author,83R
HB 1516,Relating to solid waste services for rental property and solid waste management programs in the extraterritorial jurisdiction of municipalities in certain counties; authorizing penalties.,None,Ruth Jones Mcclendon,author,83R
HB 1573,Relating to authorizing an optional county fee on vehicle registration in certain counties.,None,Ruth Jones Mcclendon,author,83R
HB 1574,"Relating to the collection, evaluation, maintenance, and reporting of certain workforce and employment data by the Texas Workforce Commission.",None,Ruth Jones Mcclendon,author,83R
HB 1625,Relating to discovery in a criminal case.,None,Ruth Jones Mcclendon,author,83R
HB 1731,Relating to a mile-based rating plan for personal automobile insurance.,None,Ruth Jones Mcclendon,author,83R
HB 1878,Relating to the allocation of certain revenue to the Texas rail relocation and improvement fund and the Texas emissions reduction plan fund and for congestion mitigation projects.,None,Ruth Jones Mcclendon,author,83R
HB 1879,Relating to funds dedicated to the Texas rail relocation and improvement fund.,None,Ruth Jones Mcclendon,author,83R
HB 1880,Relating to funds dedicated to the Texas rail relocation and improvement fund.,None,Ruth Jones Mcclendon,author,83R
HB 1881,Relating to funds dedicated to the Texas rail relocation and improvement fund.,None,Ruth Jones Mcclendon,author,83R
HB 1985,Relating to the use of the state highway fund for rail relocation and improvement.,None,Ruth Jones Mcclendon,author,83R
HB 2085,Relating to the use by certain insurers of forms that are not approved by the Texas Department of Insurance.,None,Ruth Jones Mcclendon,author,83R
HB 2086,Relating to the limitations period for bringing an action arising from certain insurance claims.,None,Ruth Jones Mcclendon,author,83R
HB 2225,Relating to the operation of a motor vehicle in the vicinity of an unprotected road user; providing penalties.,None,Ruth Jones Mcclendon,author,83R
HB 2401,Relating to the provision of community-based services to individuals who have or may have mental illness.,None,Ruth Jones Mcclendon,author,83R
HB 2529,Relating to disease control pilot programs to reduce the risk of certain communicable diseases.,None,Ruth Jones Mcclendon,author,83R
HB 2572,Relating to the qualifications of certain experts authorized to examine a defendant and testify as to the issue of the defendant's sanity or insanity in a criminal case.,None,Ruth Jones Mcclendon,author,83R
HB 2573,Relating to making certain incompetency proceedings available for proceedings held to revoke community supervision granted to a defendant in a criminal case.,None,Ruth Jones Mcclendon,author,83R
HB 2606,Relating to an entrance examination for a position in a fire department of certain municipalities.,None,Ruth Jones Mcclendon,author,83R
HB 2861,"Relating to certain business entities engaged in the publication, republication, or other dissemination of mug shots and other information regarding the involvement of an individual in the criminal justice system; providing a civil penalty.",None,Ruth Jones Mcclendon,author,83R
HB 2862,Relating to procedures related to juvenile cases.,None,Ruth Jones Mcclendon,author,83R
HB 2885,Relating to the availability of the personal information of a legislator under the public information law.,None,Ruth Jones Mcclendon,author,83R
HB 2896,Relating to the period for which eligibility lists for beginning positions in certain municipal fire departments are effective.,None,Ruth Jones Mcclendon,author,83R
HB 3019,Relating to certain extensions of consumer credit facilitated by a credit access business for certain military personnel or their dependents.,None,Ruth Jones Mcclendon,author,83R
HB 3140,Relating to a public school teacher's entitlement to a certain number of planning and preparation days each school year.,None,Ruth Jones Mcclendon,author,83R
HB 3238,Relating to disease control pilot programs to reduce the risk of certain communicable diseases; authorizing a fee.,None,Ruth Jones Mcclendon,author,83R
HB 3266,Relating to expanding eligibility for medical assistance to certain persons under the federal Patient Protection and Affordable Care Act and ensuring the provision of quality care under and the effectiveness of the medical assistance program.,None,Ruth Jones Mcclendon,author,83R
