bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
SB 66,Relating to the creation of a program to provide motor vehicle insurance coverage at affordable rates for certain individuals with good driving records.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 114,"Relating to exempting certain veterans of the armed forces, the surviving children of certain members of the armed forces, and other persons with military-related service from tuition, fees, and charges at public institutions of higher education.",20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 174,Relating to the investment capital fund.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 182,Relating to prohibiting discrimination by certain insurers in issuing health insurance policies to women with fibrocystic breast conditions; imposing penalties.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 220,Relating to the grounds for expulsion from school.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 255,Relating to the distribution of earned income tax credits information by the comptroller of public accounts and other state agencies.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 256,Relating to the creation of two judicial districts composed of El Paso County and to the composition of the 154th and 287th judicial districts.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 306,Relating to the regulation of premium finance companies.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 307,"Relating to declination, cancellation, or nonrenewal of insurance coverage on certain residential property.",20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 336,Relating to notice and cure provisions required for a defaulting purchaser under a contract for deed and to requirements for and loans associated with a contract for deed transaction in certain counties.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 450,Relating to regional water and wastewater planning for the County of El Paso.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 451,Relating to the regulation of businesses conducting currency exchange or transmission.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 452,"Relating to powers and duties of the Texas Ethics Commission, to powers and duties of persons acting under certain laws administered by the commission, and to the registration of persons who represent inmates for compensation.",20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 536,Relating to providing certain entities relief from the local share requirement of a program providing state or federal matching funds.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 537,Relating to the creation of a state match pool to provide the local share requirement for a program offering federal matching funds.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 542,Relating to allowing certain counties to cancel certain platted subdivisions if the land has not been developed and is likely to be developed as a colonia.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 545,Relating to the consent of a person 16 years of age or older to donate blood or blood components.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 546,"Relating to degree programs, research centers, and schools at The University of Texas at El Paso.",20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 632,Relating to bicycle safety.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 674,Relating to the limitation of school district ad valorem tax increases on the residence homestead of certain disabled persons.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
SB 707,Relating to creating an offense for the possession of aerosol paint by a person younger than 18 years of age and regulating access by customers to aerosol paints; providing penalties.,20723,Peggy Rosson,author,74R,1490,Sen. Peggy Rosson,Peggy Rosson
