bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 726,Relating to the frequency and content of school bus emergency evacuation training.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 730,Relating to the general penalty for violation of a traffic law of this state.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 775,Relating to the penalty for theft of a central air-conditioning unit.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 1060,Relating to certain procedures for forwarding a warrant of arrest or a complaint in a criminal case.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 1181,Relating to a moratorium on requiring public school assessment instruments to be administered to students by computer.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 1237,Relating to the authority of certain municipalities to extend the termination date for a reinvestment zone created under the Tax Increment Financing Act.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 1404,Relating to the establishment and use of a columbarium by a church.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 1544,Relating to court proceedings for a plea of guilty or nolo contendere for a misdemeanor punishable by fine only.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 1545,Relating to the reinstatement of a firefighter or police officer following a decision rendered by the Fire Fighters' and Police Officers' Civil Service Commission or an independent third party hearing examiner.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 1770,Relating to the Tax Increment Financing Act.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 1886,Relating to enforcement of a juvenile curfew ordinance.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 2145,Relating to the right of one immediate family member of certain deceased peace officers to make an oral statement regarding the terms of a plea bargain agreement.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 2648,Relating to taking into account the cost of fuel in establishing the transportation allotment for school districts and counties  operating public school transportation systems.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 3251,Relating to a requirement that electric utilities and natural gas utilities notify the owner and manager of a multiunit residential property on the disconnection of service of a resident.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 3252,Relating to the liability of a lender in relation to certain high-cost home loans.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 3253,"Relating to the acquisition, construction, or improvement of a rainwater harvesting system in a public improvement district established by a county or municipality.",61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 3341,Relating to the creation of a transportation development corporation in certain municipalities; authorizing local option elections for funding mass transit projects.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 3548,Relating to the forfeiture of certain contraband and an affirmative defense to that forfeiture.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 3645,Relating to the eligibility of certain postdoctoral fellows and graduate students to participate in health benefit programs at public institutions of higher education.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
HB 3879,Relating to the option of providing electronic recordings of proceedings in the municipal court of record for the City of Houston.,61859,Robert Miklos,author,81R,3847,Rep. Robert Miklos,Robert Miklos
