bill_name,caption,filer_id,filer_name,function,session
SB 8,Relating to the total revenue exemption for the franchise tax.,65996,Charles Schwertner,author,84R
SB 133,Relating to mental health first aid training for school district employees and school resource officers.,65996,Charles Schwertner,author,84R
SB 134,Relating to the total revenue exemption for the franchise tax.,65996,Charles Schwertner,author,84R
SB 184,Relating to the state highway fund.,65996,Charles Schwertner,author,84R
SB 190,Relating to the Interstate Medical Licensure Compact; authorizing fees.,65996,Charles Schwertner,author,84R
SB 195,"Relating to prescriptions for certain controlled substances, access to information about those prescriptions, and the duties of prescribers and other entities registered with the Federal Drug Enforcement Administration; authorizing fees.",65996,Charles Schwertner,author,84R
SB 196,Relating to controlled substance registration by physician assistants and advanced practice registered nurses; imposing penalties; imposing fees.,65996,Charles Schwertner,author,84R
SB 197,Relating to the financial self-sufficiency of the Cancer Prevention and Research Institute of Texas.,65996,Charles Schwertner,author,84R
SB 206,"Relating to the continuation and functions of the Department of Family and Protective Services and procedures applicable to suits affecting the parent-child relationship, investigations of child abuse and neglect, and conservatorship of a child; affecting fee amounts and authorizing an administrative penalty.",65996,Charles Schwertner,author,84R
SB 211,Relating to the continuation and functions of the Governor's Committee on People with Disabilities.,65996,Charles Schwertner,author,84R
SB 219,"Relating to the provision of health and human services in this state, including the powers and duties of the Health and Human Services Commission and other state agencies, and the licensing of certain health professionals; clarifying certain statutory provisions; authorizing the imposition of fees.",65996,Charles Schwertner,author,84R
SB 232,"Relating to exempting textbooks purchased, used, or consumed by university and college students from the sales and use tax for limited periods.",65996,Charles Schwertner,author,84R
SB 233,Relating to limitations on increases in fees and designated tuition charged by public institutions of higher education.,65996,Charles Schwertner,author,84R
SB 236,Relating to the punishment of certain controlled substance offenses committed in a drug-free zone.,65996,Charles Schwertner,author,84R
SB 239,Relating to student loan repayment assistance for certain mental health professionals.,65996,Charles Schwertner,author,84R
SB 277,Relating to certain health-related and other task forces and advisory committees.,65996,Charles Schwertner,author,84R
SB 295,Relating to tracking career information for graduates of Texas medical schools and persons completing medical residency programs in Texas.,65996,Charles Schwertner,author,84R
SB 304,"Relating to certain violations committed by long-term care facilities, including violations that constitute the abuse and neglect of residents.",65996,Charles Schwertner,author,84R
SB 322,"Relating to access to pharmacists, pharmacies, and pharmaceutical care under certain health benefit plans.",65996,Charles Schwertner,author,84R
SB 332,Relating to the use of maximum allowable cost lists related to pharmacy benefits.,65996,Charles Schwertner,author,84R
SB 357,Relating to the adoption of a training manual and code of conduct for members of the State Board of Dental Examiners.,65996,Charles Schwertner,author,84R
SB 374,"Relating to requiring state agencies to participate in the federal electronic verification of employment authorization program, or E-verify.",65996,Charles Schwertner,author,84R
SB 398,Relating to fingerprints collected by the Texas Department of Public Safety from an applicant for a driver's license or personal identification certificate and used for the department's image verification system.,65996,Charles Schwertner,author,84R
SB 401,"Relating to requiring state contractors to participate in the federal electronic verification of employment authorization program, or E-verify.",65996,Charles Schwertner,author,84R
SB 424,Relating to the licensing and regulation of hospitals in this state; increasing the amount of administrative penalties assessed or imposed against certain hospitals; authorizing the imposition of a fee.,65996,Charles Schwertner,author,84R
SB 425,Relating to health care information provided by and notice of facility fees charged by certain freestanding emergency medical care facilities.,65996,Charles Schwertner,author,84R
SB 450,Relating to the liability of a political subdivision of this state for certain claims relating to land acquired by the political subdivision under certain circumstances.,65996,Charles Schwertner,author,84R
SB 460,Relating to the licensing and regulation of pharmacists and pharmacies.,65996,Charles Schwertner,author,84R
SB 479,Relating to establishing actual progress for the purposes of determining the right to repurchase real property from a condemning entity.,65996,Charles Schwertner,author,84R
SB 491,Relating to consideration of asbestos or silica trust claims in certain actions asserting asbestos- or silica-related injuries.,65996,Charles Schwertner,author,84R
SB 519,Relating to the registration of dental support organizations; imposing a fee; requiring an occupational registration; providing a civil penalty.,65996,Charles Schwertner,author,84R
SB 538,Relating to the control of infectious diseases.,65996,Charles Schwertner,author,84R
SB 553,Relating to the informal dispute resolution process for certain disputes between the Department of Aging and Disability Services and certain long-term care facilities.,65996,Charles Schwertner,author,84R
SB 641,Relating to debit card or stored value card surcharges; providing a civil penalty.,65996,Charles Schwertner,author,84R
SB 652,Relating to excluding a franchisor as an employer of a franchisee or a franchisee's employees.,65996,Charles Schwertner,author,84R
SB 668,Relating to the adoption of a training manual for certain state officers.,65996,Charles Schwertner,author,84R
SB 688,Relating to the continuation and functions of the Governor's Committee on People with Disabilities.,65996,Charles Schwertner,author,84R
SB 760,"Relating to access and assignment requirements for, support and information regarding, and investigations of certain providers of health care and long-term services.",65996,Charles Schwertner,author,84R
SB 955,Relating to permissible locations of open-enrollment charter schools created by certain institutions of higher education.,65996,Charles Schwertner,author,84R
SB 1224,Relating to guardianships for incapacitated persons.,65996,Charles Schwertner,author,84R
SB 1297,Relating to the compensation of the board of directors of the Brazos Valley Groundwater Conservation District.,65996,Charles Schwertner,author,84R
SB 1385,Relating to the authorization of the imposition of administrative penalties on providers participating in certain Medicaid waiver programs.,65996,Charles Schwertner,author,84R
SB 1406,Relating to the protection of certain children through the operation of the child safety check alert list.,65996,Charles Schwertner,author,84R
SB 1407,Relating to encouraging age-appropriate normalcy activities for children in the managing conservatorship of the state.,65996,Charles Schwertner,author,84R
SB 2042,Relating to the board of trustees of the Blinn Junior College District.,65996,Charles Schwertner,author,84R
SJR 15,"Proposing a constitutional amendment prescribing the purposes for which revenue from motor vehicle registration fees, certain motor vehicle-related taxes, and certain revenues received from the federal government may be used.",65996,Charles Schwertner,author,84R
SR 8,Congratulating the Cameron Yoe High School football team on winning a state championship title.,65996,Charles Schwertner,author,84R
SR 9,Congratulating the Navasota High School Rattlers football team on winning a state championship title.,65996,Charles Schwertner,author,84R
SR 10,Congratulating the Bremond High School football team on winning a state championship title.,65996,Charles Schwertner,author,84R
SR 20,Celebrating Texas Nurse Anesthetists Week.,65996,Charles Schwertner,author,84R
SR 36,Recognizing Saint Joseph Catholic School in Bryan on the occasion of its 120th anniversary.,65996,Charles Schwertner,author,84R
SR 38,Recognizing Gratitude Initiative Day at the State Capitol.,65996,Charles Schwertner,author,84R
SR 43,Recognizing Sidney Richardson on the occasion of his 90th birthday.,65996,Charles Schwertner,author,84R
SR 50,Commending Andrew W. Killingsworth for achieving the rank of Eagle Scout.,65996,Charles Schwertner,author,84R
SR 51,Commending Scott D. MacMillan for achieving the rank of Eagle Scout.,65996,Charles Schwertner,author,84R
SR 52,Commending Jarrod L. Riggins for achieving the rank of Eagle Scout.,65996,Charles Schwertner,author,84R
SR 53,Commending Jackson S. Riggins for achieving the rank of Eagle Scout.,65996,Charles Schwertner,author,84R
SR 54,Commending Jonathan T. Garay for achieving the rank of Eagle Scout.,65996,Charles Schwertner,author,84R
SR 74,Welcoming residents of Bryan and College Station on the occasion of Bryan-College Station Day.,65996,Charles Schwertner,author,84R
SR 89,"Recognizing Rick Rhoades, recipient of a 2014 University Interscholastic League Sponsor Excellence Award.",65996,Charles Schwertner,author,84R
SR 90,Recognizing Noah Andrei Duke for achieving the rank of Eagle Scout.,65996,Charles Schwertner,author,84R
