bill_name,caption,filer_id,filer_name,function,session
HB 926,"Relating to the imposition, collection, administration, and civil and criminal enforcement of a tax on the income of certain resident and nonresident individuals, trusts and estates, and partnerships.",20778,Garfield Thompson,author,73R
HB 2081,Relating to paternity testing for certain persons obligated to pay child support.,20778,Garfield Thompson,author,73R
HB 2082,Relating to the creation of a municipal employees civil service commission in certain municipalities; providing penalties.,20778,Garfield Thompson,author,73R
HB 2876,Relating to the election and terms of office of the board of directors of the Tarrant County Water Control and Improvement District No. 1.,20778,Garfield Thompson,author,73R
HR 96,Congratulating the Reverend C. L. Bryant on his promotion to the post of bishop.,20778,Garfield Thompson,author,73R
HR 160,"Commending Jerry Jones, head coach Jimmy Johnson, and the Dallas Cowboys on their victory in Super Bowl XXVII.",20778,Garfield Thompson,author,73R
HR 422,Congratulating head coach Robert Hughes and the Fort Worth Dunbar High School Flying Wildcats boys' basketball team on their 1993 UIL Class 5A state championship.,20778,Garfield Thompson,author,73R
HR 889,Directing that providers of health care shall provide all necessary information to full-service hospitals and clinics to ensure that treatment requirements are clearly known.,20778,Garfield Thompson,author,73R
HB 51,Relating to the creation of a stalking offense.,20778,Garfield Thompson,coauthor,73R
HB 100,Relating to the issuance of a license to carry a concealed handgun; providing penalties.,20778,Garfield Thompson,coauthor,73R
HB 174,Relating to a prohibition on the closure or consolidation of a state school without legislative authorization.,20778,Garfield Thompson,coauthor,73R
HB 445,"Relating to the regulation of riverboat casino gaming; the creation, powers, and duties of the Texas Riverboat Gaming Commission; the installation of certain gaming at certain licensed racetracks; authorizing certain taxes; providing penalties.",20778,Garfield Thompson,coauthor,73R
HB 789,Relating to the creation of the offense of improper storage of a firearm and the civil liability of a person who negligently stores a firearm.,20778,Garfield Thompson,coauthor,73R
HB 860,Relating to the prohibition of certain discriminatory employment practices.,20778,Garfield Thompson,coauthor,73R
HB 1120,Relating to the creation of the offenses of discriminant victimization and institutional vandalism; allowing civil actions for those crimes.,20778,Garfield Thompson,coauthor,73R
HB 1464,Relating to the regulation of property at certain airports.,20778,Garfield Thompson,coauthor,73R
HB 1465,Relating to retirement eligibility and benefits for certain members of the Teacher Retirement System of Texas.,20778,Garfield Thompson,coauthor,73R
HB 1543,Relating to changing the name of the Texas College of Osteopathic Medicine to the University of North Texas Health Science Center at Fort Worth.,20778,Garfield Thompson,coauthor,73R
HB 1634,Relating to the period for which students are suspended from participation in extracurricular activities on account of grades.,20778,Garfield Thompson,coauthor,73R
HB 1776,Relating to a referendum on rules for the issuance of a license to carry a handgun.,20778,Garfield Thompson,coauthor,73R
HB 1915,Relating to the prohibition of certain discrimination based on sexual orientation; providing penalties.,20778,Garfield Thompson,coauthor,73R
