bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HR 102,Congratulating the baseball team of Rider High School in Wichita Falls on winning the UIL 4A state championship.,65964,Lanham Lyne,author,821,2090,Rep. Lanham Lyne,Lanham Lyne
HR 129,"In memory of the Honorable Graham Boynton Purcell, Jr., of Wichita Falls.",65964,Lanham Lyne,author,821,2090,Rep. Lanham Lyne,Lanham Lyne
HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,65964,Lanham Lyne,coauthor,821,2090,Rep. Lanham Lyne,Lanham Lyne
HB 1339,Relating to the student fees for the university center at Midwestern State University.,65964,Lanham Lyne,author,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 2048,Relating to the collection and enforcement of state and local hotel occupancy taxes.,65964,Lanham Lyne,author,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 2237,Relating to the taxation and titling of certain off-road vehicles.,65964,Lanham Lyne,author,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 3268,Relating to permits for air contaminant emissions of stationary natural gas engines used in combined heating and power systems.,65964,Lanham Lyne,author,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HR 1093,In memory of Jane Sellers of Wichita Falls.,65964,Lanham Lyne,author,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HR 1181,Congratulating Taylor Levy on winning first place in the 2010-2011 Texas VFW Voice of Democracy essay contest.,65964,Lanham Lyne,author,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HR 1490,Congratulating Ronnie London on his retirement as executive director of the Boys & Girls Clubs of Wichita Falls.,65964,Lanham Lyne,author,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 3533,Relating to granting certain local governments general zoning authority around certain military facilities; providing a penalty.,65964,Lanham Lyne,author,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 8,Relating to prohibiting certain private transfer fees and the preservation of private real property rights; providing penalties.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 11,Relating to reports filed with the comptroller regarding certain alcoholic beverage sales; providing a penalty.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 85,Relating to the state's or a state governmental entity's provision of support for the performance of an abortion or abortion-related services.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 86,Relating to the carrying of concealed handguns on the campuses of institutions of higher education.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 238,"Relating to the issuance of ""Choose Life"" license plates and the creation of the Choose Life account in the general revenue fund.",65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 274,Relating to the reform of certain remedies and procedures in civil actions and family law matters.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 500,Relating to state-adopted assessment instruments administered to  public school students.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 506,Relating to requiring the use of an ignition interlock device on conviction of certain intoxication offenses.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 681,Relating to an employee's transportation and storage of certain firearms or ammunition while on certain property owned or controlled by the employee's employer.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 698,Relating to the carrying of concealed handguns by certain persons attending a school board meeting.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 750,Relating to the carrying of concealed handguns on certain premises of or locations associated with schools or institutions of higher education.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 926,Relating to the use of information from the internal verification system of the Department of Public Safety for voter registration purposes.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 1013,Relating to the powers and duties of the Texas Medical Board and the regulation of certain persons licensed by the board.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 1353,Relating to speed limits.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 1937,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 1938,Relating to the regulation of body imaging scanning equipment in airports; providing criminal and civil penalties.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 2510,Relating to exempting the intrastate manufacture of certain incandescent light bulbs from federal regulation.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 2646,Relating to distribution by the School Land Board of revenue derived from permanent school fund land or other properties to the available school fund.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HB 3104,Relating to precious metal coins.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HCR 66,Urging the United States Congress to prevent the Environmental Protection Agency from regulating greenhouse gases for stationary sources.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HCR 80,Expressing strong opposition to unwarranted and unreasonable searches of air passengers by the Transportation Security Administration and urging the administration to cease such searches immediately.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HCR 126,In memory of the Honorable Edmund Kuempel of Seguin.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HJR 22,Proposing a constitutional amendment to prohibit the state or a governmental entity in the state from providing support for the performance of an abortion or abortion-related services.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HJR 51,Proposing a constitutional amendment relating to the rights of individuals to choose or decline to choose to purchase health insurance coverage.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HJR 56,Proposing a constitutional amendment to restrict the power of the legislature to mandate requirements on local governments.,65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HJR 109,"Proposing a constitutional amendment to clarify references to the permanent school fund, to allow the General Land Office to distribute revenue derived from permanent school fund land or other properties to the available school fund, and to provide for an increase in the market value of the permanent school fund for the purpose of allowing increased distributions from the available school fund.",65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
HR 288,"Recognizing March 3, 2011, as Texas Federation of Republican Women Day at the Capitol.",65964,Lanham Lyne,coauthor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
SB 1121,Relating to the student fees for the university center at Midwestern State University.,65964,Lanham Lyne,sponsor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
SB 257,"Relating to the issuance of ""Choose Life"" license plates and the creation of the Choose Life account in the general revenue fund.",65964,Lanham Lyne,cosponsor,82R,2090,Rep. Lanham Lyne,Lanham Lyne
