bill_name,caption,filer_id,filer_name,function,session
HB 600,Relating to child protective services and employees of the Department of Family and Protective Services.,25843,Dawnna Dukes,author,84R
HB 807,Relating to authorization for a caregiver who is a relative to enroll a child in school.,25843,Dawnna Dukes,author,84R
HB 808,Relating to the establishment of a statewide task force to address sexual assault occurring on the campuses of public and private institutions of higher education.,25843,Dawnna Dukes,author,84R
HB 881,Relating to outsourcing a service performed by a health and human services agency to a private commercial contractor.,25843,Dawnna Dukes,author,84R
HB 1142,Relating to the establishment of a workgroup to examine the implementation of dating violence awareness and education programs in public schools.,25843,Dawnna Dukes,author,84R
HB 1143,Relating to information and services for foster children who are pregnant or minor parents.,25843,Dawnna Dukes,author,84R
HB 1144,"Relating to establishing a task force to examine the adjudication, disposition, and registration of juvenile sex offenders.",25843,Dawnna Dukes,author,84R
HB 1703,Relating to the disposition and identification of certain goods acquired by recycling entities and pawnbrokers; providing a civil penalty.,25843,Dawnna Dukes,author,84R
HB 1767,Relating to the establishment of a workgroup to examine the implementation of dating violence awareness and education programs in public schools.,25843,Dawnna Dukes,author,84R
HB 3530,Relating to encouraging age-appropriate normalcy activities for children in the managing conservatorship of the state.,25843,Dawnna Dukes,author,84R
HB 3539,Relating to the regulation by a developer of the installation of solar energy devices in a residential subdivision.,25843,Dawnna Dukes,author,84R
HB 3907,Relating to the use of hazard warning lamps to warn approaching vehicles of stopped traffic.,25843,Dawnna Dukes,author,84R
HB 3954,Relating to fetal alcohol syndrome information provided to pregnant patients.,25843,Dawnna Dukes,author,84R
HB 3955,Relating to authorization for a caregiver who is a relative to enroll a child in school.,25843,Dawnna Dukes,author,84R
HB 3967,Relating to a pilot program to increase the financial independence of foster children who are transitioning to independent living.,25843,Dawnna Dukes,author,84R
HB 3977,Relating to increasing the penalty for causing injury to a child; changing the eligibility for community supervision.,25843,Dawnna Dukes,author,84R
HB 3979,"Relating to restrictions on the use of certain sprays, stun guns, and Tasers against public school students.",25843,Dawnna Dukes,author,84R
HB 3985,Relating to the prosecution and punishment of the use of benzodiazepines or gamma butyrolactone to facilitate the commission of the offense of aggravated sexual assault and the addition of gamma butyrolactone to Penalty Group 1 of the Texas Controlled Substances Act for purposes of criminal prosecution; amending provisions subject to a criminal penalty.,25843,Dawnna Dukes,author,84R
HB 4022,Relating to the prohibition of housing discrimination and to the enforcement of that prohibition; creating an offense.,25843,Dawnna Dukes,author,84R
HB 4036,Relating to additional state aid for school districts that provide social security coverage for district employees.,25843,Dawnna Dukes,author,84R
HR 400,Commemorating the 140th anniversary of the founding of Ebenezer Baptist Church in Austin.,25843,Dawnna Dukes,author,84R
HR 661,"Recognizing March 2, 2015, as Alpha Kappa Alpha Day at the State Capitol.",25843,Dawnna Dukes,author,84R
HR 663,Honoring Back on My Feet Austin for its humanitarian endeavors.,25843,Dawnna Dukes,author,84R
HR 2190,Congratulating Don T. Haynes Jr. on his retirement as director of bands at LBJ High School in Austin.,25843,Dawnna Dukes,author,84R
HB 1093,Relating to transparency in the STAR Medicaid managed care rate-setting process.,25843,Dawnna Dukes,author,84R
HB 2084,Relating to transparency in the rate-setting processes for the Medicaid managed care and child health plan programs.,25843,Dawnna Dukes,author,84R
HR 3169,Commending Sandy M. Herrera for her service as a McClendon Legislative Scholar in the office of State Representative Dawnna Dukes.,25843,Dawnna Dukes,author,84R
HB 76,Relating to electronic voter registration.,25843,Dawnna Dukes,coauthor,84R
HB 1324,Relating to the establishment and operation of a motor-bus-only lane pilot program in certain counties.,25843,Dawnna Dukes,coauthor,84R
HB 1839,Relating to authority for certain state employees to work flexible hours and to work from home or other authorized alternative work sites.,25843,Dawnna Dukes,coauthor,84R
HJR 43,Proposing a constitutional amendment prohibiting the taxation of the sale or use of certain prescription medicine.,25843,Dawnna Dukes,coauthor,84R
SB 1407,Relating to encouraging age-appropriate normalcy activities for children in the managing conservatorship of the state.,25843,Dawnna Dukes,sponsor,84R
SB 1626,Relating to the regulation by a developer of the installation of solar energy devices in a residential subdivision.,25843,Dawnna Dukes,sponsor,84R
HB 48,Relating to health education curriculum and instruction in public schools to reduce the demand for abortion.,25843,Dawnna Dukes,author,832
HB 57,Relating to a limitation on regulations to restrict abortion.,25843,Dawnna Dukes,author,832
HCR 19,Commemorating the 40th anniversary of Austin Community College.,25843,Dawnna Dukes,author,832
HR 111,Commending Dr. R. Bowen Loftin for his service as president of Texas A&M University.,25843,Dawnna Dukes,author,832
HB 70,Relating to appropriating money to the Texas A&M Forest Service to assist volunteer fire departments during the next state fiscal biennium.,25843,Dawnna Dukes,coauthor,831
HB 73,Relating to appropriating money to the Texas A&M Forest Service to be used to assist volunteer fire departments during the current state fiscal biennium.,25843,Dawnna Dukes,coauthor,831
HB 443,Relating to the liability of certain public and private institutions of higher education for failure by an administrator to report child abuse or neglect; creating a civil penalty.,25843,Dawnna Dukes,author,83R
HB 444,Relating to the liability of certain social workers who provide volunteer health care services to charitable organizations.,25843,Dawnna Dukes,author,83R
HB 445,"Relating to the creation of the individual development account program to provide savings incentives and opportunities for certain foster children to pursue home ownership, postsecondary education, and business development.",25843,Dawnna Dukes,author,83R
HB 446,Relating to information about fetal alcohol syndrome to be provided to pregnant patients.,25843,Dawnna Dukes,author,83R
HB 447,Relating to the rights of a person apprehended without a warrant for emergency detention.,25843,Dawnna Dukes,author,83R
HB 448,Relating to a requirement that the operator of an oil or gas well on which a hydraulic fracturing treatment is to be performed mail a list of the chemicals to be used in the treatment to persons residing near the well.,25843,Dawnna Dukes,author,83R
HB 449,Relating to restrictive covenants regulating drought-resistant landscaping or water-conserving natural turf.,25843,Dawnna Dukes,author,83R
HB 450,Relating to the designation of a state climatologist and the operation of a state climate office.,25843,Dawnna Dukes,author,83R
HB 451,Relating to restrictions on access to certain personal online accounts through electronic communication devices by employers or public or private institutions of higher education; establishing an unlawful employment practice.,25843,Dawnna Dukes,author,83R
HB 452,Relating to the punishment prescribed for engaging in certain acts of deadly conduct.,25843,Dawnna Dukes,author,83R
HB 453,"Relating to the application, renewal, and period of validity of a registration under the Texas Controlled Substances Act; authorizing the increase of a fee.",25843,Dawnna Dukes,author,83R
HB 454,Relating to authorization for a caregiver who is a relative to enroll a child in school.,25843,Dawnna Dukes,author,83R
HB 455,Relating to excused absences from public school for certain students.,25843,Dawnna Dukes,author,83R
HB 456,Relating to training for school district liaisons who assist students in the conservatorship of the state with school enrollments and transfers.,25843,Dawnna Dukes,author,83R
HB 457,Relating to the aggregation of data in the Public Education Information Management System (PEIMS) regarding public school students in foster care.,25843,Dawnna Dukes,author,83R
HB 486,Relating to outsourcing a service performed by a health and human services agency to a private commercial contractor.,25843,Dawnna Dukes,author,83R
HB 547,Relating to early voting by mail by any qualified voter.,25843,Dawnna Dukes,author,83R
HB 707,Relating to inclusion in school district improvement plans of policies to prevent dating violence.,25843,Dawnna Dukes,author,83R
HB 817,Relating to the ability of an emergency shelter facility to provide shelter or care for an unaccompanied minor without a license.,25843,Dawnna Dukes,author,83R
HB 969,Relating to student loan repayment assistance for certain child protective services workers.,25843,Dawnna Dukes,author,83R
HB 1083,Relating to the venue for prosecution of certain computer crimes.,25843,Dawnna Dukes,author,83R
HB 1227,Relating to the use of an Internet application to allow access by court-appointed volunteer advocates to child protective services case information.,25843,Dawnna Dukes,author,83R
HB 1228,Relating to consideration by the court of sexual abuse and conduct that constitutes sexual assault in certain suits affecting the parent-child relationship.,25843,Dawnna Dukes,author,83R
HB 1229,Relating to the establishment of a statewide task force to address sexual assault occurring on the campuses of public and private institutions of higher education.,25843,Dawnna Dukes,author,83R
HB 1633,Relating to creating an advisory committee to study child abuse and neglect fatalities.,25843,Dawnna Dukes,author,83R
HB 1634,Relating to assistance and education regarding personal finance for certain children in foster care.,25843,Dawnna Dukes,author,83R
