bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 32,Relating to the effective date of the legislation authorizing the creation of the San Saba County Hospital District.,-1,Stan Schlueter,author,711,4410,Rep. Stan Schlueter,Stan Schlueter
HB 67,Relating to the establishment of Central Texas University.,-1,Stan Schlueter,author,711,4410,Rep. Stan Schlueter,Stan Schlueter
HB 95,"Relating to authorizing certain counties, hospital districts, and emergency services districts to impose sales and use taxes.",-1,Stan Schlueter,author,711,4410,Rep. Stan Schlueter,Stan Schlueter
HB 111,Relating to the punishment for certain offenses committed against a child during a ritual or ceremony.,-1,Stan Schlueter,author,711,4410,Rep. Stan Schlueter,Stan Schlueter
HB 136,"Relating to the imposition and administration of sales and use taxes on and the numbering and titling of motorboats, outboard motors and other vessels.",-1,Stan Schlueter,author,711,4410,Rep. Stan Schlueter,Stan Schlueter
HB 28,Relating to the acquisition of land and facilities by a municipality; authorizing the issuance of municipal bonds.,-1,Stan Schlueter,coauthor,711,4410,Rep. Stan Schlueter,Stan Schlueter
HB 42,Relating to admissions to and programs at The University of Texas at Dallas.,-1,Stan Schlueter,coauthor,711,4410,Rep. Stan Schlueter,Stan Schlueter
SB 29,Relating to a requirement that persons placed on probation and persons released on parole or mandatory supervision submit to testing for controlled substances.,-1,Stan Schlueter,sponsor,711,4410,Rep. Stan Schlueter,Stan Schlueter
SB 30,Relating to the punishment for certain offenses committed against a child during a ritual or ceremony.,-1,Stan Schlueter,sponsor,711,4410,Rep. Stan Schlueter,Stan Schlueter
HB 112,"Relating to the application of sales and use taxes to certain purchases of machinery, equipment, and related property used for manufacturing and other commercial purposes.",-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
HB 204,Relating to certain criminal penalties imposed for violations of the state laws regulating plumbing.,-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
HB 205,Relating to sales tax permits and the elimination of sales tax permit fees.,-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
HB 528,Relating to the membership and election of the Fox Crossing Water District board of directors.,-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
HB 529,Relating to the composition of the Parks and Wildlife Commission.,-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
HB 870,Relating to requiring a political subdivision to notify an appraisal district and other taxing units of certain actions affecting the value of real property.,-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
HB 1212,"Relating to the regulation of real estate brokers, salesmen, and inspectors; providing civil penalties.",-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
HB 1213,Relating to the regulation of securities and fees and penalties related to regulation.,-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
HB 1301,Relating to the sale and purchase of redfish.,-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
HB 1302,Relating to authorizing the use of private collectors to pursue certain state claims against persons residing or moving assets outside the state; providing penalties.,-1,Stan Schlueter,author,71R,4410,Rep. Stan Schlueter,Stan Schlueter
