bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HR 245,"In memory of E. E. ""Shelly"" Shelhamer of Pampa.",19919,Warren Chisum,author,821,2480,Rep. Warren Chisum,Warren Chisum
HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,19919,Warren Chisum,coauthor,821,2480,Rep. Warren Chisum,Warren Chisum
HCR 5,Urging Congress to take appropriate action to ensure acceptable treatment of the public by personnel of the Transportation Security Administration.,19919,Warren Chisum,coauthor,821,2480,Rep. Warren Chisum,Warren Chisum
HCR 23,In memory of Susan Ann Cassidy of Amarillo.,19919,Warren Chisum,coauthor,821,2480,Rep. Warren Chisum,Warren Chisum
HCR 24,In memory of Joseph Patrick Cassidy of Panhandle.,19919,Warren Chisum,coauthor,821,2480,Rep. Warren Chisum,Warren Chisum
HB 248,"Relating to requirements to vote, including presenting proof of identification; providing criminal penalties.",19919,Warren Chisum,author,82R,2480,Rep. Warren Chisum,Warren Chisum
HB 631,Relating to processing certain early voting ballots before election day.,19919,Warren Chisum,author,82R,2480,Rep. Warren Chisum,Warren Chisum
HB 632,Relating to the authority of the State Board of Dental Examiners to renew certain expired licenses.,19919,Warren Chisum,author,82R,2480,Rep. Warren Chisum,Warren Chisum
HB 633,Relating to certain nonrefundable application fees established by the Commission on Law Enforcement Officer Standards and Education.,19919,Warren Chisum,author,82R,2480,Rep. Warren Chisum,Warren Chisum
HB 729,Relating to the authority of the board of directors of the Ochiltree County Hospital District to employ health care providers.,19919,Warren Chisum,author,82R,2480,Rep. Warren Chisum,Warren Chisum
HB 1412,Relating to requiring a voter to present proof of identification; providing penalties.,19919,Warren Chisum,author,82R,2480,Rep. Warren Chisum,Warren Chisum
HB 1413,Relating to the powers and duties of the Castro County Hospital District.,19919,Warren Chisum,author,82R,2480,Rep. Warren Chisum,Warren Chisum
HB 1414,Relating to authorizing the sale of certain state land along the Canadian River bed.,19919,Warren Chisum,author,82R,2480,Rep. Warren Chisum,Warren Chisum
HB 1415,Relating to county road materials.,19919,Warren Chisum,author,82R,2480,Rep. Warren Chisum,Warren Chisum
