bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 266,Relating to the availability of certain specialists under a health care plan offered by a health maintenance organization.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 603,Relating to the abolition of the Public Utility Commission of Texas and to the transfer of its powers and duties to the Railroad Commission of Texas.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 907,Relating to attendance in public schools of persons over 18 years of age.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 1280,Relating to entrance examinations for beginning positions in the police departments of certain municipalities.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 1521,Relating to penalties for violating certain statutes relating to real property.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 1522,Relating to prompt payment requirements for work performed by contractors and subcontractors on certain real property.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 1675,Relating to exemptions from license requirements for certain motor vehicle lessors.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 1940,Relating to the first instructional day of a school year for public school students.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 1941,Relating to automobile clubs.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 1942,Relating to the authority to contract for the development of turnpike projects of the Texas Department of Transportation and the Texas Turnpike Authority Division of the Texas Department of Transportation.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 1943,Relating to the pooling of turnpike projects by the Texas Turnpike Authority Division of the Texas Department of Transportation.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 1944,"Relating to the participation of the Texas Department of Transportation in the construction, maintenance, or operation of toll facilities.",21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 2176,Relating to the discharge of a lien against a motor vehicle.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 2400,Relating to the regulation of motor carriers.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 2858,Relating to the authority of certain taxing entities to repeal the local sales and use tax exemption for telecommunications services.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 2859,Relating to nonrepairable and salvage motor vehicles.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 2860,Relating to the prompt payment of contractors and subcontractors in governmental contracting.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 3091,Relating to rental car damage waivers; providing a penalty.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 3092,"Relating to the operation of the Texas Motor Vehicle Board and the regulation of motor vehicle dealers, manufacturers, and distributors.",21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 3572,Relating to the regulation of telecommunications utilities and to the provision of telecommunications and related services.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 3697,Relating to the operation of the Texas Workers' Compensation Insurance Fund and the disposition of certain surpluses of that fund.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HCR 297,Instructing the enrolling clerk of the house to make corrections in H.B. No. 3091.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HJR 3,"Proposing a constitutional amendment in aid of turnpikes, toll roads, and toll bridges.",21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HR 352,Congratulating Whitney Thompson on her selection as a finalist in The 1999 Prudential Spirit of Community Awards.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HR 569,Congratulating the students and staff of Barbara Bush Middle School in San Antonio.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HR 570,Honoring 1998 Naval Flight Instructor of the Year Lieutenant Antoinette McCracken.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HR 693,Honoring Danyelle Rideout as Miss Rodeo Texas 1998.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
HB 49,Relating to a misdemeanant's liability for the cost of confinement in a county jail.,21037,Bill Siebert,author,76R,4445,Rep. Bill Siebert,Bill Siebert
