bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 10,"Relating to certain criminal and civil consequences of trafficking of persons, compelling prostitution, and certain other related criminal offenses; to the prevention, prosecution, and punishment of those offenses, and to compensation paid to victims of those offenses.",20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 186,Relating to the availability of free prekindergarten programs in public schools.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 187,Relating to the statute of limitations applicable to unlawful employment practices.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 188,"Relating to the composition, duties, and continuation of the human trafficking prevention task force.",20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 189,Relating to the statute of limitations for a suit for personal injury arising from certain offenses constituting sexual abuse of a child or for certain sexual assault offenses.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 240,Relating to the issuance of specialty license plates to honor recipients of certain military medals.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 253,Relating to the penalty for possession of certain small amounts of controlled substances in Penalty Group 1.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 254,Relating to the penalty for certain offenders for possession of a small amount of certain controlled substances.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 289,Relating to the composition of the board of trustees of certain independent school districts.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 304,Relating to prohibition of certain insurance discrimination.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 433,Relating to qualifications and registration of certain voters on probation.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 434,Relating to the classification of certain construction workers and complaints filed with the Texas Workforce Commission; providing a penalty.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 943,Relating to the applicability of a wage and salary presumption to an incarcerated person for purposes of determining child support obligations.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 987,Relating to gestational agreements.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1072,Relating to the eligibility of certain persons to serve on the board of a property owners' association.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1076,Relating to the authority of a magistrate to prohibit certain communications in an order for emergency protection; amending provisions subject to a criminal penalty.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1079,"Relating to the distribution of certain civil penalties, payments, and civil restitution received by the attorney general.",20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1102,Relating to the statute of limitations for a suit for personal injury arising from certain offenses constituting sexual abuse of a child.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1105,Relating to reimbursement under preferred provider benefit plans for services provided by licensed podiatrists.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1115,Relating to the appearance of certain misdemeanor defendants before a magistrate.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1151,Relating to sexual harassment protection for unpaid interns.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1167,Relating to the creation of an additional family district court in Harris County.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1217,"Relating to certain reporting requirements of the Department of Family and Protective Services regarding child protection, including reporting information for certain foster children who are missing or are victims of sex trafficking.",20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1267,Relating to the eligibility of certain persons for the supplemental nutrition assistance program.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1375,"Relating to creating a defense to revocation of parole, mandatory supervision, or community supervision for a person who travels through a child safety zone.",20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1390,Relating to remedies for discrimination by a public employer against a public employee in connection with a claim for workers' compensation.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1409,Relating to the regulation of the practice of dental hygiene.,20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
HB 1438,"Relating to probate matters, including guardianships and other matters related to incapacitated persons.",20778,Senfronia Thompson,author,84R,4630,Rep. Senfronia Thompson,Senfronia Thompson
