bill_name,caption,filer_id,filer_name,function,session
HB 1103,Relating to the administration of polygraph examinations to certain officers and employees of the Department of Public Safety of the State of Texas.,57716,Thomas Latham,author,80R
HB 1346,Relating to continuing education for truancy magistrates in certain counties.,57716,Thomas Latham,author,80R
HB 1543,Relating to benefits from the Employees Retirement System of Texas for law enforcement officers commissioned by the attorney general.,57716,Thomas Latham,author,80R
HB 1779,Relating to the punishment for the offense of burglary of a vehicle.,57716,Thomas Latham,author,80R
HB 1982,Relating to the creation of the Public Education Management Institute of Texas.,57716,Thomas Latham,author,80R
HB 2666,Relating to excepting from required disclosure under the public information law certain personal information maintained by a municipality that pertains to a minor.,57716,Thomas Latham,author,80R
HB 2667,"Relating to certain insurance-related matters involving rural volunteer firefighters, volunteer police force members, or emergency services districts.",57716,Thomas Latham,author,80R
HB 3613,"Relating to identification cards issued to peace officers, reserve law enforcement officers, and honorably retired peace officers by a law enforcement agency or other governmental entity.",57716,Thomas Latham,author,80R
HR 856,Commending the members of Engine 4 and 91 Rescue of the Mesquite Fire Department for their outstanding service.,57716,Thomas Latham,author,80R
HR 857,Congratulating Keith Hopkins on his selection as the Mesquite Fire Department 2007 Firefighter of the Year.,57716,Thomas Latham,author,80R
HR 858,Commending the members of Engine 6 and 92 Rescue of the Mesquite Fire Department for their outstanding service.,57716,Thomas Latham,author,80R
HR 859,Honoring Billy Petty for being recognized as the Mesquite Fire Department's 2007 Paramedic of the Year.,57716,Thomas Latham,author,80R
HR 860,"Honoring Dana Jasper of Mesquite on her receipt of the Mesquite Fire Department's ""Making a Difference"" Fire Chief Award.",57716,Thomas Latham,author,80R
HR 861,Congratulating Captain David Baker of the Mesquite Fire Department on his selection as the department's 2007 Officer of the Year.,57716,Thomas Latham,author,80R
HR 965,Honoring Hazel Edgar Thomas on her 80th birthday.,57716,Thomas Latham,author,80R
HR 1405,Congratulating Shirley Jane Rollins on her selection as the Mesquite Independent School District 2007 Principal of the Year.,57716,Thomas Latham,author,80R
HR 1406,Honoring Margaret H. Connelly for serving as an intern in State Representative Thomas Latham's office and for her graduation from Southwestern University.,57716,Thomas Latham,author,80R
HR 1407,Congratulating Mesquite ISD faculty member Judy Heaps for receiving a Texas Exes Award for Outstanding Teachers.,57716,Thomas Latham,author,80R
HR 1408,Congratulating Andrew Bauer for being named the Mesquite ISD 2007 Secondary Principal of the Year.,57716,Thomas Latham,author,80R
HR 1409,Congratulating Laurie Ball for being named PTA Volunteer of the Year for the secondary level in the Mesquite ISD.,57716,Thomas Latham,author,80R
HR 1410,Congratulating the Mesquite High School Skeeters on reaching the 5A semifinals of the UIL 2007 Boys Basketball State Championships.,57716,Thomas Latham,author,80R
HR 1411,Honoring Ryan Guerrero for serving as a legislative intern in the office of State Representative Thomas Latham.,57716,Thomas Latham,author,80R
HR 1412,Congratulating Hank Bivins on being named the Mesquite Independent School District 2007 Volunteer of the Year at the Elementary Level.,57716,Thomas Latham,author,80R
HR 1523,Honoring Mesquite ISD teacher Fran Terry on the dedication of a school library in her name.,57716,Thomas Latham,author,80R
HR 1609,Congratulating Homer Phillips on his retirement from the Mesquite Fire Department.,57716,Thomas Latham,author,80R
HR 1932,Commemorating the 50th anniversary of the Mesquite Championship Rodeo in 2007.,57716,Thomas Latham,author,80R
HB 649,Relating to the fraudulent use of a child's identifying information.,57716,Thomas Latham,author,80R
HB 912,Relating to Medicaid incentive payments for direct nursing care provided by nursing homes.,57716,Thomas Latham,author,80R
HB 1422,Relating to personnel records of commissioned officers of the Department of Public Safety.,57716,Thomas Latham,author,80R
HB 1887,Relating to the punishment for and prevention of the offense of burglary of vehicles.,57716,Thomas Latham,author,80R
HB 2038,Relating to the imposition of impact fees on the property of a school district.,57716,Thomas Latham,author,80R
HB 2151,Relating to the prosecution and adjudication of the offense of graffiti and to the payment and use of a juvenile delinquency prevention and graffiti eradication fee.,57716,Thomas Latham,author,80R
HB 2420,Relating to the requirement that the chief appraiser of an appraisal district provide an estimate of taxable value and related assistance to certain taxing units.,57716,Thomas Latham,author,80R
HB 8,"Relating to the prosecution, punishment, and supervision of certain sex offenders and to certain crimes involving sex offenders.",57716,Thomas Latham,coauthor,80R
HB 9,Relating to the elimination of smoking in certain workplaces and public places; providing penalties.,57716,Thomas Latham,coauthor,80R
HB 12,"Relating to parks, wildlife, hunting, and historic sites; the funding, powers, and duties of the Parks and Wildlife Department, the Parks and Wildlife Commission, and the Texas Historical Commission; and standards for certain state law enforcement officers; providing a criminal penalty.",57716,Thomas Latham,coauthor,80R
HB 14,"Relating to reorganizing certain state institutions that provide financing for cancer research, including creating the Cancer Prevention and Research Institute of Texas, and information about certain cancer treatments; granting authority to issue bonds.",57716,Thomas Latham,coauthor,80R
HB 253,Relating to the authority of the Department of Public Safety and certain local law enforcement agencies to establish a checkpoint on a highway or street to determine whether persons are driving while intoxicated.,57716,Thomas Latham,coauthor,80R
HB 284,Relating to the use of force or deadly force in defense of a person.,57716,Thomas Latham,coauthor,80R
HB 285,Relating to a consumer debt owed by certain military personnel called to active duty.,57716,Thomas Latham,coauthor,80R
HB 291,Relating to requiring governmental entities and contractors with governmental entities to participate in the federal work authorization program; providing a penalty.,57716,Thomas Latham,coauthor,80R
HB 685,Relating to the exemption of volunteer fire departments from certain motor fuel taxes.,57716,Thomas Latham,coauthor,80R
HB 735,Relating to the discontinuation of the Telecommunications Infrastructure Fund.,57716,Thomas Latham,coauthor,80R
HB 871,Relating to the total revenue exemption for the franchise tax.,57716,Thomas Latham,coauthor,80R
HB 1022,Relating to the exemption from ad valorem taxation of a motor vehicle owned by an individual and used in the course of the owner's occupation or profession and also for personal activities of the owner and to the rendition of such vehicles.,57716,Thomas Latham,coauthor,80R
HB 1034,Relating to the pledge of allegiance to the state flag.,57716,Thomas Latham,coauthor,80R
HB 1098,Relating to immunization against human papillomavirus.,57716,Thomas Latham,coauthor,80R
HB 1106,Relating to considering ownership interests of disabled veterans in determining whether a business is a historically underutilized business for purposes of state contracting.,57716,Thomas Latham,coauthor,80R
HB 1212,Relating to the penalties for intoxication assault and intoxication manslaughter and to the sentencing of defendants convicted of those offenses.,57716,Thomas Latham,coauthor,80R
HB 2112,"Relating to the prosecution of an offense prohibiting the exhibition, use, or threatened exhibition or use of a firearm in or on school property or a school bus.",57716,Thomas Latham,coauthor,80R
HB 2187,"Relating to the development, management, and preservation of the water resources of the state.",57716,Thomas Latham,coauthor,80R
HB 2704,"Relating to the regulation of the use of human cells and tissue, including a ban on human cloning; providing penalties.",57716,Thomas Latham,coauthor,80R
HB 2772,Relating to a moratorium on the inclusion of certain provisions in a comprehensive development agreement or the sale of a toll project and to the creation and duties of a study committee.,57716,Thomas Latham,coauthor,80R
HB 2859,Relating to a memorial sign program for victims of certain vehicle accidents.,57716,Thomas Latham,coauthor,80R
HB 3900,Relating to the Texas tomorrow fund II prepaid tuition unit undergraduate education program.,57716,Thomas Latham,coauthor,80R
HJR 39,Post-ratifying Amendment XXIV to the Constitution of the United States prohibiting the denial or abridgment of the right to vote for failure to pay any poll tax or other tax.,57716,Thomas Latham,coauthor,80R
HJR 44,Proposing a constitutional amendment requiring any increase in a franchise tax rate to be approved by three-fourths of all the members elected to each house of the legislature.,57716,Thomas Latham,coauthor,80R
HJR 54,Proposing a constitutional amendment authorizing the legislature to exempt from ad valorem taxation one motor vehicle owned by an individual and used in the course of the owner's occupation or profession and also for personal activities of the owner.,57716,Thomas Latham,coauthor,80R
HJR 90,Proposing a constitutional amendment providing for the establishment of the Cancer Prevention and Research Institute of Texas and authorizing the issuance of general obligation bonds for the purpose of scientific research of all forms of human cancer.,57716,Thomas Latham,coauthor,80R
SB 123,Relating to excepting from required disclosure under the public information law certain personal information maintained by a municipality that pertains to a minor.,57716,Thomas Latham,sponsor,80R
SB 295,Relating to the administration of polygraph examinations to certain officers and employees of the Department of Public Safety of the State of Texas.,57716,Thomas Latham,sponsor,80R
SB 318,Relating to Medicaid incentive payments for direct nursing care provided by nursing homes.,57716,Thomas Latham,sponsor,80R
SB 740,Relating to personnel records of commissioned officers of the Department of Public Safety of the State of Texas.,57716,Thomas Latham,sponsor,80R
SB 378,Relating to the use of force or deadly force in defense of a person.,57716,Thomas Latham,cosponsor,80R
HB 1318,Relating to the authority of the Texas Department of Criminal Justice to manage inmate money and to the procedures for managing inmate money.,57716,Thomas Latham,author,76R
HB 1723,"Relating to consolidating the juvenile boards in Bosque, Comanche, and Hamilton counties.",57716,Thomas Latham,author,76R
HB 1808,Relating to the disposal of surplus county property.,57716,Thomas Latham,author,76R
HB 1809,Relating to campus and campus program charters.,57716,Thomas Latham,author,76R
HB 1849,Relating to compulsory school attendance and to public school kindergarten.,57716,Thomas Latham,author,76R
HB 1850,Relating to eligibility for certain programs or services provided by the Windham School District.,57716,Thomas Latham,author,76R
HB 2985,Relating to the procurement by a governmental entity of the professional services of a registered nurse.,57716,Thomas Latham,author,76R
HB 3160,Relating to the minimum salary schedule for certain school district employees.,57716,Thomas Latham,author,76R
HCR 87,Commemorating the 100th anniversary of Tarleton State University.,57716,Thomas Latham,author,76R
HCR 282,"Recognizing May 20, 1999, as Gatesville Day at the Capitol.",57716,Thomas Latham,author,76R
HR 26,Congratulating the members of the Hamilton High School Band on being chosen to perform in the Texas Inaugural Parade.,57716,Thomas Latham,author,76R
HR 258,"Recognizing March 1, 1999, as Erath County Day at the State Capitol.",57716,Thomas Latham,author,76R
HR 291,Recognizing Cody Ohl of Erath County.,57716,Thomas Latham,author,76R
HR 292,Honoring Ty Murray for his achievements in rodeo.,57716,Thomas Latham,author,76R
HR 293,Honoring the cowboy heritage of Erath County.,57716,Thomas Latham,author,76R
HR 313,Honoring the Stephenville High School Yellow Jackets for winning the 1998 UIL Class 4A Division II high school football state championship.,57716,Thomas Latham,author,76R
HR 401,"Recognizing March 11, 1999, as Copperas Cove Day at the State Capitol.",57716,Thomas Latham,author,76R
HR 402,"Recognizing March 15, 1999, as Hamilton County Day at the State Capitol.",57716,Thomas Latham,author,76R
HB 98,Relating to the fiscal year of a school district and to the submission to a school district of an estimate of the taxable value of school district property.,57716,Thomas Latham,author,76R
HB 499,Relating to the rate rollback for certain lines of insurance.,57716,Thomas Latham,author,76R
HB 1459,Relating to facilities and services for the care of the elderly or a person with a disability in certain municipal hospital authorities.,57716,Thomas Latham,author,76R
HB 1621,Relating to providing to honorably discharged veterans an exemption from the fee required for a license to carry a concealed handgun.,57716,Thomas Latham,author,76R
HJR 71,Proposing a constitutional amendment to provide for the number of precincts that certain counties must create for justices of the peace and constables.,57716,Thomas Latham,author,76R
HR 717,Honoring Carl Rice Embrey on being named Texas State Artist in two-dimensional media for 1998-1999.,57716,Thomas Latham,author,76R
HB 2,Relating to agriculture and state agricultural policy.,57716,Thomas Latham,coauthor,76R
HB 8,Relating to compensation and preparation of public school teachers and the financing thereof.,57716,Thomas Latham,coauthor,76R
HB 86,Relating to sales tax exemptions.,57716,Thomas Latham,coauthor,76R
HB 383,Relating to the recognition of a same-sex marriage.,57716,Thomas Latham,coauthor,76R
HB 537,Relating to telephone solicitation; providing penalties.,57716,Thomas Latham,coauthor,76R
HB 1200,"Relating to the disannexation of certain areas annexed on or after December 1, 1996, by certain municipalities.",57716,Thomas Latham,coauthor,76R
HB 1286,Relating to the powers and duties of the Office of Defense Affairs and Texas Strategic Military Planning Commission.,57716,Thomas Latham,coauthor,76R
HB 1617,Relating to the transfer and operation of the Communities In Schools program.,57716,Thomas Latham,coauthor,76R
HB 2000,Relating to the ratification of the Southern Dairy Compact; providing civil penalties.,57716,Thomas Latham,coauthor,76R
HB 2680,Relating to exemptions from ad valorem and sales and use taxation of certain timber and certain items used in timber operations and the valuation of certain timber land for ad valorem tax purposes.,57716,Thomas Latham,coauthor,76R
HB 2869,Relating to the requirement that a child provide certain information to a juvenile probation officer as a condition of probation for certain offenses involving a handgun.,57716,Thomas Latham,coauthor,76R
HR 4,Housekeeping resolution.,57716,Thomas Latham,coauthor,76R
HR 5,House Rules of Procedure for the 76th Legislature.,57716,Thomas Latham,coauthor,76R
SB 476,Relating to inclusion of special education students in certain public education decisions.,57716,Thomas Latham,sponsor,76R
SB 724,Relating to continuing education courses and programs for public school educators.,57716,Thomas Latham,sponsor,76R
SB 1133,Relating to the procurement by a governmental entity of certain professional services.,57716,Thomas Latham,sponsor,76R
SCR 53,"Declaring March 25, 1999, as Comanche County Day.",57716,Thomas Latham,sponsor,76R
