bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HR 21,"In memory of former state representative Leopoldo ""Leo""  Alvarado, Jr.",59540,Valerie Ryder Corte,coauthor,811,2590,Rep. Valerie Ryder Corte,Valerie Corte
HR 723,Commending the Honorable Frank L. Madla for his longstanding service in the Texas Legislature.,59540,Valerie Ryder Corte,coauthor,793,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 69,Relating to the allocation and reservation system for private activity bonds.,59540,Valerie Ryder Corte,author,716,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 54,Relating to the allocation and reservation system for private activity bonds.,59540,Valerie Ryder Corte,author,715,2590,Rep. Valerie Ryder Corte,Valerie Corte
HR 192,Honoring Anderson Elementary School.,59540,Valerie Ryder Corte,author,715,2590,Rep. Valerie Ryder Corte,Valerie Corte
HR 4,Honoring Dr. Joe Airola.,59540,Valerie Ryder Corte,coauthor,715,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 89,Relating to the allocation and reservation system for private activity bonds.,59540,Valerie Ryder Corte,author,714,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 119,Relating to the allocation and reservation system for private activity bonds.,59540,Valerie Ryder Corte,author,713,2590,Rep. Valerie Ryder Corte,Valerie Corte
HR 130,In memory of Anthony Ward.,59540,Valerie Ryder Corte,author,713,2590,Rep. Valerie Ryder Corte,Valerie Corte
HR 134,Congratulating the Cypress Creek High School volleyball team.,59540,Valerie Ryder Corte,author,712,2590,Rep. Valerie Ryder Corte,Valerie Corte
HR 175,Congratulating the Klein High School tennis team.,59540,Valerie Ryder Corte,author,712,2590,Rep. Valerie Ryder Corte,Valerie Corte
HR 126,Honoring David Dealy.,59540,Valerie Ryder Corte,author,711,2590,Rep. Valerie Ryder Corte,Valerie Corte
HR 138,Honoring Roddy Bland.,59540,Valerie Ryder Corte,author,711,2590,Rep. Valerie Ryder Corte,Valerie Corte
HR 146,"Honoring A. G. Robertson, Jr.",59540,Valerie Ryder Corte,author,711,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 75,Relating to the imposition and distribution of an optional county motor vehicle registration fee.,59540,Valerie Ryder Corte,coauthor,711,2590,Rep. Valerie Ryder Corte,Valerie Corte
SB 53,Relating to the state allocation and reservation system for private activity bonds and to bonds issued by an industrial development corporation.,59540,Valerie Ryder Corte,sponsor,711,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 168,Relating to the use by school districts of educational and personnel programs developed by the district.,59540,Valerie Ryder Corte,author,71R,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 256,Relating to the authority of a municipality to annex certain political subdivisions and to the authority of the subdivisions' governing bodies to continue in existence after the annexation.,59540,Valerie Ryder Corte,author,71R,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 450,Relating to write-in voting for the office of trustee of an independent school district.,59540,Valerie Ryder Corte,author,71R,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 537,Relating to the confirmation election for certain regional water districts.,59540,Valerie Ryder Corte,author,71R,2590,Rep. Valerie Ryder Corte,Valerie Corte
HB 681,Relating to income withholding for the payment of child support.,59540,Valerie Ryder Corte,author,71R,2590,Rep. Valerie Ryder Corte,Valerie Corte
