bill_name,caption,filer_id,filer_name,function,session
SB 1,"Relating to the creation and functions of legislative select committees on transportation funding, expenditures, and finance and to the preservation of a sufficient balance in the economic stabilization fund.",None,Bob Deuell,author,833
SB 10,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education.,None,Bob Deuell,author,833
SJR 1,Proposing a constitutional amendment to provide for the transfer of certain general revenue to the economic stabilization fund and to the state highway fund and for the dedication of the revenue transferred to the state highway fund.,None,Bob Deuell,author,833
SB 3,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education; making an appropriation.,None,Bob Deuell,coauthor,833
HCR 4,"Designating the week beginning September 8, 2013, as Direct Support Professionals Recognition Week in Texas.",None,Bob Deuell,sponsor,832
SB 24,Relating to minimum standards for abortion facilities.,None,Bob Deuell,author,831
SR 38,Welcoming Alosha Landon Prettyman to Texas.,None,Bob Deuell,author,831
SR 39,Welcoming Svetlana Grace Prettyman to Texas.,None,Bob Deuell,author,831
SR 104,In memory of Frank Wesley Greenhaw.,None,Bob Deuell,author,831
SR 126,"In memory of Daniel G. San Miguel, Jr.",None,Bob Deuell,author,831
SB 147,Relating to the amount of outstanding total liability of a mortgage guaranty insurer.,None,Bob Deuell,author,83R
SB 166,Relating to the use by certain health care providers of electronically readable information from a driver's license or personal identification certificate.,None,Bob Deuell,author,83R
SB 167,Relating to safety training for employees of certain contractors with a governmental entity.,None,Bob Deuell,author,83R
SB 185,Relating to information regarding the number of public school students with dyslexia.,None,Bob Deuell,author,83R
SB 253,Relating to newborn screening for congenital heart defects.,None,Bob Deuell,author,83R
SB 254,Relating to the satisfaction of a condition of community supervision requiring performance of community service.,None,Bob Deuell,author,83R
SB 255,Relating to the creation of a voluntary consumer-directed health plan for certain individuals eligible to participate in the group benefits program provided under the Texas Employees Group Benefits Act and their qualified dependents.,None,Bob Deuell,author,83R
SB 256,Relating to tracking career information for graduates of Texas medical schools and persons completing medical residency programs in Texas.,None,Bob Deuell,author,83R
SB 257,Relating to notice of inaccurate payment or nonpayment of certain claims under certain health benefit plans.,None,Bob Deuell,author,83R
SB 258,"Relating to the authority of a psychologist to delegate the provision of certain care to a person under the psychologist's supervision, including a person training to become a psychologist.",None,Bob Deuell,author,83R
SB 295,Relating to lender notice to contractors regarding a construction loan or financing agreement for the improvement of real property and related procedures for suspending contractors' and subcontractors' performance.,None,Bob Deuell,author,83R
SB 296,Relating to the waiver of sovereign immunity for certain claims arising under written contracts with state agencies.,None,Bob Deuell,author,83R
SB 303,Relating to advance directives and health care and treatment decisions.,None,Bob Deuell,author,83R
SB 379,Relating to information for prevention of sudden cardiac arrest affecting public school students participating in interscholastic athletics.,None,Bob Deuell,author,83R
SB 413,Relating to medical care and public health services provided by a health care professional in a licensed freestanding emergency medical care facility.,None,Bob Deuell,author,83R
SB 453,Relating to payment of tuition to attend public schools for students holding certain United States student visas.,None,Bob Deuell,author,83R
SB 460,Relating to training for public school teachers in the detection and education of students at risk for suicide or with other mental or emotional disorders and the inclusion of mental health concerns in coordinated school health efforts.,None,Bob Deuell,author,83R
SB 464,Relating to the dismissal of complaints against property tax professionals.,None,Bob Deuell,author,83R
SB 504,Relating to the requirement that certain schoolchildren be screened for abnormal spinal curvature.,None,Bob Deuell,author,83R
SB 505,Relating to an exemption from the licensing requirement for certain persons who measure or fit orthoses under the supervision of a physician.,None,Bob Deuell,author,83R
SB 519,Relating to the definition of autism and other pervasive developmental disorders.,None,Bob Deuell,author,83R
SB 537,Relating to minimum standards for abortion facilities.,None,Bob Deuell,author,83R
SB 570,Relating to the appointment of reserve peace officers by a fire marshal.,None,Bob Deuell,author,83R
SB 571,Relating to the exemption from sales and use taxes of certain health care supplies.,None,Bob Deuell,author,83R
SB 590,Relating to a driver's license renewal appointment system for prospective anatomical gift donors.,None,Bob Deuell,author,83R
SB 593,Relating to the authority of a property owners' association to regulate the use of certain lots for residential purposes.,None,Bob Deuell,author,83R
SB 594,Relating to exempting the first $1 million from total revenue for purposes of the franchise tax.,None,Bob Deuell,author,83R
SB 643,Relating to a supplemental payment for retirees of the Teacher Retirement System of Texas and the unfunded actuarial liabilities allowed under that system.,None,Bob Deuell,author,83R
SB 646,Relating to court-ordered outpatient mental health services.,None,Bob Deuell,author,83R
SB 658,Relating to the imposition and collection of a penalty for fraudulently obtaining unemployment compensation benefits.,None,Bob Deuell,author,83R
SB 684,Relating to a physical assessment of students by a public school.,None,Bob Deuell,author,83R
SB 730,Relating to the temporary exemption of certain tangible personal property related to data centers from the sales and use tax.,None,Bob Deuell,author,83R
SB 775,Relating to public school finance.,None,Bob Deuell,author,83R
SB 793,Relating to newborn hearing screening.,None,Bob Deuell,author,83R
SB 807,Relating to the authority of the Department of State Health Services to admit certain nonresident tuberculosis patients to a state chest hospital.,None,Bob Deuell,author,83R
SB 858,Relating to the number of classroom hours required in a handgun proficiency course that is taken to obtain a concealed handgun license.,None,Bob Deuell,author,83R
SB 859,Relating to a sales and use tax exemption and a franchise tax credit related to certain research and development activities.,None,Bob Deuell,author,83R
SB 872,Relating to county expenditures for certain health care services.,None,Bob Deuell,author,83R
SB 906,Relating to developmentally appropriate assessment of special education students.,None,Bob Deuell,author,83R
SB 921,Relating to the required completion date of a report concerning an initial evaluation of a student for purposes of special education services.,None,Bob Deuell,author,83R
SB 978,Relating to regulation by the Texas Medical Board of local anesthesia and peripheral nerve blocks administered in an outpatient setting.,None,Bob Deuell,author,83R
SB 993,Relating to the creation of the Texas Nonprofit Council to assist with faith-based and community-based initiatives.,None,Bob Deuell,author,83R
SB 994,Relating to a pilot program conducted by the Department of Aging and Disability Services to authorize certain accreditation surveys of assisted living facilities.,None,Bob Deuell,author,83R
SB 995,Relating to allowing employers to issue individual insurance plans.,None,Bob Deuell,author,83R
SB 996,Relating to health benefit plan coverage for brain injury.,None,Bob Deuell,author,83R
SB 997,Relating to the sales and use tax consequences of economic development agreements made by certain municipalities.,None,Bob Deuell,author,83R
SB 1109,Relating to suspending public school accountability ratings and certain interventions and sanctions for the 2012-2013 school year.,None,Bob Deuell,author,83R
SB 1174,Relating to the creation of a task force on domestic violence.,None,Bob Deuell,author,83R
SB 1175,Relating to the establishment of a reuse program for durable medical equipment provided to recipients under the Medicaid program.,None,Bob Deuell,author,83R
SB 1176,Relating to the regulation of medical waste.,None,Bob Deuell,author,83R
SB 1177,Relating to the development of a statewide ST-segment elevation myocardial infarction system of care plan.,None,Bob Deuell,author,83R
SB 1178,Relating to training for public school educators in identifying mental health and suicide risks among students.,None,Bob Deuell,author,83R
SB 1179,Relating to a reduction in the mixed beverage tax for certain venues that present live music; authorizing a fee.,None,Bob Deuell,author,83R
SB 1411,Relating to regulation of traffic in a special district by a commissioners court.,None,Bob Deuell,author,83R
SB 1412,Relating to the periods during which breeder deer may be transferred for release.,None,Bob Deuell,author,83R
SB 1413,"Relating to the administration of retirement systems for paid, partly paid, or volunteer firefighters.",None,Bob Deuell,author,83R
SB 1414,Relating to certain retail public utilities affected by single certification in incoporated or annexed areas.,None,Bob Deuell,author,83R
SB 1415,"Relating to notice of termination by suppliers of certain dealer agreements governed by the Fair Practices of Equipment Manufacturers, Distributors, Wholesalers, and Dealers Act.",None,Bob Deuell,author,83R
SB 1416,Relating to the determination of whether a use of force against another is justified.,None,Bob Deuell,author,83R
SB 1417,Relating to enforcement of commercial motor vehicle safety standards in certain municipalities.,None,Bob Deuell,author,83R
SB 1469,Relating to alternative assessment of certain public school students under the public school accountability system.,None,Bob Deuell,author,83R
SB 1473,Relating to the chief executive officer of the Hopkins County Hospital District and to the delegation of certain authority by the district's board of directors to the chief executive officer.,None,Bob Deuell,author,83R
SB 1477,"Relating to flexibility in the administration of the Medicaid program, a block grant funding approach to Medicaid expansion, and the establishment of a health benefit exchange tailored to the needs of the state.",None,Bob Deuell,author,83R
SB 1497,Relating to the cultural and fine arts district program administered by the Texas Commission on the Arts.,None,Bob Deuell,author,83R
SB 1498,Relating to a sales tax exemption for certain items sold to or used by certain venues that present live music.,None,Bob Deuell,author,83R
SB 1537,"Relating to certain required notices under the Texas Unemployment Compensation Act, including employer liability arising from failure to provide the notice.",None,Bob Deuell,author,83R
SB 1633,Relating to the sales tax treatment of a fundraising sale by a qualified organization.,None,Bob Deuell,author,83R
SB 1634,"Relating to the administration, collection, and enforcement of sales and use taxes.",None,Bob Deuell,author,83R
SB 1635,Relating to the transfer of the assets of and the dissolution of the Dallas County Water Control and Improvement District No. 6.,None,Bob Deuell,author,83R
SB 1636,Relating to the facilitation and operation of space flight activities in this state.,None,Bob Deuell,author,83R
SB 1638,Relating to information included in the report of the Texas Economic Development Bank regarding the enterprise zone program.,None,Bob Deuell,author,83R
SB 1640,Relating to the allocation of enterprise project designations during a biennium.,None,Bob Deuell,author,83R
SB 1642,Relating to the number of enterprise projects the Texas Economic Development Bank may designate under the enterprise zone program.,None,Bob Deuell,author,83R
SB 1647,Relating to the Texas Economic Development Act.,None,Bob Deuell,author,83R
SB 1678,"Relating to the events and expenses eligible for, reporting requirements concerning disbursements from, and a study by the comptroller of the Major Events trust fund and the Events trust fund.",None,Bob Deuell,author,83R
SB 1687,Relating to the establishment of a statewide system for stroke response and treatment.,None,Bob Deuell,author,83R
SB 1725,Relating to a prohibition of employment of a member or former member of the State Board of Education by an open-enrollment charter school; providing a penalty.,None,Bob Deuell,author,83R
SB 1727,Relating to the use of the Texas emissions reduction plan fund.,None,Bob Deuell,author,83R
SB 1764,Relating to the provision of a cranial molding orthosis under the medical assistance and child health plan programs.,None,Bob Deuell,author,83R
SB 1765,Relating to the reporting of health care-associated infections at health care facilities.,None,Bob Deuell,author,83R
SB 1809,Relating to the establishment of a statewide system for the response to and treatment of certain types of heart attacks.,None,Bob Deuell,author,83R
SB 1819,Relating to the location of a sand mine; authorizing an administrative penalty.,None,Bob Deuell,author,83R
SB 1827,Relating to an additional fee for filing civil cases in certain Rockwall County courts.,None,Bob Deuell,author,83R
SB 1828,"Relating to the creation of Mesquite Medical Center Management District; providing authority to issue bonds; providing authority to impose assessments, fees, or taxes.",None,Bob Deuell,author,83R
SB 1836,Relating to the funding of the Texas Home Visiting Program; authorizing voluntary contributions.,None,Bob Deuell,author,83R
SB 1842,Relating to restraint and seclusion procedures and reporting at certain facilities.,None,Bob Deuell,author,83R
SB 1860,Relating to the provision of and funding for certain primary health care services.,None,Bob Deuell,author,83R
SCR 13,Declaring the City of Canton to be the Walking Capital of Texas.,None,Bob Deuell,author,83R
SCR 41,Instructing the enrolling clerk of the senate to make corrections in S.B. No. 1727.,None,Bob Deuell,author,83R
SCR 48,Instructing the enrolling clerk of the senate to make corrections in S.B. No. 1678.,None,Bob Deuell,author,83R
SR 67,Recognizing Park Haven Nursing and Rehabilitation on the occasion of its grand opening under new ownership.,None,Bob Deuell,author,83R
SR 146,"Celebrating February 19, 2013, as Sunnyvale Day at the Capitol.",None,Bob Deuell,author,83R
SR 147,"Celebrating February 13, 2013, as YMCA Appreciation Day at the State Capitol.",None,Bob Deuell,author,83R
SR 148,"Celebrating February 12, 2013, as Texas Anesthesiologists Day at the State Capitol.",None,Bob Deuell,author,83R
SR 173,"Recognizing February 13, 2013, as Dyslexia Awareness Day at the Capitol.",None,Bob Deuell,author,83R
SR 219,"Recognizing February 20, 2013, as Van Zandt County Day at the State Capitol.",None,Bob Deuell,author,83R
SR 295,"Recognizing February 25, 2013, as Rockwall County Day at the State Capitol.",None,Bob Deuell,author,83R
SR 296,"Recognizing February 26, 2013, as Texas Grammy Music Day at the State Capitol.",None,Bob Deuell,author,83R
SR 321,"Recognizing February 27, 2013, as National Multiple Sclerosis Society Texas Public Policy Conference Day at the State Capitol and March 11 through 17, 2013, as Multiple Sclerosis Awareness Week in Texas.",None,Bob Deuell,author,83R
SR 344,"Recognizing March 4, 2013, as Kaufman County Day at the State Capitol.",None,Bob Deuell,author,83R
SR 377,In memory of Mark Hasse.,None,Bob Deuell,author,83R
SR 419,In memory of Karen E. Gray of Balch Springs.,None,Bob Deuell,author,83R
SR 420,"Recognizing March 12, 2013, as Balch Springs Day at the State Capitol.",None,Bob Deuell,author,83R
SR 494,"Recognizing Julia ""Judy"" Ewell on the occasion of her 90th birthday.",None,Bob Deuell,author,83R
SR 514,Recognizing the Martin's Mill Lady Mustangs basketball team for winning a state championship.,None,Bob Deuell,author,83R
SR 551,"Celebrating March 28, 2013, as Hopkins County Day at the State Capitol.",None,Bob Deuell,author,83R
SR 560,Recognizing Selvaraj Sinnappan on the occasion of his 44th birthday and the 18th anniversary of his ordination.,None,Bob Deuell,author,83R
SR 633,"In memory of Melvin K. Price, Jr.",None,Bob Deuell,author,83R
SR 659,Commending the Texas section of the United States Tennis Association.,None,Bob Deuell,author,83R
SR 660,Recognizing April of 2013 as Licensed Athletic Trainers Month.,None,Bob Deuell,author,83R
SR 683,Congratulating the 2013 Texas Commission on the Arts honorees.,None,Bob Deuell,author,83R
SR 684,Congratulating the 2014 Texas Commission on the Arts honorees.,None,Bob Deuell,author,83R
SR 836,In memory of Ralph Harris Poteet.,None,Bob Deuell,author,83R
SR 847,"Recognizing the dedication of a Texas Historical Marker honoring George Washington Tull, Sr.",None,Bob Deuell,author,83R
SR 870,Recognizing Van Zandt County on the occasion of its 165th anniversary.,None,Bob Deuell,author,83R
SR 879,Recognizing Scientific Sessions for its contributions to cardiovascular science.,None,Bob Deuell,author,83R
SR 974,Recognizing Carmel Baptist Church on the occasion of its 160th anniversary.,None,Bob Deuell,author,83R
SR 1019,Recognizing members of the 2013 Leadership Rockwall Class.,None,Bob Deuell,author,83R
SB 11,Relating to the drug testing of certain persons seeking financial assistance benefits.,None,Bob Deuell,author,83R
SB 15,Relating to the governance of public institutions of higher education in this state.,None,Bob Deuell,author,83R
SB 182,Relating to the carrying of concealed handguns on the campuses of and certain other locations associated with institutions of higher education.,None,Bob Deuell,author,83R
SB 565,"Relating to the accommodation of pedestrians, bicyclists, persons with disabilities, children, senior citizens, users of public transportation, movers of commercial goods, and motorists on streets and highways.",None,Bob Deuell,author,83R
SB 800,Relating to the disclosure of the calculation of out-of-network payments by the issuers of preferred provider benefit plans and by health maintenance organizations.,None,Bob Deuell,author,83R
SB 894,Relating to real property within the Capitol complex.,None,Bob Deuell,author,83R
SB 955,"Relating to the training of certain persons in mental health first aid and assistance, the funding of mental health first aid and assistance training, and the liability of certain persons providing assistance to persons experiencing a mental health crisis.",None,Bob Deuell,author,83R
SB 1082,Relating to eligibility requirements for certain applicants for a license to practice medicine.,None,Bob Deuell,author,83R
SB 1882,Relating to information for legislative purposes requested under the Public Information Act.,None,Bob Deuell,author,83R
SCR 34,Recognizing the citizens of West.,None,Bob Deuell,author,83R
SR 107,Welcoming the members of the Texas Medical Association to the Texas Capitol.,None,Bob Deuell,author,83R
SR 196,"Celebrating February 12, 2013, as Rowlett Day at the State Capitol.",None,Bob Deuell,author,83R
SR 330,"Recognizing March 4, 2013, as Texas Young Republican Legislative Day at the State Capitol.",None,Bob Deuell,author,83R
SR 491,"In memory of Deborah ""Borah"" Van Dormolen.",None,Bob Deuell,author,83R
SR 674,Recognizing the High School Republicans of Texas.,None,Bob Deuell,author,83R
SR 762,Recognizing the Texas Department of Public Safety.,None,Bob Deuell,author,83R
SR 820,Recognizing the Texas A&M University Agricultural and Natural Resources Policy Internship Program and the Public Policy Internship Program and the interns for the 83rd legislative session.,None,Bob Deuell,author,83R
SB 24,Relating to the creation of a new university in South Texas within The University of Texas System.,None,Bob Deuell,coauthor,83R
SB 135,Relating to the use of a public school student's performance on an end-of-course assessment instrument in determining the student's final grade for the course.,None,Bob Deuell,coauthor,83R
SB 225,Relating to curriculum and end-of-course assessment requirements for high school graduation.,None,Bob Deuell,coauthor,83R
SB 301,Relating to the authority of the Texas Higher Education Coordinating Board to issue to a foreign postsecondary institution a certificate of authority to grant professional degrees.,None,Bob Deuell,coauthor,83R
SB 348,Relating to a utilization review process for managed care organizations participating in the STAR + PLUS Medicaid managed care program.,None,Bob Deuell,coauthor,83R
