bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 700,Relating to load and weight limits on certain bridges and culverts.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 913,Relating to the authority of the Texas Department of Transportation in connection with the mitigation of an adverse environmental impact resulting from a state highway improvement project.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 914,Relating to the authority of the Texas Department of Transportation to contract for the management of property used for the mitigation of adverse environmental impacts.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 1045,"Relating to the participation of the Texas Department of Transportation in the acquisition, construction, maintenance, and operation of toll facilities.",19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 1661,Relating to the collection and enforcement of tolls on certain toll roads and toll projects; providing for civil and criminal penalties.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 1662,Relating to the automatic location identification system along state highways.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 1663,Relating to the power of the East Cedar Creek Fresh Water Supply District to produce and market agricultural products.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 1664,Relating to certain regulations of the sale and operation of certain vehicles.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 1665,Relating to the duties and authority of the Texas Motor Vehicle Board and to the regulation of the sale of motor vehicles.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 1682,Relating to the rate of the state gasoline tax.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 2606,Relating to crew requirements for certain railroads.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 2607,"Relating to the imposition of a fee for collecting a delinquent fine, court cost, or court-ordered attorney's fee.",19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 3106,Relating to the rates of state motor fuel taxes and the allocation of the taxes.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 3107,Relating to requiring occupants of certain boats to wear a lifesaving device.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 3123,Relating to the standards for determining whether land qualifies for appraisal for ad valorem tax purposes as open-space land based on its use for wildlife management.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HB 3682,"Relating to the creation, administration, powers and duties of the NTM Improvement District; providing authority to impose taxes and issue bonds.",19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HJR 46,Proposing a constitutional amendment dedicating one-fourth of any revenue derived from an increase in the rate of the gasoline tax to funding group health benefits for active employees of school districts.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HJR 55,"Proposing a constitutional amendment in aid of turnpikes, toll roads, and toll bridges.",19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HJR 88,Proposing a constitutional amendment dedicating one-fourth of any revenue derived from an increase in the rate of a motor fuel tax to funding group health benefits for active employees of school districts.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HR 345,"Honoring Peggy and Charles S. Pearce, Jr., of Corsicana, for their contributions to Navarro College and to historical scholarship.",19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HR 346,Welcoming the Henderson County 4-H Program to the State Capitol.,19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HR 347,"Honoring J. R. ""Sonny"" Sessions, Jr., of Kirvin on the occasion of his retirement as sheriff of Freestone County.",19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HR 348,"Congratulating Leon Spencer, Trinity Valley Community College basketball coach.",19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
HR 349,"Recognizing February 27, 2001, as Henderson County Day at the State Capitol.",19665,Clyde Alexander,author,77R,2120,Rep. Clyde Alexander,Clyde Alexander
