bill_name,caption,filer_id,filer_name,function,session
HB 930,Relating to water well drillers and pump installers; authorizing fees.,15447,Doug Miller,author,84R
HB 1492,Relating to consideration of asbestos or silica trust claims in certain actions asserting asbestos- or silica-related injuries.,15447,Doug Miller,author,84R
HB 1598,Relating to the Texas military forces oath of affirmation.,15447,Doug Miller,author,84R
HB 1819,Relating to the date for the election of directors of the Hill Country Underground Water Conservation District.,15447,Doug Miller,author,84R
HB 2135,Relating to the purchasing of a firearm of an honorably retired or deceased peace officer.,15447,Doug Miller,author,84R
HB 2249,"Relating to the creation, powers and duties, and administration of emergency response districts; providing authority to impose taxes and issue bonds.",15447,Doug Miller,author,84R
HB 2332,Relating to the naming by the Texas Historical Commission of certain areas without historical value that are on historic sites.,15447,Doug Miller,author,84R
HB 2407,"Relating to the creation of the Comal Trinity Groundwater Conservation District; providing authority to issue bonds; providing authority to impose assessments, fees, or surcharges.",15447,Doug Miller,author,84R
HB 2689,Relating to requirements for a partially deregulated telecommunications cooperative to offer certain services or make changes in its rates or tariffs.,15447,Doug Miller,author,84R
HB 2874,Relating to the amount of wine certain wineries may sell directly to consumers.,15447,Doug Miller,author,84R
HB 2876,Relating to the service areas of certain junior college districts.,15447,Doug Miller,author,84R
HB 2882,Relating to the payment by certain alcoholic beverage permit or license holders of certain fees and taxes.,15447,Doug Miller,author,84R
HB 3196,Relating to the prosecution of the offense of improper photography or visual recording; increasing a criminal penalty.,15447,Doug Miller,author,84R
HB 3285,"Relating to the creation of a judicial district composed of Kendall County, the composition of the 216th Judicial District, the creation of a criminal district attorney of Kendall County, and the abolishment of the County Court at Law of Kendall County and the office of county attorney of Kendall County.",15447,Doug Miller,author,84R
HB 3286,Relating to the dissolution of the Rebecca Creek Municipal Utility District.,15447,Doug Miller,author,84R
HB 3299,Relating to certain land use regulations for land annexed by a municipality for limited purposes.,15447,Doug Miller,author,84R
HB 3316,Relating to the time for recording a durable power of attorney for certain real property transactions.,15447,Doug Miller,author,84R
HB 3373,Relating to the liability of reimbursing employers under the Texas Unemployment Compensation Act.,15447,Doug Miller,author,84R
HB 3489,Relating to exemptions from examination requirement.,15447,Doug Miller,author,84R
HB 3754,Relating to access to consumer information regarding roofing contractors.,15447,Doug Miller,author,84R
HCR 44,In memory of U.S. Army Sergeant Gilberto Lopez Sanchez of New Braunfels.,15447,Doug Miller,author,84R
HJR 104,Proposing a constitutional amendment to authorize the creation of emergency response districts; providing authority to impose a tax and issue bonds.,15447,Doug Miller,author,84R
HR 566,"Recognizing May 9, 2015, as Meusebach-Comanche Peace Treaty Day at the State Capitol.",15447,Doug Miller,author,84R
HR 567,"Recognizing May 9, 2015, as John O. Meusebach Day at the State Capitol.",15447,Doug Miller,author,84R
HR 578,"Recognizing February 23, 2015, as Association of Texas Professional Educators Day at the State Capitol.",15447,Doug Miller,author,84R
HR 1489,Commemorating the 170th anniversary of First Protestant Church of New Braunfels.,15447,Doug Miller,author,84R
HR 1848,Honoring Elgin Pape for his contributions to Gillespie County.,15447,Doug Miller,author,84R
HR 1849,Honoring Lucille Rochs for her civic engagement and long-standing commitment to Fredericksburg and Gillespie County.,15447,Doug Miller,author,84R
HR 1850,Honoring Roy Stroeher for his contributions to Fredericksburg and Gillespie County.,15447,Doug Miller,author,84R
HR 1963,Congratulating Rowan Windham on his enlistment as an honorary member of the Texas Army National Guard.,15447,Doug Miller,author,84R
HR 2183,Congratulating Max Hartmann of Doss on his retirement.,15447,Doug Miller,author,84R
HR 2376,Honoring Keith Keller for his many years of service to the highway construction industry.,15447,Doug Miller,author,84R
HR 2799,"Honoring Leroy Goodson, retiring general manager of the Texas Water Conservation Association, for his achievements.",15447,Doug Miller,author,84R
HR 3034,Honoring Carmen Beierle Rittimann for her contributions to Comal County.,15447,Doug Miller,author,84R
HR 3035,Commemorating the 30th anniversary of the Gästehaus Schmidt reservation service in Fredericksburg.,15447,Doug Miller,author,84R
HR 3036,Congratulating Pat Molak and Mary Jane Nalley on their 40th anniversary as owners of historic Gruene Hall.,15447,Doug Miller,author,84R
HR 3047,"Commemorating the birth of twin giraffes at Natural Bridge Wildlife Ranch and recognizing May 10, 2016, as Texas Giraffe Day.",15447,Doug Miller,author,84R
HR 3175,Congratulating former state representative Bennie Bock II and Katharyn Bock of New Braunfels on their 50th wedding anniversary.,15447,Doug Miller,author,84R
HR 3256,In memory of Virginia Vogel Smith of Kingwood.,15447,Doug Miller,author,84R
HR 3415,Congratulating Chase Whiting of Fredericksburg High School on her success in the Class 4A 300- and 100-meter hurdles at the 2015 UIL Track & Field State Meet.,15447,Doug Miller,author,84R
HB 966,Relating to the creation of an optional consumer-directed health plan for certain individuals eligible to participate in the group benefits program provided under the Texas Employees Group Benefits Act and their qualified dependents.,15447,Doug Miller,author,84R
HB 1918,Relating to the Texas Real Estate Commission and the regulation of certain real estate professionals; increasing a fee; authorizing a fee.,15447,Doug Miller,author,84R
HB 2031,"Relating to the diversion, treatment, and use of marine seawater and the discharge of treated marine seawater and waste resulting from the desalination of marine seawater; adding provisions subject to a criminal penalty.",15447,Doug Miller,author,84R
HB 3097,Relating to the governance and operation of municipal management districts.,15447,Doug Miller,author,84R
HB 3174,Relating to the application of the sales and use tax to certain computer program transactions.,15447,Doug Miller,author,84R
HB 3451,Relating to the election of directors of certain electric cooperatives.,15447,Doug Miller,author,84R
HB 3709,Relating to the employment of persons under 18 years of age on the premises of certain businesses selling or serving alcoholic beverages; adding a provision that is subject to a criminal penalty.,15447,Doug Miller,author,84R
