bill_name,caption,filer_id,filer_name,function,session
HB 1080,Relating to the definition of a state judge for purposes of state driver's license and personal identification laws.,None,Bryan Hughes,author,84R
HB 1108,Relating to the determination of whether jurors in a criminal case have good cause for not performing their duties.,None,Bryan Hughes,author,84R
HB 1278,"Relating to financial assistance paid to the survivors of certain law enforcement officers, firefighters, and other public employees killed in the line of duty.",None,Bryan Hughes,author,84R
HB 1306,Relating to the reimbursement of expenses incurred by court reporters in judicial districts composed of more than one county.,None,Bryan Hughes,author,84R
HB 1494,Relating to the filing by a court reporter of an official transcript of a court proceeding.,None,Bryan Hughes,author,84R
HB 1685,Relating to the satisfaction of a condition of community supervision requiring performance of community service.,None,Bryan Hughes,author,84R
HB 1746,Relating to the computation of taxable margin for purposes of the franchise tax by certain taxable entities.,None,Bryan Hughes,author,84R
HB 2029,Relating to the time for qualification for elected office.,None,Bryan Hughes,author,84R
HB 2263,Relating to warrants or orders issued to obtain location information from wireless communications devices and to public access to law enforcement or prosecutor requests for certain related location or communication information.,None,Bryan Hughes,author,84R
HB 2265,Relating to the designation of a portion of State Highway 154 in Wood and Hopkins Counties as the Sgt. Tanner Stone Higgins Memorial Highway.,None,Bryan Hughes,author,84R
HB 2437,Relating to the amount of emergency service fees for certain telecommunications providers.,None,Bryan Hughes,author,84R
HB 2889,Relating to the verification of citizenship of an applicant for voter registration.,None,Bryan Hughes,author,84R
HB 2984,Relating to advance directives or health care or treatment decisions made by or on behalf of patients.,None,Bryan Hughes,author,84R
HB 3009,Relating to authorizing children of Texas Alcoholic Beverage Commission employees to be employed by holders of licenses or permits issued by the commission.,None,Bryan Hughes,author,84R
HB 3051,Relating to an exemption for attorneys from athlete agent registration.,None,Bryan Hughes,author,84R
HB 3365,Relating to the compensation and benefits of presiding judges of administrative judicial regions.,None,Bryan Hughes,author,84R
HB 3377,Relating to the service retirement annuity for certain members of the Judicial Retirement System of Texas Plan Two who resume service.,None,Bryan Hughes,author,84R
HB 3382,Relating to the compensation of associate judges appointed to hear Title IV-D cases or child protection cases.,None,Bryan Hughes,author,84R
HB 3563,Relating to settlement practices of insurers and prohibited conduct by insurance adjusters and public insurance adjusters.,None,Bryan Hughes,author,84R
HB 3598,Relating to the applicability of the Private Real Property Rights Preservation Act to certain governmental actions.,None,Bryan Hughes,author,84R
HB 3626,Relating to the allocation of certain surplus state revenue for periodic reductions in the state sales tax rate.,None,Bryan Hughes,author,84R
HB 3631,Relating to administration of a justice court technology fund in certain counties by a justice of the peace council.,None,Bryan Hughes,author,84R
HB 3639,Relating to the limit on the rate of growth in appropriations and to the authority of the comptroller to reduce the state sales and use tax rates for designated periods.,None,Bryan Hughes,author,84R
HB 3662,"Relating to recovery of damages, attorney's fees, and costs related to frivolous regulatory actions by state agencies.",None,Bryan Hughes,author,84R
HB 3695,Relating to the exemption from ad valorem taxation of the residence homesteads of certain totally disabled veterans.,None,Bryan Hughes,author,84R
HB 3804,Relating to the regulation of certain health organizations certified by the Texas Medical Board; adding provisions subject to a criminal penalty.,None,Bryan Hughes,author,84R
HB 3930,Relating to the provision of care and treatment to certain incapacitated persons.,None,Bryan Hughes,author,84R
HB 4095,Relating to repealing athlete agent certificate of registrations and regulations.,None,Bryan Hughes,author,84R
HB 4119,Relating to investigations of and procedures for reports of child abuse and neglect.,None,Bryan Hughes,author,84R
HB 4121,Relating to service plans and placements for children under the care of the Department of Family and Protective Services.,None,Bryan Hughes,author,84R
HB 4212,Relating to the creation of the Mineola Area Medical District; granting the authority to impose a tax and issue bonds; granting the power of eminent domain.,None,Bryan Hughes,author,84R
HCR 137,In memory of the Honorable Leo Berman of Tyler.,None,Bryan Hughes,author,84R
HJR 83,Proposing a constitutional amendment requiring certain tax bills to be approved by two-thirds of all the members elected to each house of the legislature.,None,Bryan Hughes,author,84R
HR 166,"In memory of Imogene ""Jean"" Cobbs of Mineola.",None,Bryan Hughes,author,84R
HR 167,In memory of James Wesley Utley of Mineola.,None,Bryan Hughes,author,84R
HR 168,Honoring Joe Carlyle of Troup for his service as the 2014 president of the Texas Association of Builders.,None,Bryan Hughes,author,84R
HR 404,Congratulating Bill and Louise Elston of Mineola on their 70th wedding anniversary.,None,Bryan Hughes,author,84R
HR 405,Congratulating Jerry and Brenda Leighton of Point on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 407,Congratulating Charles and Beverly Tabor of Mineola on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 408,Congratulating Ed and Marabeth Russell of Winnsboro on their 60th wedding anniversary.,None,Bryan Hughes,author,84R
HR 409,Congratulating Don and Billie Gilbreath of Mineola on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 410,Congratulating Arthur and Bernice Boyd of Omaha on their 70th wedding anniversary.,None,Bryan Hughes,author,84R
HR 411,Congratulating Mack and Julia Johnson of Quitman on their 60th wedding anniversary.,None,Bryan Hughes,author,84R
HR 412,Congratulating Johnnie and Jan Stone of Emory on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 413,Congratulating Robert and Gay McGregor of Mount Pleasant on their 65th wedding anniversary.,None,Bryan Hughes,author,84R
HR 414,Congratulating Jimmy and Gay Roy of Mount Pleasant on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 415,In memory of Bill W. Morgan of Mineola.,None,Bryan Hughes,author,84R
HR 416,In memory of Howard Garrett of Emory.,None,Bryan Hughes,author,84R
HR 417,"In memory of Robert ""Doyle"" Taylor of Winnsboro.",None,Bryan Hughes,author,84R
HR 419,In memory of Carrol Treadaway of Mineola.,None,Bryan Hughes,author,84R
HR 420,In memory of former Mount Pleasant mayor William Clark Chambers.,None,Bryan Hughes,author,84R
HR 421,In memory of Mary Alice Chaney of Frisco.,None,Bryan Hughes,author,84R
HR 422,In memory of La Maurice Fomby of Mount Pleasant.,None,Bryan Hughes,author,84R
HR 423,In memory of Clyde Brady of Quitman.,None,Bryan Hughes,author,84R
HR 424,In memory of Ted W. Rye Jr. of Quitman.,None,Bryan Hughes,author,84R
HR 425,In memory of Dr. James Stewart Leeves of Naples.,None,Bryan Hughes,author,84R
HR 426,Congratulating Buster and Mary H. Walker of Mt. Pleasant on their 72nd wedding anniversary.,None,Bryan Hughes,author,84R
HR 427,In memory of Clifford H. Bartley of Lindale.,None,Bryan Hughes,author,84R
HR 428,Congratulating Jack and Peggy Jones of Mineola on their 60th wedding anniversary.,None,Bryan Hughes,author,84R
HR 429,Congratulating Pete and Nickie Barnard of Daingerfield on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 651,In memory of Dr. David Howell McCarley of McKinney.,None,Bryan Hughes,author,84R
HR 819,Congratulating Hilmar and Adeline Hartmann of Schertz on their 63rd wedding anniversary.,None,Bryan Hughes,author,84R
HR 1865,Congratulating Jim and Linda Parker on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 1908,In memory of Eugene Mallory of Mineola.,None,Bryan Hughes,author,84R
HR 1909,Commending the Honorable Alice Tomerlin for her service as justice of the peace for Precinct 1 of Wood County.,None,Bryan Hughes,author,84R
HR 1910,In memory of Jimmie Lou Robinson of Mineola.,None,Bryan Hughes,author,84R
HR 1911,In memory of Joanne Russell Williams of Mineola.,None,Bryan Hughes,author,84R
HR 1912,Congratulating Elizabeth Williams of Rains County on her 100th birthday.,None,Bryan Hughes,author,84R
HR 1913,Congratulating Arthur Skelton on his retirement from the Chapel Hill Independent School District.,None,Bryan Hughes,author,84R
HR 1914,In memory of LaVeta Duncan Curry of Dallas.,None,Bryan Hughes,author,84R
HR 1915,In memory of Alvin Clayton Welborn of Mount Pleasant.,None,Bryan Hughes,author,84R
HR 1916,In memory of Orvil Glyn Briggs of Point.,None,Bryan Hughes,author,84R
HR 1938,"Recognizing Sean Carter of WhenSeanSpeaks, Inc., for his work in focusing attention on drunk driving and helping its victims.",None,Bryan Hughes,author,84R
HR 2052,Congratulating U.S. district judge Leonard Davis on his retirement.,None,Bryan Hughes,author,84R
HR 2053,In memory of Odessa Davis Yeager.,None,Bryan Hughes,author,84R
HR 2054,In memory of Cynthia Ann French of Mineola.,None,Bryan Hughes,author,84R
HR 2055,In memory of William Robert Craddock of Winnsboro.,None,Bryan Hughes,author,84R
HR 2056,In memory of Paul N. Foster of Alba.,None,Bryan Hughes,author,84R
HR 2057,Congratulating Homer Jones on his induction into the Texas Black Sports Hall of Fame.,None,Bryan Hughes,author,84R
HR 2058,Congratulating Marcus Hill of Watauga on his receipt of a Lifetime Achievement Award from Texas Agricultural Lifetime Leadership.,None,Bryan Hughes,author,84R
HR 2060,Congratulating David Sheffield of Quitman on his designation as an Eighth Degree Black Belt Grand Master.,None,Bryan Hughes,author,84R
HR 2062,Commemorating the 100th anniversary of the dedication of the First United Methodist Church building in Troup.,None,Bryan Hughes,author,84R
HR 2063,In memory of Thomas Sharpe Wilmeth of Daingerfield.,None,Bryan Hughes,author,84R
HR 2065,Congratulating Grady Jones of Hughes Springs on his 95th birthday.,None,Bryan Hughes,author,84R
HR 2066,Congratulating Gaylon and Jean Moore of Scroggins on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 2067,Congratulating Claude and Mary Cutrell of Daingerfield on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 2071,Congratulating Ed and Anne Watts of Lindale on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 2076,Congratulating Clidell Elliott of Troup on her 100th birthday.,None,Bryan Hughes,author,84R
HR 2079,In memory of Estelle Parker of Pittsburg.,None,Bryan Hughes,author,84R
HR 2080,Congratulating James and Brenda McClenny of Mineola on their 50th wedding anniversary.,None,Bryan Hughes,author,84R
HR 2083,In memory of Doris Bhael Clements of Hideaway.,None,Bryan Hughes,author,84R
HR 2087,In memory of Edward Andrew Bennett Jr. of Holly Lake Ranch.,None,Bryan Hughes,author,84R
HR 2413,Commemorating the 35th anniversary of Young Conservatives of Texas.,None,Bryan Hughes,author,84R
HR 2811,In memory of Albert Edward Baade Jr. of Tyler.,None,Bryan Hughes,author,84R
HR 2812,In memory of James Oscar Dear of Mineola.,None,Bryan Hughes,author,84R
HR 2813,Congratulating Justice Sam Griffith on his retirement from the 12th Court of Appeals.,None,Bryan Hughes,author,84R
HR 2814,Commemorating the 125th anniversary of Texas Heritage National Bank.,None,Bryan Hughes,author,84R
HR 2815,Congratulating Bessie Justiss Cason of Winnsboro on her 100th birthday.,None,Bryan Hughes,author,84R
HR 2816,Congratulating Chris Bookman and Dylan Walker of SnapBrothers Productions on their second consecutive Tongie award.,None,Bryan Hughes,author,84R
HR 2817,Honoring Young Conservatives of Texas on the 35th anniversary of its founding.,None,Bryan Hughes,author,84R
HR 2957,In memory of Albert Edward Baade Jr. of Tyler.,None,Bryan Hughes,author,84R
HR 3207,Congratulating Ray and Marie Davis of Winnsboro on their 65th wedding anniversary.,None,Bryan Hughes,author,84R
HR 3208,Congratulating M. L. and Doris Wood of Lone Star on their 70th wedding anniversary.,None,Bryan Hughes,author,84R
HR 3209,In memory of former State Representative Gayle Ingram of Quitman.,None,Bryan Hughes,author,84R
HR 3210,In memory of Mary Lynn Hunt of Winnsboro.,None,Bryan Hughes,author,84R
