bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
SB 56,"Relating to the creation, administration, powers, duties, operation, financing, and dissolution of the Houston Downtown Management District and the power of certain entities to contract with the district.",20920,Craig Washington,author,712,1640,Sen. Craig Washington,Craig Washington
SCR 5,In memory of Congressman Mickey Leland.,20920,Craig Washington,author,712,1640,Sen. Craig Washington,Craig Washington
SCR 27,Granting Harris County permission to sue the State of Texas and the Texas Department of Criminal Justice.,20920,Craig Washington,author,712,1640,Sen. Craig Washington,Craig Washington
SR 52,Commending all those responsible for the opening of the Charles R. Drew Medical Center.,20920,Craig Washington,author,712,1640,Sen. Craig Washington,Craig Washington
SR 101,In memory of Domonique Parker of Houston.,20920,Craig Washington,author,712,1640,Sen. Craig Washington,Craig Washington
SR 102,Contratulating Senator Eddie Bernice Johnson on her 54th birthday.,20920,Craig Washington,author,712,1640,Sen. Craig Washington,Craig Washington
SCR 24,Congratulating Andre Ware on being the 1989 Heisman Trophy winner.,20920,Craig Washington,coauthor,712,1640,Sen. Craig Washington,Craig Washington
SJR 3,Proposing a constitutional amendment relating to the composition of certain courts and to the election of justices and judges of those courts and certain district courts from single-member districts or divisions.,20920,Craig Washington,coauthor,712,1640,Sen. Craig Washington,Craig Washington
HCR 21,Honoring the Reverend Rozell Harmon.,20920,Craig Washington,sponsor,712,1640,Sen. Craig Washington,Craig Washington
SB 10,"Relating to the creation, administration, powers, duties, operation, financing, and dissolution of the Houston Downtown Management District and the power of certain entities to contract with the district.",20920,Craig Washington,author,711,1640,Sen. Craig Washington,Craig Washington
SR 128,"In memory of Bert Carson Armstead, Jr.",20920,Craig Washington,author,711,1640,Sen. Craig Washington,Craig Washington
SR 188,Congratulating Carolyn McGee on her recent appointment as commander for American Legion Post No. 208 and highly commending her for her most important work in educating the young poeple of our state.,20920,Craig Washington,author,711,1640,Sen. Craig Washington,Craig Washington
SB 76,Relating to the transfer of funds by certain state teaching hospitals and hospital districts and the use of those funds for the Medicaid disproportionate share program and making an appropriation.,20920,Craig Washington,coauthor,711,1640,Sen. Craig Washington,Craig Washington
HB 82,Relating to student center fees charged and collected by Texas Southern University.,20920,Craig Washington,sponsor,711,1640,Sen. Craig Washington,Craig Washington
SB 17,"Relating to state purchasing contracts, state public works contracts, and contractors who are women and who belong to certain disadvantaged minority groups.",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 18,Relating to the compensation of a retired judge assigned as a visiting judge.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 19,Relating to the time limitations applicable to the prosecution of a criminal case.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 20,Relating to corporal punishment in public schools.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 21,Relating to the payment of benefits under personal injury protection insurance coverage.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 22,Relating to the creation of the offense of hate crime and the offense of institutional vandalism; allowing civil action for such crimes and requiring reports of such crimes.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 23,Relating to the repeal of the offense of homosexual conduct.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 24,Relating to the authority of certain counties to engage in community and economic development programs.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 25,Relating to creation and operation of excess health insurance pools for AIDS.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 26,Relating to the expunction of arrest records.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 27,"Relating to discrimination in employment, housing, and public facilities because a person has or is perceived as having AIDS, HIV infection, or AIDS-related complex; providing criminal and civil penalties.",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 157,"Relating to the observance of the birthday of Martin Luther King, Jr., as a state holiday.",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 174,Relating to the qualifications of school bus drivers for hearing impaired students.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 175,Relating to administrative costs of the Texas Commission for the Deaf.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 176,Relating to the prosecution of an appeal or writ of error in a civil case by certain indigent persons.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 177,Relating to certain powers and duties of the Texas Real Estate Commission regarding license revocations.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 468,Relating to the inheritance rights of illegitimate children.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 469,Relating to notice to certain employees of rights to purchase conversion policies.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 470,Relating to minimum standards and premium limits for health insurance conversion policies.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 471,Relating to collection of information concerning health insurance coverage for acquired immune deficiency syndrome and human immunodeficiency virus and requiring coverage under certain circumstances.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 472,Relating to limitations of services and benefits under certain health insurance arrangements on renegotiation or amendment of contracts.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 473,"Relating to disapproval by the State Board of Insurance or the commissioner of insurance of certain policies, contracts, certificates, evidences of coverage, riders, endorsements, and amendments that include exclusionary...",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 474,Relating to minimum requirements for coverage of acquired immune deficiency syndrome and human immunodeficiency virus under certain health insurance.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 475,"Relating to the imposition, administration, collection, and civil and criminal enforcement of a corporate profits tax.",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 476,"Relating to the imposition, collection, administration, and civil and criminal enforcement of a tax on the income of certain resident and nonresident individuals, trusts and estates, and partnerships.",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 616,Relating to the suspension or revocation of the license of a real estate broker or real estate salesman based on an inquiry or disclosure by the licensee relating to whether the previous occupant of real property had...,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 617,Relating to regulation of private process servers; providing penalties.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 618,Relating to insurance coverage for acquired immune deficiency syndrome and human immunodeficiency virus infection.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 649,"Relating to criminal justice policies and programs concerning AIDS and HIV infection, to intentional conduct exposing another to AIDS or HIV infection, and to the testing of persons exposing certain employees to....",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 651,Relating to the employment of school nurses in certain school districts.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 652,Relating to administrative adjudication of parking offenses in certain municipalities.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 753,Relating to the provision of services by podiatrists under the Indigent Health Care and Treatment Act.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 766,Relating to the authority of the Texas Department of Human Services to pay premiums for the purchase of health care coverage for victims of acquired immune deficiency syndrome and human immunodeficiency virus.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 767,Relating to the creation of a metropolitan housing authority in certain counties and the diversion of sales tax revenue from a metropolitan rapid transit authority.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 768,Relating to discrimination because of sexual orientation.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 841,"Relating to the creation, administration, powers, duties, operation, financing, and dissolution of the Houston Downtown Management District and the power of certain entities to contract with the district.",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1177,Relating to alcohol and drug abuse education for public school students and teachers.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1178,Relating to the creation of the offense of cock fighting and the disposition of certain cock-fighting equipment.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1179,Relating to the treatment and care of persons with mental retardation.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1180,Relating to requesting a deferral of certain proceedings to complete a driving safety course.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1181,Relating to compulsory school attendance and school discipline management.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1182,Relating to parole eligibility.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1183,Relating to public school courses in American Sign Language.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1184,Relating to the maximum tax rate that may be adopted by certain emergency services districts.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1185,Relating to dismissal of certain misdemeanor traffic offenses on completion of a driving safety course.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1186,Relating to the adoption and utilization by a home-rule municipality of administrative procedures for the destruction of animals.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1187,Relating to the appointment of deputy police and fire chiefs in certain municipalities.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1397,Relating to inquests and autopsies regarding the body of a prospective organ donor.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1398,Relating to the Public Utility Regulatory Act and transmission services available to qualifying facilities.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1554,Relating to electric utilities having excess capacity.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1716,Relating to coverage of certain condominiums under homeowners insurance.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1717,Relating to the appointment of hearing officers for criminal and mental health cases in certain courts.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1736,Relating to criminal trespass in a health care facility; providing penalties.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1737,Relating to the provision of educational materials on AIDS and HIV to persons applying for a marriage license or declaring an informal marriage and to the authority of the Texas Department of Health ....,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1738,"Relating to the authority of certain counties to establish a county facilities corporation to finance projects, by the issuance of bonds or other methods, for the benefit of the counties.",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1739,Relating to the licensing and regulation of special care facilities; providing penalties.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1825,Relating to persons who are authorized to conduct marriage ceremonies.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SB 1853,Relating to the offense of retaliation committed because a person reported a crime.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SCR 17,"Granting Gary Shepherd Co., Inc. permission to sue the State of Texas and Texas A & M University.",20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SCR 81,Establishing the Advisory Committee on the Mental Health Care of Deaf or Hearing Impaired Adults and Children to the Commissioner of Mental Health and Mental Retardation.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SCR 118,Honoring Cebron and Ruth Higgins.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SCR 127,Granting Randall Adams permission to sue the State of Texas.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SCR 159,Establishing a special interim task force to study the Mentally Retarded Persons Act.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SCR 175,Requesting the lieutenant governor and speaker to reestablish the Transition Services Task Force.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SJR 33,Proposing a constitutional amendment relating to the redistricting of judicial districts in certain counties.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SJR 38,Proposing a constitutional amendment relating to the composition of certain courts and to the election of justices and judges of those courts and certain district courts from single-member districts or divisions.,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
SJR 48,Proposing a constitutional amendment to raise the maximum property tax rate that may be adopted by certain emergency services districts and to provide for the levy of the tax by the district or the . . .,20920,Craig Washington,author,71R,1640,Sen. Craig Washington,Craig Washington
