bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 621,Relating to the termination of a volunteer deputy registrar appointment.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 622,Relating to verification of a voter's registration on offering to vote.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 653,Relating to the prosecution of money laundering involving the proceeds of the offense of possession of a gambling device or gambling equipment or paraphernalia.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 716,Relating to the certification of certain peace officers to enforce commercial motor vehicle safety standards.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 806,Relating to proof of eligibility for an exemption from ad valorem taxation of the residence homestead of a person.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 812,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education; making an appropriation.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 863,Relating to a supplemental payment for retirees of the Teacher Retirement System of Texas and the unfunded actuarial liabilities allowed under that system.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1158,Relating to the use of money received by a nonprofit organization to implement a supplemental environmental project.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1241,Relating to student loan repayment assistance for certain mental health professionals.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1298,Relating to required state contributions to the Teacher Retirement System of Texas.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1420,Relating to the practice of therapeutic optometry.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1422,Relating to the restoration of expired eminent domain authority of certain rural rail transportation districts.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1424,Relating to increasing penalties for defendants convicted of the manufacture or delivery of certain controlled substances.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1467,Relating to authorizing the issuance of revenue bonds for a classroom building at Texas A&M University--Kingsville.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1580,Relating to a court reporter for the county court at law in Kleberg County.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1765,Relating to the Texas Education Agency developing a strategic plan to increase enrollment in state prekindergarten programs.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1772,"Relating to the authority of the governing body of a taxing unit to exempt from ad valorem taxation mineral interests owned by nonprofit corporations organized for the exclusive purpose of generating income for certain charitable nonprofit corporations through the ownership, lease, and management of real property.",20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1780,Relating to a cost-of-living adjustment applicable to certain benefits paid by the Teacher Retirement System of Texas.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1791,Relating to the annexation of county roads.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 1928,Relating to franchise tax and insurance premium tax credits for investment in certain communities; imposing a monetary penalty; authorizing fees.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 2119,"Relating to charitable organizations, including charitable organizations that may conduct prescribed burning.",20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 2188,Relating to the accrual of interest on lump-sum payments made to certain retirees who have resumed employment within the Texas Municipal Retirement System.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 2334,Relating to the deposit of certain fees and penalties from programs administered by the Department of Agriculture.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 2544,Relating to adverse possession of real property by a cotenant heir against other cotenant heirs.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 2607,Relating to treatment under the school finance system for certain school districts of maintenance and operations revenue in excess of the local share requirement.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 2678,Relating to the establishment of an online information and application system for state and local incentives for economic development purposes.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 2806,Relating to the prosecution of and increasing the punishment for the offense of unlawful smuggling or concealment of persons; creating an offense.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 2888,Relating to the use of a county early voting polling place by a political subdivision.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 2894,Relating to the election of certain county bail bond board members.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 3100,Relating to the accrual of interest on annuity and other payments made to certain retirees who have resumed employment within the Texas Municipal Retirement System.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 3141,Relating to the appeal of decisions by the Texas Department of Insurance regarding issuance of certain certificates of compliance under the Texas Windstorm Insurance Association Act.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 3142,Relating to Department of Agriculture fiscal matters; making appropriations.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
HB 3143,Relating to the issuance of specialty license plates for persons who served in the United States armed services as an Explosive Ordnance Disposal technician or specialist.,20247,J. Lozano,author,84R,2065,Rep. J. M. Lozano,J.. Lozano
