bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 689,Relating to required workers' compensation insurance coverage for building and construction contractors.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 690,Relating to injury and occupational disease reporting requirements for employers who do not obtain or otherwise provide workers' compensation insurance coverage; providing an administrative violation.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 691,Relating to the regulation of automotive wrecking and salvage yards in certain counties; increasing the civil penalty.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 786,Relating to the right of a public employee to express breast milk in the workplace.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 993,Relating to employee caseload standards for child and adult protective services and child-care licensing services and call processing standards for certain of those services.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 1239,Relating to the provision of accounting statements by mortgage servicers for certain loans secured by a lien on residential real property.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 1240,Relating to the age of criminal responsibility and to certain substantive and procedural matters related to that age.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 1516,Relating to the bill of costs provided to a defendant before the costs are payable.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 1788,"Relating to the regulation of salvage vehicle dealers, salvage pool operators, and salvage vehicle rebuilders; expanding the applicability of an occupational license.",62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 1800,"Relating to regulation of public nuisance, aggressive, and dangerous dogs; authorizing fees and creating offenses.",62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 2279,Relating to child and adolescent interaction education and training for certain peace and reserve law enforcement officers.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
HB 2284,Relating to the revocation of certain water utilities' certificate of public convenience and necessity for major rules violations.,62108,Armando Walle,author,84R,4930,Rep. Armando Walle,Armando Walle
