bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 295,Relating to permitting an encumbrance to be fixed on a homestead for certain extensions of credit; providing a civil penalty.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 901,Relating to the board of directors of the Hopkins County Hospital District.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 993,Relating to loans guaranteed by the Young Farmer Loan Guarantee Program.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 1142,Relating to the determination of the inmate population of a county jail and to the effect of that determination on the further confinement of inmates in that jail.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 1143,Relating to the creation of the County Court at Law of Lamar County.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 1484,"Relating to the creation, administration, powers, duties, operation, and financing of the Gober Municipal Utility District.",20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 1891,Relating to the Lamar County Juvenile Board.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 2011,Relating to the promotion of Texas agricultural products and the sale of wine; creating a farm winery permit; imposing a tax on the sale of wine; providing penalties.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 2066,Relating to the powers of the Hopkins County Hospital District.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 2499,Relating to the family farm and ranch finance program.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 2669,Relating to the appraisal for ad valorem tax purposes of land that does not have any valuable use because of a restriction imposed by a governmental entity.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HB 2891,Relating to the handling and testing of certain animals; providing a penalty.,20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
HCR 91,"Designating February 19, 1997, as Paris-Lamar County Day at the Capitol.",20841,Pete Patterson,author,75R,4070,Rep. Pete Patterson,Pete Patterson
