bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
SB 77,Relating to the authority of certain state financial regulatory agencies to enforce laws pertaining to certain institutions and loan and securities transactions that they regulate; providing administrative penalties.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 100,Relating to tax and regulatory relief as incentives for the production of certain gas that is difficult or expensive to produce and relating to a reduced oil production tax rate for oil from certain enhanced recovery projects.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 241,Relating to contributions to and benefits from the Judicial Retirement System of Texas Plan Two.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 347,Relating to advertising by a mixed beverage permittee.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 348,"Relating to the control of certain airports, air navigation facilities, and airport hazard areas.",18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 382,Relating to the organization and operation of nonprofit corporations.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 389,Relating to the process under which state agencies and other entities are periodically reviewed under the Texas Sunset Act.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 390,Relating to the continuation of the Texas Workers' Compensation Insurance Facility.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 412,Relating to components of net income used in establishing rates of a gas utility.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 413,"Relating to the regulation of real estate brokers, salesmen, and inspectors.",18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 521,Relating to the requirement for a muzzleloader hunting stamp; providing a penalty.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 522,Relating to the definition of gambling device; providing an exclusion of contrivances that are designed for amusement purposes.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 550,Relating to the operation of the state lottery; creating the State Lottery Commission.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 571,Relating to the residency and citizenship qualifications for holding a racetrack license under the Texas Racing Act.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
SB 572,Relating to the creation of municipal courts of record in the City of Hurst.,18031,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
