bill_name,caption,filer_id,filer_name,function,session
HR 47,Paying tribute to the life of Senator Robert (Bob) Vale.,20261,Gregory Luna,author,724
HR 63,Paying tribute to the life of Justice Rudy Esquivel.,20261,Gregory Luna,author,724
HR 112,Commending the Honorable Gibson D. (Gib) Lewis on his long and distinguished tenure as speaker of the Texas House of Representatives and extending sincere appreciation to him for his many years of outstanding service on behalf of the legislature and the citizens of Texas.,20261,Gregory Luna,coauthor,724
HB 14,Relating to the deferral of the final disposition of certain criminal complaints.,20261,Gregory Luna,author,723
HR 57,Commending Dora Salinas.,20261,Gregory Luna,author,723
HCR 12,Honoring and recognizing Ignacio Zaragoza and Rafaela Zaragoza for their contribution to history.,20261,Gregory Luna,coauthor,723
HB 26,Relating to transition planning and services for special education students.,20261,Gregory Luna,author,722
HB 27,Relating to a challenge to a juror in a civil or criminal case on the basis that the juror is bilingual.,20261,Gregory Luna,author,722
HB 64,Relating to transition planning and services for special education students.,20261,Gregory Luna,author,721
HB 183,Relating to a challenge to a juror in a civil or criminal case on the basis that the juror is bilingual.,20261,Gregory Luna,author,721
HCR 21,Commending James R. Vasquez on his contributions to the field of public education.,20261,Gregory Luna,author,721
HR 285,In memory of Frank Sardo.,20261,Gregory Luna,author,721
HB 237,Relating to prohibiting certain water wells.,20261,Gregory Luna,coauthor,721
HCR 31,Encouraging the attorney general of Texas to settle the case of LULAC v. Mattox by adopting a plan for the election of district judges.,20261,Gregory Luna,coauthor,721
HR 253,In memory of Representative Larry Q. Evans.,20261,Gregory Luna,coauthor,721
HR 295,In memory of Velma Jones and Ovid Jones.,20261,Gregory Luna,coauthor,721
HB 265,Relating to the establishment of a conditional grant program for certain students enrolled in public institutions of higher education.,20261,Gregory Luna,author,72R
HB 266,Relating to the determination of average daily attendance under the Foundation School Program.,20261,Gregory Luna,author,72R
HB 267,Relating to the recovery of attorney's fees in certain earnest money contract actions.,20261,Gregory Luna,author,72R
HB 304,Relating to deductions from the salaries of school district employees for dues to professional organizations.,20261,Gregory Luna,author,72R
HB 387,Relating to the number of days of instruction in a school year and the salary schedule for certain school district employees.,20261,Gregory Luna,author,72R
