bill_name,caption,filer_id,filer_name,function,session
HR 112,Commending the Honorable Gibson D. (Gib) Lewis on his long and distinguished tenure as speaker of the Texas House of Representatives and extending sincere appreciation to him for his many years of outstanding service on behalf of the legislature and the citizens of Texas.,21009,Dan Shelley,coauthor,724
HR 16,"Urging and requesting the Federal Energy Regulatory Commission to eliminate the requirement for including ""at risk"" conditions in new pipeline construction certificates from the proposed pipeline regulations.",21009,Dan Shelley,author,722
HB 21,Relating to waste tire recycling fees.,21009,Dan Shelley,author,721
HB 22,Relating to the declaration of an LP gas emergency temporarily suspending certain transportation requirements.,21009,Dan Shelley,author,721
HR 198,In memory of Fred Hartman.,21009,Dan Shelley,author,721
HR 245,Congratulating the Honorable Bill Arnold on the occasion of his 65th birthday.,21009,Dan Shelley,author,721
HB 132,Relating to the declaration of an LP gas emergency temporarily suspending certain transportation requirements.,21009,Dan Shelley,author,72R
HB 133,Relating to a prohibition on the allocation of admissions to the institutional division of the Texas Department of Criminal Justice and the duty of the division to accept convicted felons.,21009,Dan Shelley,author,72R
HB 173,Relating to essential need driver's licenses.,21009,Dan Shelley,author,72R
HB 522,Relating to requiring a defendant convicted of a misdemeanor offense to surrender the defendant's driver's license or license plates as punishment for the offense.,21009,Dan Shelley,author,72R
HB 644,Relating to the issuance of certain permits by the Texas Water Commission.,21009,Dan Shelley,author,72R
HB 645,"Relating to the regulation of pawnshops; providing for the repeal of Subsection (c) of Section 121 of Chapter 780 Acts of the 71st Legislature, Regular Session.",21009,Dan Shelley,author,72R
HB 646,Relating to the use or maintenance of certain places for acts of public lewdness as a public or common nuisance.,21009,Dan Shelley,author,72R
HB 744,Relating to the grievance procedure under municipal civil service in certain municipalities.,21009,Dan Shelley,author,72R
HB 762,Relating to the eligibility of a student with dyslexia to participate in extracurricular activities.,21009,Dan Shelley,author,72R
HB 763,"Relating to the issuance of a permit for a hazardous waste processing, storage, or disposal facility.",21009,Dan Shelley,author,72R
HB 764,"Relating to the prevention of, and the damage, cleanup, costs, and liability from spills or discharges which threaten waters in the state; providing for adequate response to spills of oil and other hazardous substances; levying a tax on crude oil; establishing a trust fund for spills and discharges; amending licensing requirements for pilots in state waters; and providing for civil and criminal penalties.",21009,Dan Shelley,author,72R
HB 847,Relating to a waste tire recycling program; imposing administrative and civil penalties.,21009,Dan Shelley,author,72R
HB 1107,Relating to imposition of standby fees by certain water districts.,21009,Dan Shelley,author,72R
HB 1353,Relating to the municipal annexation of certain subdivisions.,21009,Dan Shelley,author,72R
HB 1500,Relating to the eligibility of real property for appraisal as open-space land and the additional tax imposed upon a change in use of open space or agricultural use land.,21009,Dan Shelley,author,72R
HB 1699,Relating to the authority of commissioners courts to review matters in the unincorporated areas of counties.,21009,Dan Shelley,author,72R
HB 1723,Relating to the warning label to be affixed to all wines produced or bottled in the State of California.,21009,Dan Shelley,author,72R
HB 1779,Relating to the authority of the Inverness Forest Improvement District to levy and collect a maintenance tax and to continue in operation after the district's territory is annexed.,21009,Dan Shelley,author,72R
HB 2226,Relating to the appointment of hearing officers for criminal and mental health cases in certain courts.,21009,Dan Shelley,author,72R
HB 2663,Relating to excavation operations that may damage underground facilities; imposing civil penalties.,21009,Dan Shelley,author,72R
HB 2664,Relating to the jurisdiction of a justice court over a child who engages in certain conduct indicating a need for supervision.,21009,Dan Shelley,author,72R
HB 2665,Relating to filing of lawsuits by and against the Texas Low-Level Radioactive Waste Disposal Authority and the selection of and submittal of a license application for a disposal site by the Texas Low-Level Radioactive Waste Disposal Authority and the review of the application by the Texas Department of Health.,21009,Dan Shelley,author,72R
HR 931,Congratulating the Reverend Father John Robert Feidler on the occasion of the 35th anniversary of his ordination.,21009,Dan Shelley,author,72R
HR 973,Congratulating Suzanne Lawrence on her successful reign as Miss Texas 1990.,21009,Dan Shelley,author,72R
HB 27,"Relating to drug-free zones and to the imposition of penalties for the delivery, manufacture, or possession with the intent to deliver or manufacture a controlled substance in drug-free zones.",21009,Dan Shelley,coauthor,72R
HB 30,Relating to exempting from ad valorem taxation certain property of organizations of members or veterans of the armed forces.,21009,Dan Shelley,coauthor,72R
HB 124,"Relating to the manner in which maximum capacity is established or increased for units in the institutional division of the Texas Department of Criminal Justice, to the manner in which the systemwide capacity of the institutional division is increased, and to the housing of inmates in the institutional division.",21009,Dan Shelley,coauthor,72R
HB 257,Relating to the authority of certain counties to regulate alarm systems.,21009,Dan Shelley,coauthor,72R
HB 523,Relating to a defendant's surrender of a driver's license or license plates to a justice of the peace in lieu of being jailed for failing to pay fines and costs in a criminal case.,21009,Dan Shelley,coauthor,72R
HB 761,"Relating to ethics and accountability in state government, to the composition, powers, and duties of the State Ethics Commission, to expenditures made to influence legislation or administrative action, to the filing of personal financial statements, to the receipt of certain compensation, and to political contributions and expenditures; making an appropriation; and providing civil and criminal penalties.",21009,Dan Shelley,coauthor,72R
HB 1868,Relating to a binding referendum conducted by a mass transit authority.,21009,Dan Shelley,coauthor,72R
HB 2317,Relating to discovery allowables for gas wells.,21009,Dan Shelley,coauthor,72R
SB 141,Relating to the authority of a justice court to waive the requirement that a marriage ceremony may not take place sooner than 72 hours after the issuance of a marriage license.,21009,Dan Shelley,sponsor,72R
SB 389,Relating to the regulation of tow trucks; providing penalties.,21009,Dan Shelley,sponsor,72R
SB 955,Relating to grievance procedures under the municipal civil service act in certain cities; and declaring an emergency.,21009,Dan Shelley,sponsor,72R
SB 980,Relating to estimated reclamation bond amounts for surface mining permits.,21009,Dan Shelley,sponsor,72R
SB 1037,Relating to the jurisdiction of a justice court over a child who engages in certain conduct indicating a need for supervision.,21009,Dan Shelley,sponsor,72R
SB 1139,Relating to the creation of metropolitan rapid transit authorities.,21009,Dan Shelley,sponsor,72R
HR 4,Honoring Dr. Joe Airola.,21009,Dan Shelley,author,715
HR 17,Honoring the Baytown Refinery on its 70th anniversary.,21009,Dan Shelley,author,715
HR 151,Honoring Jane W. Turner.,21009,Dan Shelley,author,715
HR 122,Commending Roy A. Baze.,21009,Dan Shelley,coauthor,715
HR 127,Honoring Barbara Bush.,21009,Dan Shelley,coauthor,715
HR 11,"In memory of Jack M. Fields, Sr.",21009,Dan Shelley,author,714
HR 59,Honoring Sergeant A. R. Liles of the Baytown Police Department.,21009,Dan Shelley,author,714
HR 64,"Congratulating Blaine Lemons, the 1990-91 Masked Rider of Texas Tech University.",21009,Dan Shelley,coauthor,714
HR 141,Congratulating the A&M Consolidated High School girls' basketball team.,21009,Dan Shelley,coauthor,714
HCR 8,"Granting Glenn H. Johnson, John Neale and Roberto Pensotti permission to sue the State of Texas and the Parks and Wildlife Department.",21009,Dan Shelley,author,711
