bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HCR 5,Honoring the life of Viola Pitts of Fort Worth.,13756,Glenn Lewis,author,784,3605,Rep. Glenn Lewis,Glenn Lewis
HCR 15,Honoring the life of Dorothy Ruth Thompson of Fort Worth.,13756,Glenn Lewis,author,784,3605,Rep. Glenn Lewis,Glenn Lewis
HR 10,Honoring Dr. Mary L. Thomas of Austin for her dedication to education in Texas.,13756,Glenn Lewis,author,784,3605,Rep. Glenn Lewis,Glenn Lewis
HCR 19,"Recognizing October 25, 2003, as Convoy of Hope Day.",13756,Glenn Lewis,author,783,3605,Rep. Glenn Lewis,Glenn Lewis
HCR 20,In memory of Dovie Jean Webber of Fort Worth.,13756,Glenn Lewis,author,783,3605,Rep. Glenn Lewis,Glenn Lewis
HCR 21,Honoring the life of Nadine Lois Spencer Cary of Fort Worth.,13756,Glenn Lewis,author,783,3605,Rep. Glenn Lewis,Glenn Lewis
HCR 22,Recognizing the creation of the Hazel Harvey Peace Professorship in children's library services at the University of North Texas.,13756,Glenn Lewis,author,783,3605,Rep. Glenn Lewis,Glenn Lewis
HB 42,"Relating to the redistricting of congressional districts and the creation, function, and duties of the Texas Congressional Redistricting Commission.",13756,Glenn Lewis,author,783,3605,Rep. Glenn Lewis,Glenn Lewis
HCR 5,In memory of Dovie Jean Webber of Fort Worth.,13756,Glenn Lewis,author,782,3605,Rep. Glenn Lewis,Glenn Lewis
HR 43,In memory of Dale Elizabeth Willis of Fort Worth.,13756,Glenn Lewis,author,782,3605,Rep. Glenn Lewis,Glenn Lewis
HR 202,In memory of Dovie Jean Webber of Fort Worth.,13756,Glenn Lewis,author,782,3605,Rep. Glenn Lewis,Glenn Lewis
HR 203,Honoring the life of Nadine Lois Spencer Cary of Fort Worth.,13756,Glenn Lewis,author,782,3605,Rep. Glenn Lewis,Glenn Lewis
HCR 5,In memory of Gregory Wayne Spencer of Fort Worth.,13756,Glenn Lewis,author,781,3605,Rep. Glenn Lewis,Glenn Lewis
HR 24,Requesting that the State Preservation Board place a bust of the Honorable Doyle Willis in the extension wing of the Capitol.,13756,Glenn Lewis,author,781,3605,Rep. Glenn Lewis,Glenn Lewis
HB 507,Relating to the use of designated lanes of certain highways.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 522,Relating to the allowable operating expenses of certain 9-1-1 emergency communication districts.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 582,Relating to discipline of public school students.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 583,Relating to the method of selecting and to terms of trustees of independent school districts.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 584,Relating to the transfer of an area from the extraterritorial jurisdiction of one general-law municipality to that of another general-law municipality and to the municipal annexation of the area.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 625,Relating to equal access to places of public accommodation.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 671,Relating to the requirements for certain alcoholic beverage licenses.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 686,Relating to continuing education requirements for certain county commissioners.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 687,Relating to continuing education requirements for certain court clerks.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1031,Relating to the release of a criminal defendant on partial bail and to the procedures governing a cash bond.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1108,Relating to emergency services districts.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1142,Relating to certain diagnostic tests and other care required to be provided by a health benefit plan.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1143,Relating to the application of the sales tax to services for repairing and remodeling certain commercial properties.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1144,Relating to property in the custody of a pawnbroker; providing criminal penalties.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1208,Relating to the mitigation of traffic congestion on highways; providing penalties.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1716,Relating to conflicts of interest of certain local public officials engaged in the practice of law.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1717,Relating to the compensation of district judges who preside over certain proceedings.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1829,Relating to the effect of tax increment financing by certain taxing units in the calculation of ad valorem tax rates for those taxing units.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 1830,Relating to county authority to regulate the placement of water wells in unincorporated areas of the county; providing a penalty.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 2037,Relating to retirement eligibility and benefits for law enforcement or custodial officers under the Employees Retirement System of Texas.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 2038,Relating to entrance examinations for beginning positions in the fire and police departments of certain municipalities.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 2592,Relating to the compensation of certain judges who preside over certain proceedings.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 2625,Relating to requiring the corroboration of certain testimony in a criminal case involving controlled substances.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 2927,Relating to the implementation of a project for reintegration of offenders into the labor force.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 2928,Relating to the composition and operations of parole panels.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 2929,Relating to the assessment of the mental health of certain newly confined or imprisoned persons.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 2930,Relating to the confidentiality of and access to certain personal information contained in instruments recorded with a county clerk.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 2931,Relating to the administration and finances of counties and certain other entities.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 3073,Relating to collaboration between criminal justice agencies to ensure the success of supervision programs.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 3423,Relating to the ad valorem tax appraisal of qualified timber land.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 3424,Relating to the qualification for appraisal and the appraisal of qualified restricted-use timber land.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 3425,Relating to an intercollegiate athletics fee at Prairie View A&M University.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 3426,Relating to emergency services districts.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
HB 3427,Relating to the conversion of all rural fire prevention districts to emergency services districts.,13756,Glenn Lewis,author,78R,3605,Rep. Glenn Lewis,Glenn Lewis
