bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
SB 252,Relating to interstate banking and branching in Texas.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 304,Relating to the designation of certain highways as the Presidential Corridor.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 318,"Relating to designation of United States Highway 290 in Lee County as the Henry G. ""Bud"" Lehman Highway.",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 387,Relating to authorizing certain counties to maintain a branch courthouse outside the county seat and permitting certain governmental entities to conduct certain functions at that facility.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 388,Relating to the applicability of the open records law to certain incarcerated individuals.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 392,Relating to contingency longevity pay for Texas Youth Commission employees in hazardous duty positions.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 504,Relating to appointing and licensing of officers by the Commission on Law Enforcement Officer Standards and Education; providing a penalty.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 505,Relating to full tuition exemption and partial lodging and board fees exemption for Texas National Guard/ROTC students.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 552,Relating to the establishment of a reeducation program for certain registered nurses.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 573,"Relating to children and family issues, including education and health and human services and juvenile justice issues; providing penalties.",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 574,"Relating to children and family issues, including education and health and human services and juvenile justice issues; providing penalties.",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 841,Relating to waste tire recycling fees on certain agricultural equipment tires.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 842,Relating to the preservation of property rights in condemnation proceedings and uniformity in assessment of market value.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 937,Relating to an increase in the student health center fee at The Texas A&M University System institutions.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 972,Relating to the prohibition of certain dental referral services; providing a penalty.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1018,Relating to a cemetery on land owned by The Texas A&M University System.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1071,Relating to providing fairness and choice to patients and providers under managed care health benefit plans; providing penalties.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1072,"Relating to participation and credit in, contributions to, and benefits and administration of the Texas Municipal Retirement System.",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1185,Relating to the inclusion of a psychologist on the medical advisory committee appointed by the Texas Workers' Compensation Commission.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1186,"Relating to appeals from interlocutory orders of a district court, county court at law, or county court.",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1187,Relating to the apportionment of taxable capital and taxable earned surplus to the state.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1188,"Relating to providing immunity from civil suits to persons who communicate, orally or in writing, to the pardons and paroles division of the Texas Department of Criminal Justice.",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1470,Relating to intellectual property rights and publications of the Texas Department of Transportation.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1471,Relating to residential construction liability.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1515,Relating to terms of courts and grand juries in Williamson County.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1541,Relating to bonds issued by certain public institutions of higher education in this state.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1542,Relating to the regulation of private investigators and private security agencies; creating a criminal penalty.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1571,Relating to the compensation of a fiduciary serving as independent executor or independent administrator of an estate.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1574,Relating to the requirement of notice for temporary restraining orders.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1578,Relating to the compensation of a corporate fiduciary serving as trustee of a guardianship management trust.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1580,Relating to area agencies on aging and the coordination of their planning and services within health and human services regions.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1581,Relating to the recovery of attorney's fees in certain proceedings under the Uniform Declaratory Judgment Act.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1582,Relating to creating the offense of obstruction of justice and the imposition of criminal penalties.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1651,Relating to debit cards provided to students of public institutions of higher education.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SB 1698,"Relating to the creation of the office of district attorney for the 278th Judicial District in Grimes County, to the responsibilities of the Grimes County Attorney, and to the abolition of the jurisdiction of the district attorney for the 12th Judicial District in Grimes County.",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SCR 47,Commending the Windham School System on 25 years of excellent service to the State of Texas.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SCR 134,Congratulating the citizens of Washington County.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SCR 140,"Designating the week beginning November 5, 1995, as ""Texas Women Veterans Recognition Week.""",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 150,Recognizing the Texas Agricultural Lifetime Leadership Program.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 171,Congratulating Michael Forest Kent of Bryan on achieving the rank of Eagle Scout.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 172,Congratulating Mr. and Mrs. Berlin Huntsman of Lovelady on the occasion of their 65th wedding anniversary.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 173,Congratulating Mr. and Mrs. Varreece Berry on the occasion of their 50th wedding anniversary.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 174,Congratulating the Reverend W. D. Taylor of Centerville on the occasion of his 100th birthday.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 175,Commending Rafael Salinas for his contributions to the City of Navasota.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 235,Commending Vivian Cooper for her service to the Bryan Independent School District.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 236,Congratulating the members of the Edmiston family of Crockett for their contributions to their community.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 237,Congratulating the Madisonville Meteor on the occasion of its 100th anniversary.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 238,Recognizing Ronnie Starkey for his recent selection as the 1994 Fireman of the Year by the Hearne Volunteer Fire Department.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 239,In memory of Joe Robinson Barron of Bryan.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 240,In memory of Fannie Belle Grant Isbell of Bryan and Navasota.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 241,"In memory of B. L. Seely, Jr., of Teague.",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 242,In memory of David Sepmoree of Crockett.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 243,In memory of Allister M. Waldrop of Bryan.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 244,Congratulating Clarence Charlton on the occasion of his 90th birthday.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 245,Congratulating Nettie Nichols of Crockett on the occasion of her 100th birthday.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 246,Congratulating Mr. and Mrs. George Scott of Bryan on the occasion of their 75th wedding anniversary.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 247,Congratulating Mildred Sullivan of Bryan-College Station on the occasion of her 105th birthday.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 248,Congratulating Mr. and Mrs. Roland Crenshaw of College Station on the occasion of their 50th wedding anniversary.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 249,Congratulating Mr. and Mrs. C. D. Rawls of Crockett on the occasion of their 50th wedding anniversary.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 253,Recognizing Leslie Mae Washington Hill on being honored as the Outstanding Woman of the Year in the City of Taylor.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 254,"Proclaiming February 21, 1995, Corsicana Day.",20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
SR 285,Commending Charley Shandera for his dedication to the criminal justice system.,20867,Jim Turner,author,74R,1590,Sen. Jim Turner,Jim Turner
