bill_name,caption,filer_id,filer_name,function,session
HCR 34,"Recognizing May 4, 2006, as the National Day of Prayer in Texas.",24709,Elvira Reyna,author,793
HB 73,Relating to public financing of the public education employee retirement system and certain retirement benefits; making an appropriation.,24709,Elvira Reyna,coauthor,793
HB 152,Relating to authorizing the governing body of a school district to establish for purposes of ad valorem taxation by the district a limitation on increases in the appraised value of real property in the district that is less than 10 percent but not less than five percent.,24709,Elvira Reyna,coauthor,793
HJR 15,Proposing a constitutional amendment requiring the state to pay at least 50 percent of the cost of maintaining and operating the public school system and prohibiting the comptroller from certifying legislation containing an appropriation unless the requirement is met.,24709,Elvira Reyna,coauthor,793
HR 336,Commemorating the 150th anniversary of the Dallas city charter.,24709,Elvira Reyna,coauthor,793
HB 16,Relating to limits on the use of the power of eminent domain.,24709,Elvira Reyna,coauthor,792
HB 53,"Relating to property tax relief, health insurance for public school teachers, and public school textbooks.",24709,Elvira Reyna,coauthor,792
HJR 19,Proposing a constitutional amendment to restrict the state or a political subdivision from taking private property for the primary purpose of economic development or to benefit a particular class of identifiable individuals.,24709,Elvira Reyna,coauthor,791
HB 87,Relating to the authority of a municipality to alter speed limits in an urban district within the municipality.,24709,Elvira Reyna,author,79R
HB 150,Relating to the eligibility of a person to be appointed to serve on certain civil service commissions.,24709,Elvira Reyna,author,79R
HB 581,Relating to the punishment for the offense of stealing or receiving a stolen check or similar sight order.,24709,Elvira Reyna,author,79R
HB 582,"Relating to the prosecution of the offense of taking or attempting to take a stun gun from a peace officer, parole officer, or community supervision and corrections department officer.",24709,Elvira Reyna,author,79R
HB 982,Relating to posting a sign warning restaurant or bar employees against fraudulent use or possession of identifying information; providing a criminal penalty.,24709,Elvira Reyna,author,79R
HB 983,Relating to a parenting and paternity awareness component of the high school health curriculum.,24709,Elvira Reyna,author,79R
HB 984,Relating to the care of elementary and secondary school students with diabetes.,24709,Elvira Reyna,author,79R
HB 1249,Relating to criminal punishment for aggressive driving that results in the death of a person.,24709,Elvira Reyna,author,79R
HB 1724,Relating to the artificial lowering of the sales price of certain tangible personal property; providing penalties.,24709,Elvira Reyna,author,79R
HB 2229,Relating to the automatic renewal of contracts for security services.,24709,Elvira Reyna,author,79R
HB 2230,Relating to fees paid by persons 65 years of age or older for certain hunting and fishing privileges.,24709,Elvira Reyna,author,79R
HB 2231,Relating to the payment of child support to an individual with actual primary possession of the child.,24709,Elvira Reyna,author,79R
HB 6,Relating to protective services; providing penalties.,24709,Elvira Reyna,author,79R
HB 180,Relating to appropriations to The Texas A&M University System and to Texas A&M University--Kingsville in connection with the Irma Rangel School of Pharmacy.,24709,Elvira Reyna,author,79R
HB 257,Relating to exempting textbooks for university and college courses from the sales tax.,24709,Elvira Reyna,author,79R
HB 304,Relating to conditions of employment for police officers employed by certain municipalities.,24709,Elvira Reyna,author,79R
HB 920,Relating to protective and guardianship services for elderly and disabled persons.,24709,Elvira Reyna,author,79R
HB 1029,Relating to approval procedures of institutional review boards for certain clinical trials.,24709,Elvira Reyna,author,79R
HB 1645,Relating to the designation of United States Highway 80 in this state as the World War II Veterans Memorial Highway.,24709,Elvira Reyna,author,79R
HR 2091,Honoring the staff of the House Research Organization.,24709,Elvira Reyna,author,79R
HB 4,Relating to the use of technology by public schools.,24709,Elvira Reyna,coauthor,79R
HB 470,"Relating to local delivery of aging, disability, behavioral health, and mental retardation services.",24709,Elvira Reyna,coauthor,79R
HB 692,Relating to the punishment for and certain civil consequences of committing the offense of prostitution.,24709,Elvira Reyna,coauthor,79R
HB 790,Relating to the conduct of newborn screening by the Department of State Health Services.,24709,Elvira Reyna,coauthor,79R
HB 864,Relating to the regulation of the cloning of human beings; providing penalties.,24709,Elvira Reyna,coauthor,79R
HB 894,Relating to produce samples at municipally owned farmers' markets.,24709,Elvira Reyna,coauthor,79R
HB 1706,Relating to requiring a voter to present proof of identification.,24709,Elvira Reyna,coauthor,79R
HB 1771,Relating to the Medicaid managed care delivery system.,24709,Elvira Reyna,coauthor,79R
HB 2061,"Relating to the right of health care facilities, health insurers, and health care providers to object to providing or participating in the provision of certain procedures.",24709,Elvira Reyna,coauthor,79R
HB 2997,Relating to the reporting of abortion; creating an offense.,24709,Elvira Reyna,coauthor,79R
HB 3305,Relating to coercing a woman to have an abortion and parental notification of abortion; creating offenses.,24709,Elvira Reyna,coauthor,79R
HCR 36,"Giving legislative authorization to a Vietnam War monument for the Capitol grounds, subject to state law and rules of the State Preservation Board.",24709,Elvira Reyna,coauthor,79R
HCR 89,In memory of President Ronald Wilson Reagan.,24709,Elvira Reyna,coauthor,79R
HCR 208,"Encouraging the board of regents of Texas Southern University to name a building, an outdoor plaza, or an interior space of honor on the campus after the Honorable Joe E. Moreno.",24709,Elvira Reyna,coauthor,79R
SB 56,Relating to requiring notice before the amount of bail set in certain cases is reduced.,24709,Elvira Reyna,sponsor,79R
SB 658,Relating to the scheduling of certain University Interscholastic League competitions.,24709,Elvira Reyna,sponsor,79R
SB 1772,Relating to the validation and confirmation of the boundaries and acts of Dallas County Water Control and Improvement District No. 6.,24709,Elvira Reyna,sponsor,79R
