bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 6,Relating to venue for certain civil actions.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 354,Relating to insurance for a charitable organization.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 596,Relating to exempting sales by university and college student organizations from the state sales tax.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 719,Relating to the representation of a person before an executive state agency by a member of the legislature.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 810,Relating to the appointment of appellate justices and judges and to retention elections for those justices and judges.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 811,"Relating to the nonpartisan election of district judges, to the retention or rejection of district judges, and to the creation of certain judicial districts.",21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 812,Relating to procedures before administrative agencies.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 813,Relating to sources of names for a jury wheel.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 873,Relating to the regulation of premium finance companies.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 886,"Relating to curfews and to the arrest, custody, and detention of a child alleged to have violated a curfew; providing penalties.",21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 926,Relating to the regulation of political contributions and expenditures in connection with certain judicial candidates and officeholders and to the disclosure by a judge of certain special relationships with attorneys; providing criminal penalties.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 953,Relating to state aid for counties that provide secure residential care facilities for certain delinquent children.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 954,Relating to recovery from certain insureds of payments made by the Texas Property and Casualty Insurance Guaranty Association.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1206,Relating to certain limitations on a contract or agreement regarding individual policies of insurance.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1223,Relating to the regulation of barbers and cosmetologists under the Texas Board of Barber and Cosmetologist Examiners and the abolition of the State Board of Barber Examiners and the Texas Cosmetology Commission.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1280,Relating to certain acts of unfair discrimination in the business of insurance.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1281,Relating to the operation of cable television systems by general-law municipalities.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1423,Relating to unfair methods of competition or unfair or deceptive acts or practices in the business of insurance.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1424,Relating to certain reports filed by insurers with the National Association of Insurance Commissioners.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1510,Relating to the fee for the university center at Texas Tech University.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1511,Relating to maximum liability under underinsured motorist insurance coverage and resulting rate reductions.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1572,"Relating to the civil and criminal consequences of an offense involving driving, boating, or flying while intoxicated.",21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1820,Relating to the regulation of electric cooperative corporations.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1984,Relating to residency requirements for municipal employees.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1985,Relating to the collection of insurance data.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1986,Relating to employment of resident physicians and students by institutions of higher education.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1987,Relating to surplus lines insurance.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 1988,Relating to the insurance rates and policy forms for certain lines of insurance and to certain administrative hearings conducted regarding those rates.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 2290,Relating to venue for actions brought under the Tort Claims Act.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 2291,Relating to requiring notice for certain temporary restraining orders.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 2292,Relating to rulemaking by a state agency when one-half or more of the number of positions on the agency's governing body are either unfilled or have been filled by persons who are still awaiting senate confirmation.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
HB 2448,Relating to information from and policies of certain state agencies and the analysis of some of the information and policies.,21131,Robert Duncan,author,74R,2655,Rep. Robert Duncan,Robert Duncan
