bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 4,"Relating to providing funding for certain transportation projects, including port-related transportation projects; making appropriations.",26525,George Lavender,author,833,2010,Rep. George Lavender,George Lavender
HB 3,Relating to the provision and use of revenue for transportation; making an appropriation.,26525,George Lavender,author,833,2010,Rep. George Lavender,George Lavender
HB 62,"Relating to providing funding for certain transportation projects, including port-related transportation projects; making appropriations.",26525,George Lavender,author,832,2010,Rep. George Lavender,George Lavender
HCR 9,In memory of Paul Gene Roden of Paris.,26525,George Lavender,author,832,2010,Rep. George Lavender,George Lavender
HCR 10,"In memory of Gerald Glen Bawcum of Paris, Texas.",26525,George Lavender,author,832,2010,Rep. George Lavender,George Lavender
HCR 12,"In memory of Franklin Joseph Homer, Sr., of Paris.",26525,George Lavender,author,832,2010,Rep. George Lavender,George Lavender
HCR 3,Directing the governor of the State of Texas to award the Texas Legislative Medal of Honor posthumously to Audie Murphy.,26525,George Lavender,author,832,2010,Rep. George Lavender,George Lavender
HB 2,"Relating to the regulation of abortion procedures, providers, and facilities; providing penalties.",26525,George Lavender,coauthor,832,2010,Rep. George Lavender,George Lavender
HB 56,Relating to the authority of a person who is licensed to carry a handgun to openly carry the handgun; providing penalties.,26525,George Lavender,author,831,2010,Rep. George Lavender,George Lavender
HB 19,Relating to the carrying of concealed handguns on the campuses of and certain other locations associated with institutions of higher education.,26525,George Lavender,author,831,2010,Rep. George Lavender,George Lavender
HB 20,"Relating to the allocation of certain motor vehicle sales, use, and rental tax revenue to the state highway fund and to the uses of that revenue.",26525,George Lavender,author,831,2010,Rep. George Lavender,George Lavender
HJR 9,Proposing a constitutional amendment to provide for the transfer of certain general revenue to the state highway fund and the economic stabilization fund and to authorize the payment from the state highway fund of the principal and interest on certain highway improvement bonds.,26525,George Lavender,author,831,2010,Rep. George Lavender,George Lavender
HB 70,Relating to appropriating money to the Texas A&M Forest Service to assist volunteer fire departments during the next state fiscal biennium.,26525,George Lavender,coauthor,831,2010,Rep. George Lavender,George Lavender
HB 73,Relating to appropriating money to the Texas A&M Forest Service to be used to assist volunteer fire departments during the current state fiscal biennium.,26525,George Lavender,coauthor,831,2010,Rep. George Lavender,George Lavender
