bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 570,Relating to the Edwards Aquifer Authority's fees on water rights holders in the Guadalupe River Basin.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 571,Relating to concurrent enrollment agreements between junior colleges and private high schools.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 572,Relating to the authority of the board of directors of an appraisal district to adopt a policy relating to attendance at meetings or standards of conduct and to remove a director who violates the policy.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 573,Relating to the ad valorem taxation of certain property owned by a municipality.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 574,Relating to the study of the Declaration of Independence and the United States Constitution in public schools.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 575,Relating to the creation and operation of a statewide risk pool to provide health benefits coverage to active employees of school districts.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 608,Relating to criminal solicitation of certain offenses involving a controlled substance; providing penalties.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 683,Relating to the use of student fees at institutions of higher education to support student organizations that engage in political or ideological advocacy.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 684,Relating to a franchise tax credit for contributions to programs for at-risk youth.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 1337,Relating to the frequency of municipal bond elections.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 1672,Relating to the eligibility of graduates of private high schools for higher education TEXAS grants.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 1702,Relating to immunizations and the immunization registry.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 1762,Relating to the issuance of certain driver's licenses and identification certificates by the Department of Public Safety and the provision of driver record information by the department and to fees and charges collected by the department.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 1776,Relating to the establishment of Celebrate Freedom Week in public schools.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 1815,Relating to the frequency of municipal bond elections.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 2017,Relating to the extraterritorial jurisdiction of certain municipalities.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 2070,Relating to the establishment of Teach Freedom Week in public schools.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3257,Relating to authorizing an environmental service fee at Southwest Texas State University.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3258,Relating to the service areas of certain public junior colleges.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3259,"Relating to the abolition of school district property taxes, an increase in the rate of the state sales and use tax and the application of the state sales and use tax to any transaction in this state, including a sale for resale, involving real property, and the distribution of the proceeds from the sales and use tax to replace school district property tax revenue.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3625,"Relating to the ratification of the creation of and to the administration, powers, duties, operation, and financing of the Hays Trinity Groundwater Conservation District.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3628,"Relating to the validation of the creation and to the administration, powers, duties, operation, and financing of the Hays County Water Control and Improvement District No. 1 and the provision of certain services in the district.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3629,"Relating to the validation of the creation and to the administration, powers, duties, operation, and financing of the Hays County Water Control and Improvement District No. 2 and the provision of certain services in the district.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3641,"Relating to the creation, administration, powers, duties, operation, and financing of the Hays County Water Control and Improvement District No. 3.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3644,"Relating to the creation, administration, powers and duties of the Hays County Development District No. 2; providing authority to impose taxes and issue bonds.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3683,"Relating to approval of the creation and acts of Hays County Development District No. 1 and its administration, powers, duties, operation, financing and acquisition of its project.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3684,"Relating to the creation, administration, powers, duties, operation, and financing of the Hays County Water Control and Improvement District No. 4.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HB 3687,"Relating to the operation of the Nixon Hospital District of Gonzales and Wilson Counties, Texas, and the DeWitt Medical District.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HCR 185,Designating the week of September 25 as Teach Freedom Week and urging its observance in public schools by daily recitations from the Declaration of Independence.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HJR 28,Proposing a constitutional amendment to authorize the ad valorem taxation of property owned by a  municipality in certain circumstances.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 38,Congratulating the 2000 Lockhart High School boys' cross-country team.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 98,In memory of Texas State Trooper Randall W. Vetter.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 159,"Recognizing February 12, 2001, as Texas Federation of College Republicans Legislative Day at the State Capitol.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 210,"Recognizing February 6, 2001, as Senior Day in Texas.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 238,"Recognizing February 21, 2001, as Caldwell County Day at the State Capitol.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 303,Honoring Charlie Ragus of Dallas for his many civic contributions.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 316,In honor of the 40th anniversary of the Peace Corps.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 444,Honoring Ian McLain of Gonzales for his great courage as he continues his recovery.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 507,Honoring Ambassador Alan L. Keyes for his public service.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 508,"Recognizing March 28, 2001, as Hays County Day at the State Capitol.",19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 623,Recognizing May 2001 as Armed Forces and Veteran Appreciation Month in the State of Texas.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
HR 738,Congratulating James Fuschak of Wimberley on winning the National Championship Finals in the Coca-Cola Classic bowling tournament.,19285,Rick Green,author,77R,3000,Rep. Rick Green,Rick Green
