bill_name,caption,filer_id,filer_name,function,session
HB 819,Relating to transfer of the Office of Rural Affairs to the Department of Agriculture.,19105,David Counts,author,77R
HB 836,Relating to the application of the sales and use tax to certain items used in construction by nonprofit water supply and sewer service corporations.,19105,David Counts,author,77R
HB 1052,Relating to the authority of the Automobile Theft Prevention Authority to establish advisory committees.,19105,David Counts,author,77R
HB 1232,Relating to the membership of the board of directors of the Rolling Plains Groundwater Conservation District.,19105,David Counts,author,77R
HB 1241,Relating to the purchase of diesel fuel by certain persons using a signed statement.,19105,David Counts,author,77R
HB 1281,"Relating to water utility services, rates, and tariffs.",19105,David Counts,author,77R
HB 1512,Relating to the powers and duties of Stonewall County Hospital District.,19105,David Counts,author,77R
HB 1596,Relating to programs to promote agriculture and economic development in rural areas of this state.,19105,David Counts,author,77R
HB 1920,"Relating to the transfer, sale, or assignment of structured settlements.",19105,David Counts,author,77R
HB 2084,Relating to delivery by local telephone exchange companies to scholarship funds for rural students of money that is presumed to be abandoned.,19105,David Counts,author,77R
HB 2409,Relating to restrictions on artificial recharge of the Edwards Aquifer.,19105,David Counts,author,77R
HB 2431,Relating to special license plates for a municipal judge.,19105,David Counts,author,77R
HB 2462,Relating to the establishment and operation of veterans cemeteries.,19105,David Counts,author,77R
HB 2477,Relating to the Garza County Health Care District.,19105,David Counts,author,77R
HB 2587,Relating to zoning in Kent County around Lake Alan Henry.,19105,David Counts,author,77R
HB 2588,Relating to the consideration of potential water savings under a water conservation plan in determining the manner of distributing water during a shortage from a water supply covered by a plan.,19105,David Counts,author,77R
HB 2658,Relating to the authority of Knox County Hospital District to enter into a loan agreement.,19105,David Counts,author,77R
HB 2736,"Relating to the conservation, management, and use of groundwater.",19105,David Counts,author,77R
HB 2818,Relating to the maximum inmate population of facilities operated by municipalities.,19105,David Counts,author,77R
HB 3095,Relating to the governing body and powers of the Salt Fork Water Quality District.,19105,David Counts,author,77R
HB 3096,"Relating to the development of a water supply reservoir project at a site known as the Post Reservoir site in Garza County, Texas.",19105,David Counts,author,77R
HB 3097,Relating to the security provided for revenue bonds issued by the Veterans' Land Board.,19105,David Counts,author,77R
HB 3098,"Relating to the premium tax on certain life, health, and accident insurance policies.",19105,David Counts,author,77R
HB 3099,Relating to the extension of existing severance tax incentives to maintain existing levels of production of natural gas and crude oil.,19105,David Counts,author,77R
HB 3303,Relating to the service area of the Vernon Regional Junior College District.,19105,David Counts,author,77R
HB 3348,"Relating to the Texas Energy Resource Council; authorizing the imposition of an assessment on producers of oil, gas, and condensate.",19105,David Counts,author,77R
HB 3527,Relating to the use of certain fees by the Texas Natural Resource Conservation Commission.,19105,David Counts,author,77R
HB 3528,"Relating to the consolidation and use of certain fees under Chapter 26, Water Code.",19105,David Counts,author,77R
HB 3642,"Relating to the creation, administration, powers, duties, operation, and financing of the Lower Seymour Groundwater Conservation District; authorizing a tax.",19105,David Counts,author,77R
HB 3659,"Relating to the creation, administration, powers, duties, operation, and financing of the Wes-Tex Groundwater Conservation District.",19105,David Counts,author,77R
HB 3674,"Relating to the creation, administration, powers, duties, operation, and financing of the Clear Fork Groundwater Conservation District; authorizing a tax.",19105,David Counts,author,77R
HCR 78,In memory of the Honorable Jerry Kenneth Johnson.,19105,David Counts,author,77R
HCR 110,Honoring professional golfer Charles Coody of Abilene.,19105,David Counts,author,77R
HCR 136,Honoring professional golfer Charles Coody of Abilene.,19105,David Counts,author,77R
HCR 237,Designating the Double Mountain Fork of the Brazos River in southern Stonewall County as a site of unique value for the construction of a reservoir.,19105,David Counts,author,77R
HCR 275,Memorializing the United States Congress to clarify its intent regarding U.S. Department of Veterans Affairs guidelines for veterans care in the several states.,19105,David Counts,author,77R
HCR 295,Urging congress to maintain states' authority to regulate the business of insurance.,19105,David Counts,author,77R
HJR 3,Proposing a constitutional amendment to abolish the office of constable in King County.,19105,David Counts,author,77R
HJR 10,Proposing a constitutional amendment to abolish the office of constable in Howard County.,19105,David Counts,author,77R
HJR 63,Proposing a constitutional amendment to abolish the office of constable in Nolan County.,19105,David Counts,author,77R
HJR 68,Proposing a constitutional amendment to abolish the office of constable in Lynn County.,19105,David Counts,author,77R
HJR 81,Proposing a constitutional amendment providing for the issuance of additional general obligation bonds by the Texas Water Development Board.,19105,David Counts,author,77R
HJR 82,Proposing a constitutional amendment authorizing the Veterans' Land Board to issue additional general obligation bonds and to use certain assets in certain funds to provide for veterans cemeteries.,19105,David Counts,author,77R
HJR 83,Proposing a constitutional amendment to abolish the office of constable in Knox County.,19105,David Counts,author,77R
HJR 84,Proposing a constitutional amendment to abolish the office of constable in Kent County.,19105,David Counts,author,77R
HJR 99,Proposing a constitutional amendment to abolish the office of constable in Fisher County.,19105,David Counts,author,77R
HJR 109,Proposing a constitutional amendment to abolish the office of constable in Stonewall County.,19105,David Counts,author,77R
HR 128,In memory of Carl Lawrence Phinney of Dallas.,19105,David Counts,author,77R
HR 158,Honoring Peggy Maddox on being named Region 14 Teacher of the Year by the Texas Association for the Gifted and Talented.,19105,David Counts,author,77R
HR 246,In memory of Everett Blackburn of Big Spring.,19105,David Counts,author,77R
HR 247,Honoring Dr. Harry L. Krenek of Snyder on the occasion of his retirement as president of Western Texas College.,19105,David Counts,author,77R
HR 256,"Recognizing February 21, 2001, as Texas Midwest Day in Austin and honoring the Texas Midwest Community Network.",19105,David Counts,author,77R
HR 439,Honoring the members of regional water planning groups for their significant efforts.,19105,David Counts,author,77R
HR 692,"Recognizing April 10, 2001, as Big Spring Day at the State Capitol.",19105,David Counts,author,77R
HR 714,Congratulating Jarrod Gee of Sweetwater on receiving a first team honorable mention All-American award from Athletes of Good News.,19105,David Counts,author,77R
HR 741,Congratulating Shane Mercer of Sweetwater High School on being named an Athletes of Good News All-American.,19105,David Counts,author,77R
HR 1028,Honoring the 50th wedding anniversary of Mr.and Mrs.W. T. Grussendorf of Anson.,19105,David Counts,author,77R
HR 1120,Honoring the Sweetwater High School boys golf team on winning the 2001 UIL Class 3A state championship.,19105,David Counts,author,77R
HR 1150,Honoring Madeline Boadle of Big Spring for being named Texas Mother of the Year 2001.,19105,David Counts,author,77R
HR 1151,Honoring Highland High School's Jarod Bowen for winning first place in the 2001 UIL Class 1A pole vault competition at the state track and field meet.,19105,David Counts,author,77R
HB 271,Relating to the ineligibility of certain veterans to receive benefits under the Veterans' Land Program and the Veterans' Housing Assistance Program.,19105,David Counts,author,77R
HB 473,Relating to the penalty for certain offenses relating to anhydrous ammonia.,19105,David Counts,author,77R
HB 496,Relating to the recognition of a same-sex marriage or civil union.,19105,David Counts,author,77R
HB 852,Relating to government purchasing using the reverse auction procedure.,19105,David Counts,author,77R
HB 1689,Relating to an exemption from ad valorem taxation for certain organizations engaged primarily in performing charitable functions.,19105,David Counts,author,77R
HB 1692,Relating to customer protections applicable to certain electric utilities.,19105,David Counts,author,77R
HB 1723,Relating to the creation of a county employment development board in certain counties to develop programs for rural economic assistance for career training; authorizing a tax.,19105,David Counts,author,77R
HB 1736,Relating to the enhanced availability of advanced telecommunications services.,19105,David Counts,author,77R
HB 2340,Relating to the authority of county governments to regulate subdivision development in the unincorporated areas of a county.,19105,David Counts,author,77R
HB 2776,Relating to the establishment of a colonia self-help program.,19105,David Counts,author,77R
HB 2823,Relating to a pilot program to administer a local crime victims' compensation program.,19105,David Counts,author,77R
HB 2912,Relating to the continuation and functions of the Texas Natural Resource Conservation Commission; providing penalties.,19105,David Counts,author,77R
HB 3017,Relating to the review and functions of the Texas Water Development Board.,19105,David Counts,author,77R
HB 3294,Relating to the provision of housing and related forms of assistance to residents of colonias and residents of other underserved regions of this state.,19105,David Counts,author,77R
HCR 209,Honoring the 49th Armored Division of the Texas National Guard for its impressive peacekeeping efforts in Bosnia.,19105,David Counts,author,77R
HR 521,In memory of Dickie Ingram of Lytton Springs.,19105,David Counts,author,77R
HR 780,In memory of Neil Wilson Nease of Abilene.,19105,David Counts,author,77R
HR 781,"Honoring William P. Wright, Jr., of Abilene for his achievements as a businessman, civic leader, and photographer.",19105,David Counts,author,77R
HR 910,Recognizing May 2001 as Texas Writers Month and honoring Elmer Kelton of San Angelo for his lifetime achievements.,19105,David Counts,author,77R
HR 1134,Honoring Judge Billy John Edwards of Abilene on his retirement from the 104th State District Court.,19105,David Counts,author,77R
HB 6,Relating to open-enrollment charter schools.,19105,David Counts,coauthor,77R
HB 7,Relating to creating the Office of Rural Community Affairs.,19105,David Counts,coauthor,77R
HB 152,Relating to a pilot program to provide for reduced undergraduate tuition during a summer term or session at certain institutions of higher education.,19105,David Counts,coauthor,77R
HB 587,"Relating to the investigation and prosecution of an offense motivated by bias or prejudice, to other civil and criminal remedies for and protections against certain hateful acts, and to training and education concerning hate laws.",19105,David Counts,coauthor,77R
HB 686,Relating to designating September 25 as Bill of Rights Day.,19105,David Counts,coauthor,77R
HB 801,Relating to the implementation of a public education curriculum based on scientific research.,19105,David Counts,coauthor,77R
HB 825,Relating to continuous eligibility of children for medical assistance.,19105,David Counts,coauthor,77R
