bill_name,caption,filer_id,filer_name,function,session
HR 103,Congratulating Tina Marie Garza on her graduation from The University of Texas at Austin.,None,Jose Aliseda,author,821
HB 41,Relating to prosecution and punishment for the offense of official oppression by the intrusive touching of persons seeking access to public buildings and transportation; providing penalties.,None,Jose Aliseda,coauthor,821
HB 1188,Relating to state assistance for certain county health care expenditures.,None,Jose Aliseda,author,82R
HB 1315,Relating to the use of municipal hotel occupancy tax revenue in certain municipalities.,None,Jose Aliseda,author,82R
HB 1540,Relating to the hours of sale for liquor.,None,Jose Aliseda,author,82R
HB 1638,Relating to the disqualification of a district or county attorney who is the subject of a criminal investigation.,None,Jose Aliseda,author,82R
HB 1795,Relating to permits issued for moving certain oil well servicing or drilling machinery.,None,Jose Aliseda,author,82R
HB 2259,Relating to a drilling permit road fee for county repair and maintenance of public roads.,None,Jose Aliseda,author,82R
HB 2449,Relating to the procedures for voting ballots by mail.,None,Jose Aliseda,author,82R
HB 2475,Relating to vehicle registration requirements for deployed active military personnel.,None,Jose Aliseda,author,82R
HB 2612,Relating to notification to the attorney general regarding allegations of criminal conduct in connection with an election.,None,Jose Aliseda,author,82R
HB 2871,Relating to a disposal fee for motor vehicle tires.,None,Jose Aliseda,author,82R
HB 3214,Relating to providing notice to certain state agencies of a criminal investigation relating to an election.,None,Jose Aliseda,author,82R
HB 3447,Relating to the notice provided to certain officials of the participation of unregistered voters in an election.,None,Jose Aliseda,author,82R
HB 3448,Relating to requirements for the application form for an early voting mail ballot.,None,Jose Aliseda,author,82R
HB 3464,Relating to the penalty for making a false statement on a voter registration application.,None,Jose Aliseda,author,82R
HB 3498,Relating to the penalty for illegal voting.,None,Jose Aliseda,author,82R
HB 3521,Relating to the termination of a volunteer deputy registrar for the submission of an incomplete application for voter registration.,None,Jose Aliseda,author,82R
HB 3594,Relating to the termination of a volunteer deputy registrar for the submission of late or incomplete applications for voter registration.,None,Jose Aliseda,author,82R
HB 3627,Relating to the use of audio and visual recording devices in a polling place.,None,Jose Aliseda,author,82R
HB 3628,Relating to the offense of unacknowledged assistance to a voter in completing an application for a ballot to be voted by mail.,None,Jose Aliseda,author,82R
HB 3685,Relating to the collection and distribution of sales taxes and the hours of operation for certain retailers.,None,Jose Aliseda,author,82R
