bill_name,caption,filer_id,filer_name,function,session
HB 9,Relating to the Employees Retirement System of Texas.,32881,Dan Flynn,author,84R
HB 91,Relating to the regulation of raw milk and raw milk products; adding a provision subject to a criminal penalty.,32881,Dan Flynn,author,84R
HB 96,Relating to the authority of the Cash Special Utility District to issue bonds.,32881,Dan Flynn,author,84R
HB 98,Relating to the Texas Balance of Powers Act.,32881,Dan Flynn,author,84R
HB 106,Relating to the authority of a person who is licensed to carry a handgun to openly carry the handgun; providing penalties.,32881,Dan Flynn,author,84R
HB 114,Relating to the issuance of certain capital appreciation bonds by political subdivisions.,32881,Dan Flynn,author,84R
HB 118,Relating to a fee waiver for a combination resident hunting and fishing license for certain military personnel.,32881,Dan Flynn,author,84R
HB 119,Relating to tuition assistance for members of the Texas State Guard.,32881,Dan Flynn,author,84R
HB 120,Relating to the purchase of food and beverages by the Texas Division of Emergency Management for certain division personnel.,32881,Dan Flynn,author,84R
HB 132,Relating to prohibiting local governments from interfering with a person's right to engage in the production of agriculture.,32881,Dan Flynn,author,84R
HB 135,Relating to inclusion of a course on the United States Constitution in the curriculum requirements for public high school students.,32881,Dan Flynn,author,84R
HB 138,Relating to the posting of the Ten Commandments in public school classrooms.,32881,Dan Flynn,author,84R
HB 150,Relating to daylight saving time.,32881,Dan Flynn,author,84R
HB 458,Relating to the governance of public institutions of higher education in this state.,32881,Dan Flynn,author,84R
HB 577,"Relating to pay, benefits and requirements for state active duty service members.",32881,Dan Flynn,author,84R
HB 670,Relating to the application of foreign laws and foreign forum selection in this state.,32881,Dan Flynn,author,84R
HB 797,Relating to the Hunt Memorial Hospital District; authorizing the issuance of bonds.,32881,Dan Flynn,author,84R
HB 868,"Relating to a defense to prosecution for and civil liability of an educator who uses force or deadly force to protect the educator's person, students of the school, or property of the school, and suspension of a student who assaults an employee of a school.",32881,Dan Flynn,author,84R
HB 919,Relating to provisional special education funding for certain students in public schools.,32881,Dan Flynn,author,84R
HB 923,Relating to the issuance of 36th Infantry Division specialty license plates and souvenir license plates.,32881,Dan Flynn,author,84R
HB 1017,Relating to a public duty justification for conduct of a service member of the Texas military forces.,32881,Dan Flynn,author,84R
HB 1019,Relating to publication of notice by a governmental entity on a newspaper's Internet website.,32881,Dan Flynn,author,84R
HB 1169,Relating to the confidentiality of certain information in the possession of an appraisal district; amending provisions subject to a criminal penalty.,32881,Dan Flynn,author,84R
HB 1296,Relating to the appointment of certain representatives to certain regional water planning groups.,32881,Dan Flynn,author,84R
HB 1378,Relating to the fiscal transparency and accountability of political subdivisions.,32881,Dan Flynn,author,84R
HB 1380,"Relating to ballot language for certain propositions to approve actions by a county, city, school district, or other special district.",32881,Dan Flynn,author,84R
HB 1476,Relating to authorizing the issuance of revenue bonds for capital projects at Texas A&M University-Commerce.,32881,Dan Flynn,author,84R
HB 2166,Relating to certain extensions of consumer credit facilitated by credit access businesses; providing a civil penalty.,32881,Dan Flynn,author,84R
HB 2336,"Relating to the collection, consideration, and use of information not readily available to the general public by appraisal districts for ad valorem tax determination purposes.",32881,Dan Flynn,author,84R
HB 2679,Relating to the powers of a public facility corporation.,32881,Dan Flynn,author,84R
HB 2884,Relating to suspending a vehicle registration for the failure to establish financial responsibility; imposing penalties.,32881,Dan Flynn,author,84R
HB 2974,Relating to the systems and programs administered by the Teacher Retirement System of Texas.,32881,Dan Flynn,author,84R
HB 3308,Relating to the regulation of state trust companies.,32881,Dan Flynn,author,84R
HB 3457,Relating to the methods of recovery of stranded environmental compliance costs by certain non-ERCOT electric utilities.,32881,Dan Flynn,author,84R
HCR 26,Urging the United States Congress to repeal the Dodd-Frank Wall Street Reform and Consumer Protection Act.,32881,Dan Flynn,author,84R
HCR 61,Urging Congress to reimburse the State of Texas for bearing the financial burden of the federal government's responsibility to secure the Texas-Mexico international border.,32881,Dan Flynn,author,84R
HCR 70,"Authorizing the State Preservation Board to approve and permit the construction of a monument at the state Capitol Complex, at a site outside the historic Capitol grounds, honoring veterans of the wars in Iraq and Afghanistan.",32881,Dan Flynn,author,84R
HJR 32,"Proposing a constitutional amendment requiring a court of this state to uphold and apply certain laws, including the doctrine requiring courts to refrain from involvement in religious doctrinal interpretation or application.",32881,Dan Flynn,author,84R
HR 100,"In memory of Julia Alexandra Bass, former journal clerk of the Texas House of Representatives.",32881,Dan Flynn,author,84R
HR 186,"Recognizing March 4, 2015, as Hunt County Day at the State Capitol.",32881,Dan Flynn,author,84R
HR 187,Honoring Congressman Ralph M. Hall for his service.,32881,Dan Flynn,author,84R
HR 188,"Recognizing February 25, 2015, as Van Zandt County Day at the State Capitol.",32881,Dan Flynn,author,84R
HR 494,"Recognizing April 8, 2015, as Retired Teachers Day at the State Capitol.",32881,Dan Flynn,author,84R
HR 826,"Recognizing March 31, 2015, as Hopkins County Day at the State Capitol.",32881,Dan Flynn,author,84R
HR 909,Commemorating the 50th anniversary of the founding of Ridgecrest Baptist Church in Greenville.,32881,Dan Flynn,author,84R
HR 1173,"Recognizing the 26th annual Conference of the Texas Association of Public Employee Retirement Systems taking place March 29 through April 1, 2015.",32881,Dan Flynn,author,84R
HR 1198,"In memory of Mike Higgins of Austin, chief of staff of the Texas State Association of Fire Fighters.",32881,Dan Flynn,author,84R
HR 1513,Honoring Carol Luebke of Dallas on the occasion of her retirement from the Cornerstone Credit Union League.,32881,Dan Flynn,author,84R
HR 1516,Congratulating Don and Jackie Semple of Sulphur Springs on their 70th wedding anniversary.,32881,Dan Flynn,author,84R
HR 1517,Congratulating Mary Sue Cole on her retirement as Hunt County Extension agent.,32881,Dan Flynn,author,84R
HR 1518,Congratulating Kurt and Stacy Gant of Sulphur Springs on their 25th wedding anniversary.,32881,Dan Flynn,author,84R
HR 1519,Congratulating Jesse and Carolyn Hines of Commerce on their 50th wedding anniversary.,32881,Dan Flynn,author,84R
HR 1520,Congratulating Jean Wilson Tunnell of Van on her 100th birthday.,32881,Dan Flynn,author,84R
HR 1521,Congratulating Gerald and Gayle Shinn of Wills Point on their 50th wedding anniversary.,32881,Dan Flynn,author,84R
HR 1522,Congratulating Ron and Jimmie Driggers of Greenville on their 50th wedding anniversary.,32881,Dan Flynn,author,84R
