bill_name,caption,filer_id,filer_name,function,session
SB 188,Relating to certain insurers' insurance rating and underwriting practices based on certain consumer inquiries.,23391,Kirk Watson,author,84R
SB 189,Relating to certain practices in the business of personal automobile insurance.,23391,Kirk Watson,author,84R
SB 198,Relating to the use of statutorily dedicated revenues for budget certification.,23391,Kirk Watson,author,84R
SB 230,Relating to acceptable forms of identification for voting.,23391,Kirk Watson,author,84R
SB 240,Relating to the state's contribution to the financing of public education.,23391,Kirk Watson,author,84R
SB 241,Relating to the transportation allotment provided under the Foundation School Program.,23391,Kirk Watson,author,84R
SB 242,Relating to a transportation allotment credit for school districts required to take action to reduce wealth per student.,23391,Kirk Watson,author,84R
SB 243,Relating to the cost of education adjustment.,23391,Kirk Watson,author,84R
SB 244,Relating to the elimination of the cost of education adjustment under the Foundation School Program.,23391,Kirk Watson,author,84R
SB 245,Relating to authorizing the issuance of revenue bonds to fund capital projects at public institutions of higher education.,23391,Kirk Watson,author,84R
SB 246,Relating to the basic allotment and the equalized wealth level under the Foundation School Program.,23391,Kirk Watson,author,84R
SB 247,Relating to the equalized wealth level and the guaranteed yield under the public school finance system.,23391,Kirk Watson,author,84R
SB 268,Relating to the duties of a magistrate to inform an arrested person of consequences of a plea of guilty or nolo contendere.,23391,Kirk Watson,author,84R
SB 269,Relating to comprehensive development agreements of the Texas Department of Transportation.,23391,Kirk Watson,author,84R
SB 270,Relating to toll rates for certain vehicles traveling on State Highway 130.,23391,Kirk Watson,author,84R
SB 278,"Relating to an increase in the amount of the residence homestead exemption from ad valorem taxation by a school district and the increase of the exemption amount in subsequent years to reflect inflation, a reduction of the limitation on the total amount of ad valorem taxes that may be imposed by a school district on the homestead of a disabled or elderly person to reflect the increased exemption amounts, and the protection of school districts against the resulting loss in local revenue.",23391,Kirk Watson,author,84R
SB 279,"Relating to the authority of the governing body of a taxing unit other than a school district to adopt an exemption from ad valorem taxation of a portion, expressed as a dollar amount, of the appraised value of an individual's residence homestead and to the authority of the governing body of any taxing unit that has adopted an exemption from ad valorem taxation of a portion, expressed as a percentage, of the appraised value of an individual's residence homestead to reduce the amount of or repeal the exemption.",23391,Kirk Watson,author,84R
SB 280,Relating to ad valorem tax protests and appeals on the ground of the unequal appraisal of property.,23391,Kirk Watson,author,84R
SB 281,Relating to the information required to be included in an affidavit submitted by a property owner who elects to offer evidence or argument by affidavit in an appraisal review board hearing on certain protests.,23391,Kirk Watson,author,84R
SB 282,Relating to the period for which certain property acquired by a charitable organization to provide low-income housing may be exempted from ad valorem taxation.,23391,Kirk Watson,author,84R
SB 297,Relating to health education curriculum and instruction in public schools.,23391,Kirk Watson,author,84R
SB 298,Relating to the vaccination against bacterial meningitis of public school students.,23391,Kirk Watson,author,84R
SB 299,Relating to the form of the Legislative Budget Board's report of equalized funding elements to the commissioner of education and the legislature.,23391,Kirk Watson,author,84R
SB 300,Relating to notice to parents of public school students regarding human sexuality instruction.,23391,Kirk Watson,author,84R
SB 334,Relating to the rules of the road regarding red signals at certain traffic control signals.,23391,Kirk Watson,author,84R
SB 415,Relating to the designation of a portion of Farm-to-Market Road 685 in Travis County as the Deputy Jessica Hollis Memorial Highway.,23391,Kirk Watson,author,84R
SB 422,Relating to the establishment and operation of a motor-bus-only lane pilot program in certain counties.,23391,Kirk Watson,author,84R
SB 442,Relating to the operation and movement of motorcycles on certain highways during periods of traffic congestion.,23391,Kirk Watson,author,84R
SB 443,Relating to a study and recommendations by the Texas Judicial Council on consolidating the court of criminal appeals and the supreme court or abolishing one of the courts and transferring that court's functions and jurisdiction to the other court.,23391,Kirk Watson,author,84R
SB 494,Relating to the availability of certain property and casualty insurance forms on the Internet.,23391,Kirk Watson,author,84R
SB 495,Relating to the service areas of certain junior college districts.,23391,Kirk Watson,author,84R
SB 496,Relating to Foundation School Program funding for certain students.,23391,Kirk Watson,author,84R
SB 497,Relating to the use of money in a tax increment fund to pay costs related to public improvements used for social services programs and permanent supportive housing that promotes the development or redevelopment of a reinvestment zone.,23391,Kirk Watson,author,84R
SB 533,Relating to the parking and movement of vehicles in the Capitol Complex.,23391,Kirk Watson,author,84R
SB 534,Relating to the oath of a person admitted to practice law in the State of Texas.,23391,Kirk Watson,author,84R
SB 535,Relating to the use of certain mobile devices at a polling place.,23391,Kirk Watson,author,84R
SB 574,Relating to the creation of the State Cemetery preservation trust fund.,23391,Kirk Watson,author,84R
SB 579,Relating to optional fees on registration of vehicles in certain counties to fund transportation projects; authorizing a fee.,23391,Kirk Watson,author,84R
SB 585,Relating to the content of detailed reports filed by registered lobbyists.,23391,Kirk Watson,author,84R
SB 586,Relating to the content of detailed reports filed by lobbyists.,23391,Kirk Watson,author,84R
SB 587,Relating to the availability on the Internet of certain registrations and reports filed by lobbyists.,23391,Kirk Watson,author,84R
