bill_name,caption,filer_id,filer_name,function,session
HB 1516,Relating to the calculation of the rollback tax rate of a school district.,62839,Carol Kent,author,81R
HB 1919,Relating to the maturity dates of certain annuities.,62839,Carol Kent,author,81R
HB 1920,Relating to rules of the Texas Commission on Environmental Quality related to motor vehicle idling.,62839,Carol Kent,author,81R
HB 2126,Relating to the prosecution and punishment of offenses involving graffiti.,62839,Carol Kent,author,81R
HB 2355,Relating to the purchase of cement or cement products by certain governmental entities.,62839,Carol Kent,author,81R
HB 2641,Relating to credit toward the deductible of certain automobile and homeowners insurance policies.,62839,Carol Kent,author,81R
HB 2642,Relating to a program to designate historic roads and highways in this state.,62839,Carol Kent,author,81R
HB 2643,Relating to the date on which a school district is required to hold an ad valorem tax rollback election.,62839,Carol Kent,author,81R
HB 2644,Relating to the designation of the Bankhead Highway as a historic highway.,62839,Carol Kent,author,81R
HB 2645,Relating to certain limitations on the ad valorem tax rate of a school district.,62839,Carol Kent,author,81R
HB 2646,Relating to the civil jurisdiction of a municipal court of record.,62839,Carol Kent,author,81R
HB 2647,Relating to the quasi-judicial enforcement of certain health and safety ordinances.,62839,Carol Kent,author,81R
HB 3084,Relating to the penalty for a false report or a failure to report in connection with certain recordkeeping requirements under the jurisdiction of the Department of State Health Services.,62839,Carol Kent,author,81R
HB 3302,Relating to the fees charged by certain check-cashing businesses; providing penalties.,62839,Carol Kent,author,81R
HB 3303,Relating to the use of information and records acquired during a fatality review and investigation.,62839,Carol Kent,author,81R
HB 3304,Relating to the regulation of credit services organizations.,62839,Carol Kent,author,81R
HB 3305,Relating to the designation of certain roads as the Historic Bankhead Highway.,62839,Carol Kent,author,81R
HB 4035,Relating to the adoption by a school district of a budget and an ad valorem tax rate.,62839,Carol Kent,author,81R
HB 4199,Relating to public financing of the public education employee retirement system and an annual cost-of-living adjustment for certain retirement benefits.,62839,Carol Kent,author,81R
HB 4305,Relating to a prohibition against performing or ordering the performance of an autopsy contrary to a decedent's religious beliefs.,62839,Carol Kent,author,81R
HB 4663,Relating to the rights of victims of fraudulent financial schemes.,62839,Carol Kent,author,81R
HB 4664,Relating to assault against certain family members.,62839,Carol Kent,author,81R
HR 501,"Welcoming a delegation from Baylor University to the State Capitol on February 19, 2009.",62839,Carol Kent,author,81R
HR 502,"Honoring Dr. Hilton Israelson, president of the Texas Dental Association.",62839,Carol Kent,author,81R
HR 574,Honoring the Richardson Independent School District board of trustees.,62839,Carol Kent,author,81R
HR 608,Honoring the Hamilton Park neighborhood in Dallas.,62839,Carol Kent,author,81R
HR 626,Honoring Lake Highlands Military Moms for supporting North Texas servicemen and women.,62839,Carol Kent,author,81R
HR 793,Honoring Hugh O'Brian Youth Leadership of North Texas.,62839,Carol Kent,author,81R
