bill_name,caption,filer_id,filer_name,function,session
HB 1657,Relating to the determination of an experience-rated employer's eligibility for a surplus credit rate under the Texas Unemployment Compensation Act.,54795,Hubert Vo,author,84R
HB 1658,Relating to the disqualification of certain temporary employees for unemployment compensation benefits.,54795,Hubert Vo,author,84R
HB 2414,Relating to withdrawal and restriction plans for certain insurers.,54795,Hubert Vo,author,84R
HB 2429,Relating to the persons who may consent to the medical care or immunization of a child.,54795,Hubert Vo,author,84R
HB 2537,Relating to an employee's right to leave to care for a sibling with a serious health condition.,54795,Hubert Vo,author,84R
HB 2563,Relating to persons who solicit customers on behalf of a retail electric provider; adding provisions subject to a criminal penalty.,54795,Hubert Vo,author,84R
HB 3739,Relating to preferred qualifications for serving on an appraisal review board or panel of the board that hears ad valorem tax protests concerning commercial real property in certain appraisal districts.,54795,Hubert Vo,author,84R
HB 3902,Relating to providing a voter in a party primary notice of party conventions.,54795,Hubert Vo,author,84R
HB 3905,Relating to the release of certain documentation of the applicable limits of coverage in an automobile insurance agreement.,54795,Hubert Vo,author,84R
HB 4136,"Relating to the board of directors, authority to impose assessments, and territory of the International Management District.",54795,Hubert Vo,author,84R
HCR 140,Urging governmental entities to cease displaying the flag of the Socialist Republic of Vietnam and to instead fly the Freedom and Heritage Flag.,54795,Hubert Vo,author,84R
HR 513,"Commemorating the Lunar New Year on February 19, 2015.",54795,Hubert Vo,author,84R
HR 764,Commemorating the 23rd anniversary of the Khojaly Massacre in Azerbaijan.,54795,Hubert Vo,author,84R
HR 1560,"Recognizing April 8, 2015, as Vietnamese American Day at the State Capitol.",54795,Hubert Vo,author,84R
HR 2455,"Recognizing May 7, 2015, as Salad Day and commending the owners/operators of Texas McDonald's restaurants for their contributions to the state's economy.",54795,Hubert Vo,author,84R
HR 2500,Commemorating the 27th anniversary of the Sister State relationship between the State of Texas and Taiwan and expressing support for the establishment of a Texas trade office in Taiwan and for the expansion of Taiwan's role in the international community.,54795,Hubert Vo,author,84R
HR 2787,Commemorating Chinese American Citizen Veterans Day.,54795,Hubert Vo,author,84R
HR 3257,"Commemorating the 97th Republic Day in Azerbaijan on May 28, 2015.",54795,Hubert Vo,author,84R
HR 3412,Commending the Chief Clerk's Office.,54795,Hubert Vo,author,84R
HB 61,Relating to a single common course numbering system for public institutions of higher education in this state.,54795,Hubert Vo,author,84R
HB 451,Relating to an optometry career program at the University of Houston.,54795,Hubert Vo,author,84R
HB 536,Relating to acceptable forms of identification for voting for persons who are 65 years of age or older.,54795,Hubert Vo,author,84R
HB 728,"Relating to exempting books purchased, used, or consumed by university and college students from the sales and use tax for a limited period.",54795,Hubert Vo,author,84R
HCR 116,"Paying tribute to the memory of Thomas J. Lee, the first Asian American to serve in the Texas Legislature.",54795,Hubert Vo,author,84R
HR 2027,Recognizing May 2015 as Asian-Pacific American Heritage Month.,54795,Hubert Vo,author,84R
HR 2377,"Recognizing May 6, 2015, as Asian Real Estate Association of America Day at the State Capitol.",54795,Hubert Vo,author,84R
HB 10,"Relating to certain criminal and civil consequences of trafficking of persons, compelling prostitution, and certain other related criminal offenses; to the prevention, prosecution, and punishment of those offenses, and to compensation paid to victims of those offenses.",54795,Hubert Vo,coauthor,84R
HB 26,"Relating to state economic development measures, including administration of the Texas Enterprise Fund, creation of the Economic Incentive Oversight Board and the governor's university research initiative, abolishment of the Texas emerging technology fund, and renaming the Major Events trust fund to the Major Events Reimbursement Program.",54795,Hubert Vo,coauthor,84R
HB 37,Relating to the reporting of certain contributions and political expenditures by certain persons; adding provisions subject to a criminal penalty.,54795,Hubert Vo,coauthor,84R
HB 76,Relating to electronic voter registration.,54795,Hubert Vo,coauthor,84R
HB 82,"Relating to the allocation of the proceeds from taxes imposed on the sale, storage, or use of sporting goods.",54795,Hubert Vo,coauthor,84R
HB 900,Relating to a clarification of the law governing eligibility of certain events for funding under the Major Events trust fund.,54795,Hubert Vo,coauthor,84R
HB 953,Relating to electronic voter registration.,54795,Hubert Vo,coauthor,84R
HB 1100,Relating to a gold standard full-day prekindergarten program provided by public school districts.,54795,Hubert Vo,coauthor,84R
HB 1199,Relating to deceptive representations or other conduct concerning certain synthetic substances as a violation of the Deceptive Trade Practices-Consumer Protection Act.,54795,Hubert Vo,coauthor,84R
HB 1200,"Relating to civil liability of a person who produces, distributes, sells, or provides or aids in the production, distribution, sale, or provision of certain synthetic substances to another person for damages caused by the other person.",54795,Hubert Vo,coauthor,84R
HB 1237,Relating to the designation of a portion of U.S. Highway 290 in Hays and Travis Counties as the Lieutenant Clay Crabb Memorial Highway.,54795,Hubert Vo,coauthor,84R
HB 2186,Relating to suicide prevention training for educators in public schools.,54795,Hubert Vo,coauthor,84R
HB 2694,Relating to an exemption from the sales tax for certain items sold by small businesses in this state during a limited period.,54795,Hubert Vo,coauthor,84R
HB 3171,Relating to repealing civil asset forfeiture provisions and establishing criminal asset forfeiture in this state.,54795,Hubert Vo,coauthor,84R
HB 3384,Relating to the automatic admission of certain transfer students to general academic teaching institutions.,54795,Hubert Vo,coauthor,84R
HJR 33,Proposing a constitutional amendment relating to the appropriation of the net revenue received from the imposition of the state sales and use tax on sporting goods.,54795,Hubert Vo,coauthor,84R
HCR 3,Directing the governor of the State of Texas to award the Texas Legislative Medal of Honor posthumously to Audie Murphy.,54795,Hubert Vo,coauthor,832
HR 248,Congratulating Saoroth and Yani Rose Keo of Houston on their 60th wedding anniversary.,54795,Hubert Vo,author,831
HB 1551,Relating to the elimination of the licensing and registration requirements for ringside physicians and timekeepers for combative sports events.,54795,Hubert Vo,author,83R
HB 1578,Relating to a leave of absence for certain state employees who are donating adult stem cells.,54795,Hubert Vo,author,83R
HB 2034,Relating to unemployment compensation eligibility and chargebacks regarding certain persons who leave work to attend training.,54795,Hubert Vo,author,83R
HB 2035,Relating to the shared work unemployment compensation program.,54795,Hubert Vo,author,83R
HB 2668,Relating to requirements applicable to meetings of the governing board of certain junior college districts.,54795,Hubert Vo,author,83R
HB 2669,Relating to a release of certain adult stem cell donor information by the Department of Public Safety.,54795,Hubert Vo,author,83R
HB 2670,Relating to the participation of certain large counties in the countywide polling place program.,54795,Hubert Vo,author,83R
HB 3652,"Relating to an exemption from certain drainage or stormwater control assessments, charges, or fees.",54795,Hubert Vo,author,83R
HCR 113,Authorizing the State Preservation Board to approve and permit the construction of a monument on the Capitol grounds recognizing Vietnamese Americans for their contributions to this state and nation.,54795,Hubert Vo,author,83R
HR 326,"Commemorating the Lunar New Year on February 10, 2013.",54795,Hubert Vo,author,83R
HR 565,Commemorating the 21st anniversary of the Khojaly Massacre in Azerbaijan.,54795,Hubert Vo,author,83R
HR 980,Congratulating Prithvi and Kanta Seth of Houston on their 50th wedding anniversary.,54795,Hubert Vo,author,83R
HR 1194,Expressing support for the expansion of Taiwan's role in the international community.,54795,Hubert Vo,author,83R
HR 1195,"Commemorating the 25th anniversary of the Sister State relationship between Texas and Taiwan and welcoming Steve Hsia, director general of the Taipei Economic and Cultural Office in Houston.",54795,Hubert Vo,author,83R
HR 1400,"Recognizing April 17, 2013, as Vietnamese American Day at the State Capitol.",54795,Hubert Vo,author,83R
HR 1904,"Paying tribute to the HEARTS Veterans Museum of Texas in Huntsville as it celebrates the dedication of the Vietnam War Veterans Memorial Walkway on May 11, 2013.",54795,Hubert Vo,author,83R
HR 2203,Commending Rashad O'Rae Roberson for his service in the office of State Representative Hubert Vo.,54795,Hubert Vo,author,83R
HR 2204,Congratulating Lindsay Kubatzky on his graduation from The University of Texas at Austin and commending him for his service to the State of Texas.,54795,Hubert Vo,author,83R
HR 2396,Congratulating Erin Kubatzky on his graduation from The University of Texas at Austin.,54795,Hubert Vo,author,83R
HB 31,Relating to certain requirements applicable to meetings of the governing board of a general academic teaching institution or a state university system.,54795,Hubert Vo,author,83R
HB 259,Relating to electioneering conducted near a polling place.,54795,Hubert Vo,author,83R
HB 953,Relating to a franchise tax credit for research and development activities performed in conjunction with institutions of higher education; authorizing a tax credit.,54795,Hubert Vo,author,83R
HB 2051,Relating to the authority of public institutions of higher education to make certain investments to support technology commercialization.,54795,Hubert Vo,author,83R
HR 237,"Recognizing January 31, 2013, as Texas Muslim Capitol Day.",54795,Hubert Vo,author,83R
HR 238,Paying tribute to the lives of those Americans who fell in battle during the Tet Offensive of the Vietnam War.,54795,Hubert Vo,author,83R
HR 1876,Recognizing May 2013 as Asian-Pacific American Heritage Month.,54795,Hubert Vo,author,83R
HR 2148,Commemorating the Asian-Pacific American Heritage Association's 21st Anniversary Gala.,54795,Hubert Vo,author,83R
HB 5,"Relating to public school accountability, including assessment, and curriculum requirements; providing a criminal penalty.",54795,Hubert Vo,coauthor,83R
HB 174,Relating to creating American Indian Heritage Day.,54795,Hubert Vo,coauthor,83R
HB 194,Relating to the consideration of ownership interests of disabled veterans in determining whether a business is a historically underutilized business for purposes of state contracting.,54795,Hubert Vo,coauthor,83R
HB 200,"Relating to liability of certain electric utilities that allow certain uses of land that the electric utility owns, occupies, or leases.",54795,Hubert Vo,coauthor,83R
HB 257,Relating to the creation of the Texas Tech University Health Sciences Center at El Paso as a component institution of the Texas Tech University System.,54795,Hubert Vo,coauthor,83R
HB 500,"Relating to the computation of the franchise tax, including certain exclusions from the tax.",54795,Hubert Vo,coauthor,83R
HB 834,Relating to the establishment of the Texas Fast Start Program to promote rapid delivery of workforce education and development.,54795,Hubert Vo,coauthor,83R
HB 870,Relating to Prairie View A&M University's eligibility to participate in the research development fund.,54795,Hubert Vo,coauthor,83R
HB 891,Relating to the intercollegiate athletics fee at Prairie View A&M University; authorizing an increase in the fee.,54795,Hubert Vo,coauthor,83R
HB 912,Relating to images captured by unmanned aircraft and other images and recordings; providing penalties.,54795,Hubert Vo,coauthor,83R
HB 1000,Relating to the creation of a new university in South Texas within The University of Texas System.,54795,Hubert Vo,coauthor,83R
HB 1127,Relating to the regulation of game rooms by certain counties; providing penalties; authorizing a fee.,54795,Hubert Vo,coauthor,83R
HB 1228,Relating to consideration by the court of sexual abuse and conduct that constitutes sexual assault in certain suits affecting the parent-child relationship.,54795,Hubert Vo,coauthor,83R
HB 1374,Relating to equal opportunity for access by home-schooled students to University Interscholastic League sponsored activities; authorizing a fee.,54795,Hubert Vo,coauthor,83R
HB 1383,Relating to the state contribution for the Teacher Retirement System of Texas.,54795,Hubert Vo,coauthor,83R
HB 1480,"Relating to the practice of dentistry, including the regulation of dental service organizations; providing an administrative penalty.",54795,Hubert Vo,coauthor,83R
HB 1791,Relating to the facilitation and operation of space flight activities in this state.,54795,Hubert Vo,coauthor,83R
HB 1956,Relating to an adult high school diploma and industry certification pilot program for adults 19 to 50 years of age.,54795,Hubert Vo,coauthor,83R
HB 2061,Relating to a tax credit for investment in certain communities; imposing a monetary penalty; authorizing a fee.,54795,Hubert Vo,coauthor,83R
HB 2662,Relating to a personal financial literacy credit for high school programs.,54795,Hubert Vo,coauthor,83R
HB 2693,Relating to voluntary registration and regulation of roofing contractors; providing criminal penalties; authorizing a fee.,54795,Hubert Vo,coauthor,83R
HB 3206,"Relating to the creation of a Texas resident driver's permit, provisional Texas resident driver's permit, and Texas resident driver's instruction permit; authorizing fees; creating an offense.",54795,Hubert Vo,coauthor,83R
HB 3677,Relating to the issuance of Foundation School Program license plates.,54795,Hubert Vo,coauthor,83R
HJR 74,Proposing a constitutional amendment prohibiting the taxation of the sale or use of certain food and medicine.,54795,Hubert Vo,coauthor,83R
HR 1248,Commending the Houston Police Department's Mental Health Unit for its service to the community.,54795,Hubert Vo,coauthor,83R
SB 618,Relating to the elimination of the licensing and registration requirements for ringside physicians and timekeepers for combative sports events.,54795,Hubert Vo,sponsor,83R
SB 1512,Relating to the confidentiality of certain crime scene photographs and video recordings.,54795,Hubert Vo,sponsor,83R
SB 1636,Relating to the facilitation and operation of space flight activities in this state.,54795,Hubert Vo,sponsor,83R
HB 741,Relating to criteria for financing certain multifamily housing developments.,54795,Hubert Vo,author,82R
HB 771,"Relating to the exemption of school district property from charges for drainage service imposed by certain municipalities and from related ordinances, resolutions, and rules adopted by those municipalities.",54795,Hubert Vo,author,82R
HB 1074,Relating to the hours during which the polls are open for early voting by personal appearance.,54795,Hubert Vo,author,82R
HB 1082,Relating to authority for certain school districts to provide public notice by posting the notice on the district's Internet website.,54795,Hubert Vo,author,82R
HB 2062,Relating to rate increases for an insured's personal automobile insurance policies following an accident involving the insured's operation of a vehicle covered by a commercial automobile insurance policy.,54795,Hubert Vo,author,82R
HB 2063,Relating to a leave of absence for certain state employees who are donating adult stem cells.,54795,Hubert Vo,author,82R
HB 2537,Relating to the reporting of information to claims databases by insurers.,54795,Hubert Vo,author,82R
HB 2538,Relating to the confidentiality of certain identifying information regarding students of career schools or colleges and other educational entities; providing a criminal penalty.,54795,Hubert Vo,author,82R
HB 3094,Relating to the establishment of textbook loan programs at public institutions of higher education in this state.,54795,Hubert Vo,author,82R
HB 3117,Relating to the reporting of information to claims databases by insurers.,54795,Hubert Vo,author,82R
HB 3118,Relating to the reporting of information to claims databases by insurers.,54795,Hubert Vo,author,82R
HR 1171,Observing the 36th anniversary of the fall of Saigon.,54795,Hubert Vo,author,82R
HR 1483,Endorsing the inclusion of Taiwan in the United States Visa Waiver Program.,54795,Hubert Vo,author,82R
HR 1773,Commemorating the 2011 Taiwanese American Heritage Week celebratory concert in Houston.,54795,Hubert Vo,author,82R
HR 2789,"Recognizing June 19, 2011, as South Vietnamese Armed Forces Day.",54795,Hubert Vo,author,82R
HB 33,Relating to measures to increase the affordability of textbooks used for courses at public or private institutions of higher education.,54795,Hubert Vo,author,82R
HB 1355,Relating to title insurance coverage for minerals and surface damage resulting from mineral extraction and development.,54795,Hubert Vo,author,82R
HR 165,In memory of Dr. Susan Diane Jackson.,54795,Hubert Vo,author,82R
HR 304,In memory of Jennifer Yuyin Hwang of Humble.,54795,Hubert Vo,author,82R
HR 786,Commemorating St. Patrick's Day and honoring the contributions that individuals of Irish descent have made to the State of Texas.,54795,Hubert Vo,author,82R
HR 1046,Recognizing May 2011 as Asian-Pacific American Heritage Month.,54795,Hubert Vo,author,82R
HB 7,"Relating to the prosecution, punishment, and certain criminal and civil consequences of offenses involving or related to the trafficking of persons and to certain protections for victims of those offenses.",54795,Hubert Vo,coauthor,82R
HB 8,Relating to prohibiting certain private transfer fees and the preservation of private real property rights; providing penalties.,54795,Hubert Vo,coauthor,82R
HB 11,Relating to reports filed with the comptroller regarding certain alcoholic beverage sales; providing a penalty.,54795,Hubert Vo,coauthor,82R
HB 500,Relating to state-adopted assessment instruments administered to  public school students.,54795,Hubert Vo,coauthor,82R
HB 579,Relating to the retention of the $1 million total revenue exemption for the franchise tax.,54795,Hubert Vo,coauthor,82R
HB 2115,Relating to the distribution of money appropriated from the national research university fund.,54795,Hubert Vo,coauthor,82R
HB 2646,Relating to distribution by the School Land Board of revenue derived from permanent school fund land or other properties to the available school fund.,54795,Hubert Vo,coauthor,82R
HCR 126,In memory of the Honorable Edmund Kuempel of Seguin.,54795,Hubert Vo,coauthor,82R
HCR 158,Urging the federal government to grant a conditional green card to certain noncitizens to allow them to enlist in the United States armed forces and urging the federal government to award citizenship to these immigrants upon the completion of four years of honorable military service.,54795,Hubert Vo,coauthor,82R
HJR 56,Proposing a constitutional amendment to restrict the power of the legislature to mandate requirements on local governments.,54795,Hubert Vo,coauthor,82R
