bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 322,Relating to the regulation of persons who facilitate the issuance of tax refund anticipation checks.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 339,Relating to leave for certain veterans returning to state employment.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 350,Relating to an exemption from the motor vehicle sales and use tax for certain motor vehicles purchased or used by veterans with disabilities.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 423,Relating to prohibiting the land disposal of computer equipment and certain television equipment.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 471,Relating to safety equipment requirements for certain cyclists; changing the elements of an offense.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 557,Relating to the growth or cultivation of industrial hemp for certain research purposes.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 558,Relating to the issuance of specialty license plates for Vietnam veterans.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 721,Relating to the hunting or fishing license fee waiver for certain disabled veterans.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 875,Relating to the verification of the veteran status of inmates and prisoners.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 960,Relating to the exemption of school district property from certain infrastructure fees charged for the control of excess water or storm water.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 961,Relating to the exemption of certain school district property from certain infrastructure fees charged for the control of excess water or storm water.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 1021,Relating to the allocation of certain grants from the fund for veterans' assistance.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 1028,Relating to the eligibility of a charitable organization that provides affordable housing for female veterans and their dependents for an exemption from ad valorem taxation of certain property owned by the organization.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 1048,"Relating to the redesignation of veterans court programs as veterans treatment court programs, the administration of those programs, the expunction of arrest records and files for certain participants who successfully complete a program, and the issuance of orders of nondisclosure for participants convicted of a misdemeanor; changing a fee.",51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
HB 1058,Relating to notice and information provided by a solid waste facility and a commercial transporter of solid waste regarding recycling programs for certain electronic waste.,51297,Joe Farias,author,84R,2820,Rep. Joe Farias,Joe Farias
