bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 688,Relating to a credit or refund for diesel fuel taxes paid on diesel fuel used in this state by auxiliary power units or power take-off equipment.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 732,Relating to recording requirements for certain documents.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 733,Relating to the sale of certain used trucks; providing penalties.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 962,Relating to the rate of the state gasoline and diesel fuel taxes.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 2074,Relating to the creation of the East Williamson County Multi-Institution Teaching Center.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 2075,Relating to payments to contractors in connection with highway projects of the Texas Department of Transportation.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 2076,Relating to the definition of an authorized emergency vehicle.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 2077,Relating to police officers eligible to be certified to enforce commercial motor vehicle safety standards.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 2296,"Relating to the designation of a portion of State Highway 130 in Williamson, Travis, Caldwell, and Guadalupe Counties in honor of former United States Congressman J. J. ""Jake"" Pickle as the Pickle Parkway.",20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3710,Relating to outdoor advertising on certain toll roads.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3711,Relating to the repeal of obsolete statutes regulating railroads.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3712,"Relating to the authority of regional mobility authorities, including the participation of private entities in authority projects.",20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3713,Relating to the permissible uses of the state highway fund.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3714,Relating to sources of revenue for the Texas rail relocation and improvement fund.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3715,Relating to the termination of certain comprehensive development agreements; authorizing the issuance of bonds.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3716,Relating to the process of allowing a variance to be granted under the Capitol view corridors law.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3717,Relating to the requirements for the position of executive director of the Texas Department of Transportation.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3718,Relating to terms of directors of a regional mobility authority.,20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
HB 3719,"Relating to the creation, powers, and duties of a transportation infrastructure services district imposing taxes and authorizing bonds.",20407,Mike Krusee,author,80R,3485,Rep. Mike Krusee,Mike Krusee
