bill_name,caption,filer_id,filer_name,function,session
HB 1,General Appropriations Bill.,21151,Robert Junell,author,77R
HB 541,Relating to disposition of military awards and decorations escheated to the state.,21151,Robert Junell,author,77R
HB 542,Relating to the creation of an offense prohibiting the covert photography or visual recording of another for an improper sexual purpose.,21151,Robert Junell,author,77R
HB 658,Relating to the revenues of public institutions of higher education and to the issuance of revenue bonds to fund capital projects at those institutions.,21151,Robert Junell,author,77R
HB 803,Relating to reimbursement for services provided by registered nurse first assistants.,21151,Robert Junell,author,77R
HB 804,Relating to the period of service of the directors of legislative agencies.,21151,Robert Junell,author,77R
HB 875,Relating to the authority of a county judge to conduct certain inquests.,21151,Robert Junell,author,77R
HB 1020,"Relating to the composition of the permanent school fund, the available school fund, and the public school employee health insurance fund and to transfers from the permanent school fund to the available school fund and the public school employee health insurance fund.",21151,Robert Junell,author,77R
HB 1112,Relating to the terms of court of the 32nd Judicial District.,21151,Robert Junell,author,77R
HB 1333,Relating to making emergency appropriations.,21151,Robert Junell,author,77R
HB 1408,Relating to the refund of unearned premiums by an insurer.,21151,Robert Junell,author,77R
HB 1409,"Relating to certain restrictions on the authority of a regional planning commission, a council of governments, or a similar regional planning agency to contract to administer or collect a fee for administering federal funds.",21151,Robert Junell,author,77R
HB 1446,Relating to a college savings plan for qualified higher education expenses.,21151,Robert Junell,author,77R
HB 1514,Relating to the operation of certain commercial enterprises.,21151,Robert Junell,author,77R
HB 1518,Relating to the appointment and nonpartisan retention or rejection of appellate justices and judges and to elimination of a straight-party vote in connection with district judges.,21151,Robert Junell,author,77R
HB 1574,Relating to the abolishment of the Commission on State Emergency Communications and the transfer of its duties to the Public Utility Commission of Texas.,21151,Robert Junell,author,77R
HB 1575,Relating to student loan repayment assistance for certain dental hygienists.,21151,Robert Junell,author,77R
HB 1839,Relating to research and excellence funding at certain institutions of higher education.,21151,Robert Junell,author,77R
HB 1840,Relating to authorizing the comptroller to waive penalties and interest relating to the delivery of certain delinquent unclaimed property.,21151,Robert Junell,author,77R
HB 1841,Relating to authorizing the comptroller to establish a program to permit certain certified public accountants to perform certain audits.,21151,Robert Junell,author,77R
HB 1909,Relating to the management of and certain actions and proceedings regarding the Lipan-Kickapoo Water Conservation District.,21151,Robert Junell,author,77R
HB 2071,Relating to establishing a billing procedure to ensure that each state agency is billed for the cost of support services allocated to the agency under the statewide cost allocation plan.,21151,Robert Junell,author,77R
HB 2072,Relating to class actions.,21151,Robert Junell,author,77R
HB 2189,Relating to crediting interest to a suspense account of the comptroller and transferring accumulated interest from the account.,21151,Robert Junell,author,77R
HB 2190,Relating to the establishment of debt issuance policies and guidelines by the Bond Review Board.,21151,Robert Junell,author,77R
HB 2379,Relating to the authority of certain development corporations to undertake water supply or conservation projects.,21151,Robert Junell,author,77R
HB 2525,Relating to the operation of the Mitchell County Hospital District.,21151,Robert Junell,author,77R
HB 2526,Relating to political activity of and political contributions made by certain persons to members of or candidates for the State Board of Education.,21151,Robert Junell,author,77R
HB 2527,Relating to certificates of insurance used to evidence the existence of certain insurance coverage.,21151,Robert Junell,author,77R
HB 2528,Relating to development and management of an electronic procurement system for state and local government.,21151,Robert Junell,author,77R
HB 2529,"Relating to the ratification of the creation of and to the administration, powers, duties, operation, taxing authority, and financing of the Lone Wolf Groundwater Conservation District.",21151,Robert Junell,author,77R
HB 2530,Relating to certain prohibitions applicable to a person offering a sweepstakes; providing a civil penalty.,21151,Robert Junell,author,77R
HB 2531,Relating to tuition and fees charged at public institutions of higher education.,21151,Robert Junell,author,77R
HB 2687,Relating to the program for the regulation and remediation of underground and aboveground storage tanks.,21151,Robert Junell,author,77R
HB 2724,Relating to certain state agency operating plans and strategic plans for information resources management.,21151,Robert Junell,author,77R
HB 2852,"Relating to directing payment, after approval, of certain miscellaneous claims and judgments against the state out of funds designated by this Act; making appropriations.",21151,Robert Junell,author,77R
HB 2858,Relating to limitations on payments for settlement of judgments made by state agencies from appropriated money.,21151,Robert Junell,author,77R
HB 2859,Relating to authorizing the Texas Board of Criminal Justice to grant a conservation easement covering certain state property.,21151,Robert Junell,author,77R
HB 3064,Relating to the issuance of general obligation bonds by the Texas Public Finance Authority for certain construction and repair projects and equipment purchases.,21151,Robert Junell,author,77R
HB 3065,Relating to political contributions to and conflicts of interest of members of governing bodies and employees of state agencies and former members or employees; providing criminal penalties.,21151,Robert Junell,author,77R
HB 3558,"Relating to the sale, lease, and purchase of interests in real property for the permanent school fund.",21151,Robert Junell,author,77R
HCR 304,Honoring Colby Donaldson of Dallas on his award.,21151,Robert Junell,author,77R
HCR 306,Congratulating David P. McNutt of Huntsville on his retirement from the Texas Department of Criminal Justice.,21151,Robert Junell,author,77R
HCR 330,Instructing the enrolling clerk of the house to make technical corrections in H.B. No. 2530.,21151,Robert Junell,author,77R
HJR 6,Proposing a constitutional amendment providing for gubernatorial appointment to fill vacancies in the offices of appellate justices and judges and for nonpartisan retention elections for those justices and judges.,21151,Robert Junell,author,77R
HJR 54,Proposing a constitutional amendment relating to the use of income and appreciation of the permanent school fund.,21151,Robert Junell,author,77R
HJR 64,Proposing a constitutional amendment relating to the allocation of the constitutional appropriation to certain institutions of higher education not entitled to participate in funding from the available university fund.,21151,Robert Junell,author,77R
HJR 69,Proposing a constitutional amendment relating to certain operations of state and local government.,21151,Robert Junell,author,77R
HJR 70,Proposing a constitutional amendment to abolish the office of constable in Irion County.,21151,Robert Junell,author,77R
HJR 97,Proposing a constitutional amendment authorizing the issuance of general obligation bonds for construction and repair projects and for the purchase of needed equipment.,21151,Robert Junell,author,77R
HR 725,Honoring Billy Hamilton on his 50th birthday.,21151,Robert Junell,author,77R
HR 1057,In memory of Michael John Crowley of Austin.,21151,Robert Junell,author,77R
HR 1121,In memory of Dr. R. Othal Feather.,21151,Robert Junell,author,77R
HR 1188,"Suspending limitations on conference committee jurisdiction, H.J.R. No. 97.",21151,Robert Junell,author,77R
HR 1223,"Suspending limitations on conference committee jurisdiction, S.B. No. 1.",21151,Robert Junell,author,77R
HB 2,"Relating to the regulation of certain political contributions, political expenditures, and political advertising; providing civil and criminal penalties.",21151,Robert Junell,author,77R
HB 73,Relating to the creation of an offense prohibiting the covert photography or visual recording of another for an improper sexual purpose.,21151,Robert Junell,author,77R
HB 897,Relating to certain programs to develop the technology workforce in Texas by supporting and promoting higher education in electrical engineering and computer science.,21151,Robert Junell,author,77R
HB 1622,Relating to the creation of a statewide contract management policy.,21151,Robert Junell,author,77R
HB 2600,Relating to the provision of workers' compensation benefits and to the operation of the workers' compensation insurance system; providing penalties.,21151,Robert Junell,author,77R
HB 3078,Relating to liability of a governmental unit that participates in a joint enterprise.,21151,Robert Junell,author,77R
HCR 238,In honor of the retirement of Texas Tech University head football coach Spike Dykes.,21151,Robert Junell,author,77R
HR 105,In memory of the Honorable Lucius D. Bunton III.,21151,Robert Junell,author,77R
HR 256,"Recognizing February 21, 2001, as Texas Midwest Day in Austin and honoring the Texas Midwest Community Network.",21151,Robert Junell,author,77R
HR 485,"Memorializing the Congress of the United States to propose and submit to the states for ratification an amendment to the United States Constitution to prohibit federal courts from ordering or instructing any state or political subdivision thereof, or an official of any state or political subdivision, to levy or increase taxes.",21151,Robert Junell,author,77R
HR 780,In memory of Neil Wilson Nease of Abilene.,21151,Robert Junell,author,77R
HR 781,"Honoring William P. Wright, Jr., of Abilene for his achievements as a businessman, civic leader, and photographer.",21151,Robert Junell,author,77R
HR 910,Recognizing May 2001 as Texas Writers Month and honoring Elmer Kelton of San Angelo for his lifetime achievements.,21151,Robert Junell,author,77R
HR 1134,Honoring Judge Billy John Edwards of Abilene on his retirement from the 104th State District Court.,21151,Robert Junell,author,77R
HB 12,Relating to a statewide group insurance program for employees and retirees of school districts.,21151,Robert Junell,coauthor,77R
HB 686,Relating to designating September 25 as Bill of Rights Day.,21151,Robert Junell,coauthor,77R
HB 1221,Relating to protecting the privacy of medical records; providing penalties.,21151,Robert Junell,coauthor,77R
HB 1776,Relating to the establishment of Celebrate Freedom Week in public schools.,21151,Robert Junell,coauthor,77R
HB 3343,Relating to the operation and funding of certain group coverage programs for certain school and educational employees and their dependents.,21151,Robert Junell,coauthor,77R
HCR 207,Requesting the Texas  delegation to the U.S. Congress to support and work to pass the tax relief plan introduced by President Bush.,21151,Robert Junell,coauthor,77R
HR 413,"Recognizing March 7, 2001, as Star of Texas Fair and Rodeo Day at the State Capitol.",21151,Robert Junell,coauthor,77R
SB 1,General Appropriations Bill.,21151,Robert Junell,sponsor,77R
SB 129,Relating to the appointment of justices of the supreme court and judges of the court of criminal appeals.,21151,Robert Junell,sponsor,77R
SB 181,Relating to the terms of court of the 32nd Judicial District.,21151,Robert Junell,sponsor,77R
SB 200,Relating to state and regional coordination of planning and development for implementation of state programs.,21151,Robert Junell,sponsor,77R
