bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
HB 79,Relating to exemptions from the sales and use tax and the franchise tax for certain businesses during an initial period of operation in the state.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 81,"Relating to regulation of the sale, distribution, possession, use, and advertising of nicotine products and cigarettes; authorizing a fee; creating offenses.",51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 82,"Relating to the allocation of the proceeds from taxes imposed on the sale, storage, or use of sporting goods.",51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 97,Relating to the elimination of the statute of limitations for the offenses of sexual assault and aggravated sexual assault.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 99,Relating to tracking career information for graduates of Texas medical schools and persons completing medical residency programs in Texas.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 101,Relating to the creation of the offense of unlawful disclosure of certain visual material.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 103,Relating to the authority of certain volunteer firefighter and emergency services organizations to hold tax-free sales or auctions.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 105,Relating to the authority of certain volunteer firefighter and emergency services organizations to hold tax-free sales or auctions.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 108,Relating to certain lottery prize winners' choice to remain anonymous.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 109,Relating to consideration of certain mitigating evidence at the sentencing proceeding of a defendant or the disposition hearing of a child.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 151,"Relating to authorizing a credit representing motor fuels taxes against, and imposing, a mileage tax and to the use of revenue from that tax; providing penalties.",51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 222,Relating to the offense of continuous violence against the family.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 223,Relating to acceptable conduct of students in kindergarten through grade five.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 224,Relating to the name and governance of the Railroad Commission of Texas.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 225,"Relating to the prescription, administration, and possession of certain opioid antagonists for the treatment of a suspected overdose and a defense to prosecution for certain offenses involving controlled substances and other prohibited drugs, substances, or paraphernalia for defendants seeking assistance for a suspected overdose.",51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 226,Relating to certain offenses relating to carrying concealed handguns on property owned or leased by a governmental entity; providing a civil penalty.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 227,Relating to disposition of certain unclaimed money by local telephone exchange companies.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 228,Relating to the optional flexible school day program provided by school districts.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 229,Relating to the disposition of certain surplus motor vehicles and other law enforcement equipment by the Texas Facilities Commission.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 323,Relating to tort liability arising from a volunteer's operation of a Parks and Wildlife Department motor-driven vehicle or motor-driven equipment.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 488,Relating to the designation of certain synthetic compounds to Penalty Group 2 or 2-A of the Texas Controlled Substances Act.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 499,Relating to the public transportation advisory committee.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 501,Relating to the exemption of rural transit districts from motor fuel taxes.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 502,Relating to the re-creation of the Chronic Kidney Disease Task Force.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 503,Relating to peace officers commissioned by the State Board of Veterinary Medical Examiners.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 504,Relating to designating the second full week in September as Direct Support Professionals Week.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 924,Relating to the authority of a county to adopt a fire code.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 925,Relating to the balance maintained in a school district's general fund and associated requirements regarding the general fund.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
HB 928,Relating to state and local planning for and responses to drought.,51797,Ryan Guillen,author,84R,3045,Rep. Ryan Guillen,Ryan Guillen
