Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 36,Relating to informed consent to an abortion.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
1,1,1,HB 37,Relating to certain municipal development programs involving areas having characteristics of blight or a slum.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
2,2,2,HB 38,Relating to resident tuition rates at public institutions of higher education for certain veterans and their spouses and children.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
3,3,3,HB 39,Relating to punishment for the sale of an alcoholic beverage to a minor.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
4,4,4,HB 40,Relating to regulations on certain complementary and alternative health care services.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
5,5,5,HB 41,Relating to creation of a public education voucher pilot program for certain children.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
6,6,6,HB 42,Relating to liability for injury arising from a motor vehicle accident.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
7,7,7,HB 43,"Relating to permitting requirements of groundwater conservation districts, including permits to transfer water.",20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
8,8,8,HB 44,Relating to disclosing information to persons obtaining emergency contraception.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
9,9,9,HB 45,Relating to notice requirements for certain municipal zoning actions.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
10,10,10,HB 71,Relating to the establishment of a program to provide a ballot by electronic mail to military personnel serving overseas and their spouses and dependents residing overseas.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
11,11,11,HB 618,Relating to privileged parking for certain veterans and military award recipients.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
12,12,12,HB 1013,Relating to the authority of certain counties to regulate the installation and use of lighting in certain areas.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
13,13,13,HB 1014,Relating to the requirement that certain retail water and sewer utility services maintain auxiliary generators for use during an extended power outage.,20036, Frank Corte,author,81R,2595,"Rep. Frank Corte, Jr.",Frank Corte
