Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,SB 77,Relating to the authority of certain state financial regulatory agencies to enforce laws pertaining to certain institutions and loan and securities transactions that they regulate; providing administrative penalties.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
1,1,1,SB 100,Relating to tax and regulatory relief as incentives for the production of certain gas that is difficult or expensive to produce and relating to a reduced oil production tax rate for oil from certain enhanced recovery projects.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
2,2,2,SB 241,Relating to contributions to and benefits from the Judicial Retirement System of Texas Plan Two.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
3,3,3,SB 347,Relating to advertising by a mixed beverage permittee.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
4,4,4,SB 348,"Relating to the control of certain airports, air navigation facilities, and airport hazard areas.",-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
5,5,5,SB 382,Relating to the organization and operation of nonprofit corporations.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
6,6,6,SB 389,Relating to the process under which state agencies and other entities are periodically reviewed under the Texas Sunset Act.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
7,7,7,SB 390,Relating to the continuation of the Texas Workers' Compensation Insurance Facility.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
8,8,8,SB 412,Relating to components of net income used in establishing rates of a gas utility.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
9,9,9,SB 413,"Relating to the regulation of real estate brokers, salesmen, and inspectors.",-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
10,10,10,SB 521,Relating to the requirement for a muzzleloader hunting stamp; providing a penalty.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
11,11,11,SB 522,Relating to the definition of gambling device; providing an exclusion of contrivances that are designed for amusement purposes.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
12,12,12,SB 550,Relating to the operation of the state lottery; creating the State Lottery Commission.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
13,13,13,SB 571,Relating to the residency and citizenship qualifications for holding a racetrack license under the Texas Racing Act.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
14,14,14,SB 572,Relating to the creation of municipal courts of record in the City of Hurst.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
15,15,15,SB 592,Relating to the regulation of certain staff leasing services; providing penalties.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
16,16,16,SB 707,Relating to the application of the sales and use tax to food products sold to prison inmates.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
17,17,17,SB 732,Relating to the organization and operation of certain business organizations that provide for limited liability; providing penalties.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
18,18,18,SB 768,Relating to the regulation of bingo; providing penalties; imposing taxes.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
19,19,19,SB 909,Relating to partnerships and the regulation of limited partnership interests as securities; adopting the Texas Revised Partnership Act; providing penalties.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
20,20,20,SB 1077,Relating to the regulation of speech-language pathology and audiology and the continuation of the State Committee of Examiners for Speech Pathology and Audiology.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
21,21,21,SB 1078,Relating to the regulation of the practice of chiropractic.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
22,22,22,SB 1079,Relating to the regulation of the fitting and dispensing of hearing aids and speech-language pathology and audiology and to the creation of a new state board to replace the State Committee of Examiners for Speech Pathology and Audiology and the Texas Board of Examiners in the Fitting and Dispensing of Hearing Aids.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
23,23,23,SB 1080,Relating to the regulation of podiatry and to the continuation and functions of the Texas State Board of Podiatry Examiners; providing a penalty.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
24,24,24,SB 1081,Relating to types of credit insurance in loan contracts.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
25,25,25,SB 1082,Relating to the issuance of obligations and the execution of credit agreements by certain governmental entities.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
26,26,26,SB 1083,Relating to the re-creation of the Texas-Israel Semi-Arid Fund as the Texas-Israel Exchange Fund and to the powers and duties of that board.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
27,27,27,SB 1084,Relating to increasing the grant amounts for and to the administration of the agricultural diversification and microenterprise support programs.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
28,28,28,SB 1085,Relating to the issuance of bonds by the Texas Agricultural Finance Authority.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
29,29,29,SB 1086,"Relating to the continuation and operation of the General Services Commission and to the transfer of certain functions to or from the General Services Commission, the comptroller of public accounts, the Texas Commission on Fire Protection, and the Texas Department of Commerce.",-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
30,30,30,SB 1087,Relating to the linked deposit program to encourage commercial lending for certain agricultural purposes.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
31,31,31,SB 1088,Relating to transactions that do not constitute doing an insurance business in this state.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
32,32,32,SB 1089,Relating to the farm and ranch loan security fund.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
33,33,33,SB 1090,Relating to operation of the Texas Lottery; providing penalties.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
34,34,34,SB 1091,Relating to authorizing product tastings on the premises of a package store.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
35,35,35,SB 1092,Relating to the imposition of a bond approval fee in a criminal case.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
36,36,36,SB 1133,Relating to the authority of the consumer credit commissioner and to the regulation of certain consumer credit practices; providing penalties.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
37,37,37,SB 1134,Relating to an amendment to the Texas Insurance Code including Article 3.33 concerning the investments of insurers including the treatment of money market funds.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
38,38,38,SB 1232,Relating to finance charge limitations.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
39,39,39,SB 1246,Relating to the regulation of certain business and insurance transactions by entities involved in the insurance industry; providing penalties.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
40,40,40,SB 1298,Relating to amending certain provisions concerning minimum standards of uniform practice and procedure for state agencies contained in the Administrative Procedure and Texas Register Act.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
41,41,41,SB 1310,Relating to the creation of municipal courts of record in Carrollton.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
42,42,42,SB 1346,Relating to disclosure of names and addresses of retirement system members.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
43,43,43,SB 1347,Relating to the regulation of parimutuel racing.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
44,44,44,SB 1385,Relating to the creation of municipal courts of record in the City of Euless.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
45,45,45,SCR 4,"Granting each house of the legislature permission to adjourn for more than three days during the period from January 14 to January 25, 1993.",-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
46,46,46,SCR 52,Authorizing the Board of Regents of The University of Texas System to purchase casualty and fire insurance policies on buildings and contents under their control.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
47,47,47,SCR 82,Encouraging state regulatory agencies to continue to develop systems and policies and to adopt initiatives consistent with the Administrative Procedures and Texas Register Act.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
48,48,48,SJR 33,Proposing a constitutional amendment repealing the constitutional provision limiting the consideration for which stock and bonds of a corporation may be issued.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
49,49,49,SJR 44,Proposing a constitutional amendment relating to the total principal amount of bonds and notes authorized to be issued or sold for the support of the Texas agricultural fund.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
50,50,50,SR 1,Senate caucus report.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
51,51,51,SR 11,Temporary Rules of the Senate.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
52,52,52,SR 114,Congratulating Senator Bill Sims on his birthday.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
53,53,53,SR 133,Relating to new apportionment terms in the Senate.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
54,54,54,SR 190,Adopting the Temporary Rules of the 73rd Legislature as the Permanent Rules of the 73rd Legislature.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
55,55,55,SR 380,Recognizing the Jesuit College Preparatory School of Dallas on the occasion of its 50th Anniversary Jubilee.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
56,56,56,SR 1200,Senate Caucus Report for the Interim.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
57,57,57,SB 2,Relating to the application of the doctrine of forum non conveniens to certain actions.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
58,58,58,SB 4,Relating to products liability.,-1,O.H. Ike Harris,author,73R,1220,"Sen. O.H. ""Ike"" Harris",O.H. Harris
