Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,bill_name,caption,filer_id,filer_name,function,session,leg_id,original_name,parsed_name
0,0,0,HB 236,Relating to the creation of the Fiscal Risk Management Commission.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
1,1,1,HB 421,"Relating to exempting the intrastate manufacture of a firearm, a firearm accessory, or ammunition from federal regulation.",65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
2,2,2,HB 422,"Relating to the enforcement of certain federal laws regulating firearms, firearm accessories, and firearm ammunition within the State of Texas.",65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
3,3,3,HB 454,Relating to the waiting period for a divorce on the grounds of insupportability.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
4,4,4,HB 459,Relating to zero-based budgeting for certain entities funded by this state and submission of a zero-based budget by and performance of a financial audit of an agency undergoing review by the Sunset Advisory Commission.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
5,5,5,HB 592,Relating to the duties of a law enforcement agency regarding the immigration status of an arrested person and the enforcement of an immigration detainer.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
6,6,6,HB 648,Relating to the selection of directors to the board of directors for the Viridian Municipal Management District.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
7,7,7,HB 815,Relating to the prosecution of the offense of online solicitation of a minor.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
8,8,8,HB 962,Relating to the regulation of the amount of installed electric generation capacity.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
9,9,9,HB 1901,Relating to the withdrawal or withholding of life-sustaining treatment from a pregnant patient.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
10,10,10,HB 2531,Relating to the regulation of abortion procedures; providing civil penalties; affecting the prosecution of a criminal offense.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
11,11,11,HB 2565,Relating to the creation of a commission to review certain penal laws of this state.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
12,12,12,HB 2816,Relating to legislative and judicial review of state agency rulemaking.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
13,13,13,HB 3376,Relating to the appointment of bailiffs in family district courts in Tarrant County.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
14,14,14,HB 3387,Relating to sex offender treatment as a condition of parole or mandatory supervision for certain releasees.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
15,15,15,HB 3590,Relating to the adoption of state rules and the submission of the state implementation plan to comply with certain rules under Section 111(d) of the federal Clean Air Act.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
16,16,16,HB 3606,Relating to reporting requirements for receipt or expenditure of federal funds by political subdivisions that receive federal funds.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
17,17,17,HB 3611,Relating to the notice of default required under a deed of trust or other contract lien on real property.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
18,18,18,HB 3780,Relating to the deferral and reduction or waiver of certain surcharges assessed under the driver responsibility program.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
19,19,19,HB 4093,Relating to repealing insupportability as a ground for divorce.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
20,20,20,HJR 125,Proposing a constitutional amendment relating to a person's free exercise of religion.,65897,Matt Krause,author,84R,2465,Rep. Matt Krause,Matt Krause
